Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																					
Дата голосования: 02.12.2007																																																					
																																																					
Наименование Избирательной комиссии:    Ливенская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №436	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №791					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	573	10	14	16	2	14	25	6	19	20	42	17	14	14	9	13	17	13	12	14	11	10	6	28	3	8	34	10	8	6	28	0	2	4	8	18	9	8	15	13	9	2	8	10	5	13	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	199	2	4	8	4	5	7	7	7	4	8	5	6	4	3	1	6	3	5	7	5	3	4	10	3	2	8	11	2	2	2	4	0	7	5	5	2	3	4	4	2	1	2	4	3	4	1					
14	Число погашенных неиспользованных открепительных удостоверений	39	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	6	14	4	0	0	0	0	0	0	0	3	1	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	16	0	0	3	0	0	1	0	1	1	2	0	0	0	0	0	0	0	1	0	1	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
18	1.Политическая партия «Аграрная партия России»	396	4	14	16	4	7	20	2	7	15	18	6	7	10	2	6	3	13	13	6	1	14	2	22	4	6	15	16	8	5	3	6	14	13	9	13	3	9	4	4	8	10	8	11	2	7	6					
		1.87%	1.83%	4.55%	2.33%	1.76%	1.34%	2.12%	0.78%	1.08%	2.19%	1.13%	1.82%	1.27%	1.93%	0.65%	3.47%	1.01%	4.35%	2.85%	1.08%	0.22%	4.14%	1.17%	1.96%	1.10%	1.92%	1.18%	4.06%	2.11%	2.48%	0.27%	2.25%	2.52%	3.90%	2.76%	1.81%	0.83%	3.15%	1.13%	1.26%	2.58%	5.29%	2.12%	2.79%	0.80%	2.36%	2.79%					
19	2.Всероссийская политическая партия «Гражданская Сила»	92	1	2	7	0	1	5	0	8	8	14	1	1	1	0	0	0	3	0	1	0	0	0	4	0	0	12	2	0	0	6	1	1	1	0	2	0	0	2	2	0	0	3	1	1	1	0					
		0.43%	0.46%	0.65%	1.02%	0.00%	0.19%	0.53%	0.00%	1.24%	1.17%	0.88%	0.30%	0.18%	0.19%	0.00%	0.00%	0.00%	1.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.94%	0.51%	0.00%	0.00%	0.54%	0.37%	0.18%	0.30%	0.00%	0.28%	0.00%	0.00%	0.57%	0.63%	0.00%	0.00%	0.80%	0.25%	0.40%	0.34%	0.00%					
20	3.Политическая партия «Демократическая партия России»	19	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	5	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	3	0	0					
		0.09%	0.92%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.64%	0.39%	0.25%	0.26%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.20%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2681	25	24	52	27	110	153	41	101	121	253	35	79	38	36	20	20	35	41	77	30	52	14	98	28	23	162	40	42	43	202	18	92	48	29	60	38	18	80	36	39	25	39	53	19	31	34					
		12.63%	11.47%	7.79%	7.58%	11.89%	21.03%	16.22%	15.89%	15.63%	17.66%	15.88%	10.61%	14.31%	7.34%	11.65%	11.56%	6.73%	11.71%	8.99%	13.92%	6.74%	15.38%	8.19%	8.71%	7.67%	7.35%	12.70%	10.15%	11.08%	21.29%	18.35%	6.74%	16.55%	14.41%	8.90%	8.37%	10.56%	6.29%	22.66%	11.36%	12.58%	13.23%	10.34%	13.45%	7.63%	10.44%	15.81%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	100	1	2	2	3	2	5	0	2	3	46	0	0	3	2	1	0	2	0	2	0	0	0	1	0	2	0	1	0	0	7	0	2	1	0	2	0	1	1	2	2	0	1	0	0	1	0					
		0.47%	0.46%	0.65%	0.29%	1.32%	0.38%	0.53%	0.00%	0.31%	0.44%	2.89%	0.00%	0.00%	0.58%	0.65%	0.58%	0.00%	0.67%	0.00%	0.36%	0.00%	0.00%	0.00%	0.09%	0.00%	0.64%	0.00%	0.25%	0.00%	0.00%	0.64%	0.00%	0.36%	0.30%	0.00%	0.28%	0.00%	0.35%	0.28%	0.63%	0.65%	0.00%	0.27%	0.00%	0.00%	0.34%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	23	0	0	0	0	0	4	0	0	2	3	0	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	3	0	0	0	0	1	1					
		0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.29%	0.19%	0.00%	0.00%	0.00%	0.32%	0.00%	0.34%	0.00%	0.22%	0.18%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.09%	0.75%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.97%	0.00%	0.00%	0.00%	0.00%	0.34%	0.47%					
24	7.Политическая партия «Либерально-демократическая партия России»	1416	6	18	38	15	34	55	22	72	66	121	18	51	36	7	12	8	13	37	26	18	46	15	32	11	26	88	20	19	23	53	11	48	18	24	63	18	27	21	13	16	27	20	44	29	12	19					
		6.67%	2.75%	5.84%	5.54%	6.61%	6.50%	5.83%	8.53%	11.15%	9.64%	7.60%	5.45%	9.24%	6.95%	2.27%	6.94%	2.69%	4.35%	8.11%	4.70%	4.04%	13.61%	8.77%	2.84%	3.01%	8.31%	6.90%	5.08%	5.01%	11.39%	4.81%	4.12%	8.63%	5.41%	7.36%	8.79%	5.00%	9.44%	5.95%	4.10%	5.16%	14.29%	5.31%	11.17%	11.65%	4.04%	8.84%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1164	9	15	14	8	20	38	17	50	45	82	7	38	42	29	14	15	18	32	31	27	21	11	30	17	9	75	6	45	14	58	9	42	33	18	30	20	21	6	24	16	7	14	32	16	28	11					
		5.48%	4.13%	4.87%	2.04%	3.52%	3.82%	4.03%	6.59%	7.74%	6.57%	5.15%	2.12%	6.88%	8.11%	9.39%	8.09%	5.05%	6.02%	7.02%	5.61%	6.07%	6.21%	6.43%	2.67%	4.66%	2.88%	5.88%	1.52%	11.87%	6.93%	5.27%	3.37%	7.55%	9.91%	5.52%	4.18%	5.56%	7.34%	1.70%	7.57%	5.16%	3.70%	3.71%	8.12%	6.43%	9.43%	5.12%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	109	0	4	1	1	3	6	0	3	3	11	4	5	5	3	1	4	1	4	5	3	0	0	4	0	0	11	2	1	1	5	0	0	2	3	0	0	0	1	0	1	1	3	1	1	1	4					
		0.51%	0.00%	1.30%	0.15%	0.44%	0.57%	0.64%	0.00%	0.46%	0.44%	0.69%	1.21%	0.91%	0.97%	0.97%	0.58%	1.35%	0.33%	0.88%	0.90%	0.67%	0.00%	0.00%	0.36%	0.00%	0.00%	0.86%	0.51%	0.26%	0.50%	0.45%	0.00%	0.00%	0.60%	0.92%	0.00%	0.00%	0.00%	0.28%	0.00%	0.32%	0.53%	0.80%	0.25%	0.40%	0.34%	1.86%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14773	168	228	550	168	330	647	176	386	408	980	258	370	362	229	112	219	212	318	398	366	201	128	894	301	245	773	304	261	116	748	218	351	213	243	546	277	210	233	232	220	118	283	249	177	214	133					
		69.59%	77.06%	74.03%	80.17%	74.01%	63.10%	68.61%	68.22%	59.75%	59.56%	61.52%	78.18%	67.03%	69.88%	74.11%	64.74%	73.74%	70.90%	69.74%	71.97%	82.25%	59.47%	74.85%	79.47%	82.47%	78.27%	60.58%	77.16%	68.87%	57.43%	67.94%	81.65%	63.13%	63.96%	74.54%	76.15%	76.94%	73.43%	66.01%	73.19%	70.97%	62.43%	75.07%	63.20%	71.08%	72.05%	61.86%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	66	1	0	4	0	0	2	0	3	1	18	0	1	0	0	0	0	0	1	1	0	1	0	1	0	0	13	0	0	0	6	1	1	1	0	0	1	0	2	2	2	0	0	0	0	0	3					
		0.31%	0.46%	0.00%	0.58%	0.00%	0.00%	0.21%	0.00%	0.46%	0.15%	1.13%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.18%	0.00%	0.30%	0.00%	0.09%	0.00%	0.00%	1.02%	0.00%	0.00%	0.00%	0.54%	0.37%	0.18%	0.30%	0.00%	0.00%	0.28%	0.00%	0.57%	0.63%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	1.40%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
