Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Кошехабльская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53					
		0.27%	0.47%	1.48%	1.06%	0.0%	0.46%	0.64%	0.33%	0.30%	0.0%	0.22%	0.45%	0.0%	0.13%	0.35%	0.0%	0.31%	0.0%	0.0%	0.48%	0.17%	0.0%					
25	"8. ""Народно-республиканская партия России"""	21	0	1	1	0	2	0	1	0	0	7	0	0	3	3	0	0	0	3	0	0	0					
		0.11%	0.0%	0.74%	0.53%	0.0%	0.10%	0.0%	0.16%	0.0%	0.0%	0.39%	0.0%	0.0%	0.41%	0.13%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	8	0	1	0	0	1	1	2	1	0	0	0	0	1	1	0	0	0	0	0	0	0					
		0.04%	0.0%	0.74%	0.0%	0.0%	0.05%	0.21%	0.33%	0.15%	0.0%	0.0%	0.0%	0.0%	0.13%	0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	272	39	10	3	4	17	18	25	36	3	26	8	0	7	30	2	19	2	9	9	0	5					
		1.43%	3.08%	7.40%	1.60%	1.01%	0.87%	3.86%	4.22%	5.45%	2.83%	1.45%	0.60%	0.0%	0.97%	1.32%	0.07%	1.48%	1.88%	1.23%	2.19%	0.0%	1.26%					
28	"11. ""Истинные патриоты России"""	72	43	1	0	0	0	1	0	0	0	5	0	0	1	3	0	18	0	0	0	0	0					
		0.37%	3.40%	0.74%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.13%	0.13%	0.0%	1.40%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	114	0	2	0	2	31	4	8	17	3	27	2	0	2	3	0	0	0	7	1	5	0					
		0.60%	0.0%	1.48%	0.0%	0.50%	1.59%	0.85%	1.35%	2.57%	2.83%	1.50%	0.15%	0.0%	0.27%	0.13%	0.0%	0.0%	0.0%	0.95%	0.24%	0.87%	0.0%					
30	"13. ""Демократическая партия России"""	23	0	1	0	2	0	0	2	2	0	0	0	8	1	4	0	0	0	0	1	1	1					
		0.12%	0.0%	0.74%	0.0%	0.50%	0.0%	0.0%	0.33%	0.30%	0.0%	0.0%	0.0%	0.82%	0.13%	0.17%	0.0%	0.0%	0.0%	0.0%	0.24%	0.17%	0.25%					
31	"14. ""Великая Россия - Евразийский Союз"""	25	7	0	0	0	3	0	0	0	0	5	0	0	0	3	0	0	0	2	4	1	0					
		0.13%	0.55%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.27%	0.97%	0.17%	0.0%					
32	"15. ""Партия СЛОН"""	5	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1					
		0.02%	0.0%	0.0%	0.0%	0.25%	0.05%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.25%					
33	"16. ""Родина"" (народно-патриотический союз)"""	317	9	1	4	8	64	9	20	31	2	82	6	0	5	32	1	8	2	22	1	7	3					
		1.67%	0.71%	0.74%	2.13%	2.02%	3.28%	1.93%	3.37%	4.69%	1.88%	4.57%	0.45%	0.0%	0.69%	1.40%	0.03%	0.62%	1.88%	3.00%	0.24%	1.21%	0.76%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	29	0	2	0	2	2	2	6	3	0	5	0	0	4	0	0	0	0	2	0	0	1					
		0.15%	0.0%	1.48%	0.0%	0.50%	0.10%	0.42%	1.01%	0.45%	0.0%	0.27%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.25%					
35	"18. ""ЛДПР"""	456	0	15	3	10	59	38	58	52	4	115	1	2	10	21	1	0	5	39	1	12	10					
		2.40%	0.0%	11.11%	1.60%	2.53%	3.02%	8.15%	9.79%	7.87%	3.77%	6.41%	0.07%	0.20%	1.39%	0.92%	0.03%	0.0%	4.71%	5.33%	0.24%	2.09%	2.53%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	102	0	2	2	7	13	1	6	10	2	24	1	0	5	10	0	7	0	3	4	1	4					
		0.53%	0.0%	1.48%	1.06%	1.77%	0.66%	0.21%	1.01%	1.51%	1.88%	1.33%	0.07%	0.0%	0.69%	0.44%	0.0%	0.54%	0.0%	0.41%	0.97%	0.17%	1.01%					
37	"20. ""Политическая партия ""Единая Россия"""	14320	801	33	119	261	1374	306	325	359	51	1152	1223	894	593	1861	2509	992	72	424	298	421	252					
		75.49%	63.37%	24.44%	63.63%	66.07%	70.53%	65.66%	54.89%	54.39%	48.11%	64.28%	91.81%	92.54%	82.70%	81.94%	94.96%	77.5%	67.92%	58.00%	72.68%	73.34%	63.95%					
38	"21. ""Российская Конституционно-демократическая партия"""	35	0	1	3	0	7	0	1	3	0	0	0	0	3	3	0	8	0	2	2	0	2					
		0.18%	0.0%	0.74%	1.60%	0.0%	0.35%	0.0%	0.16%	0.45%	0.0%	0.0%	0.0%	0.0%	0.41%	0.13%	0.0%	0.62%	0.0%	0.27%	0.48%	0.0%	0.50%					
39	"22. ""Развитие предпринимательства"""	9	0	0	0	1	2	3	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0					
		0.04%	0.0%	0.0%	0.0%	0.25%	0.10%	0.64%	0.0%	0.15%	0.94%	0.0%	0.0%	0.0%	0.0%	0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1941	258	48	42	51	273	39	64	59	29	123	52	58	47	157	108	158	10	140	42	100	83					
		10.23%	20.41%	35.55%	22.45%	12.91%	14.01%	8.36%	10.81%	8.93%	27.35%	6.86%	3.90%	6.00%	6.55%	6.91%	4.08%	12.34%	9.43%	19.15%	10.24%	17.42%	21.06%					
																												
41	Против всех	395	13	5	2	20	23	16	17	20	2	138	8	2	20	17	9	11	6	27	18	9	12					
		2.08%	1.02%	3.70%	1.06%	5.06%	1.18%	3.43%	2.87%	3.03%	1.88%	7.70%	0.60%	0.20%	2.78%	0.74%	0.34%	0.85%	5.66%	3.69%	4.39%	1.56%	3.04%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
