Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																										
Дата голосования: 02.12.2007																										
																										
Наименование Избирательной комиссии:    Захаровская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	60	7	0	8	0	0	0	0	1	1	5	13	11	0	3	2	2	0	1	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	66	2	6	2	3	1	2	9	1	1	2	10	7	3	5	0	1	2	8	1					
14	Число погашенных неиспользованных открепительных удостоверений	132	8	13	0	5	5	4	9	4	4	11	17	14	6	9	3	2	4	12	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																										
18	1.Политическая партия «Аграрная партия России»	192	24	4	8	9	0	6	9	4	3	20	18	32	4	11	5	2	5	18	10					
		4.03%	5.62%	1.43%	3.49%	6.67%	0.00%	5.94%	4.17%	2.70%	2.50%	5.12%	2.49%	5.25%	3.74%	3.47%	3.70%	2.44%	5.75%	4.33%	6.13%					
19	2.Всероссийская политическая партия «Гражданская Сила»	27	1	0	1	0	0	0	0	0	1	1	10	7	0	1	2	0	0	2	1					
		0.57%	0.23%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.83%	0.26%	1.39%	1.15%	0.00%	0.32%	1.48%	0.00%	0.00%	0.48%	0.61%					
20	3.Политическая партия «Демократическая партия России»	6	0	1	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0					
		0.13%	0.00%	0.36%	0.44%	0.00%	0.00%	0.00%	0.46%	0.00%	0.00%	0.00%	0.14%	0.16%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	519	63	33	33	10	12	14	19	22	5	72	80	71	11	21	12	4	9	24	4					
		10.88%	14.75%	11.83%	14.41%	7.41%	13.95%	13.86%	8.80%	14.86%	4.17%	18.41%	11.08%	11.66%	10.28%	6.62%	8.89%	4.88%	10.34%	5.77%	2.45%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	12	1	0	0	0	0	0	0	1	0	0	3	0	0	5	1	1	0	0	0					
		0.25%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.68%	0.00%	0.00%	0.42%	0.00%	0.00%	1.58%	0.74%	1.22%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	11	0	0	0	0	1	0	0	0	0	1	5	1	1	1	0	0	0	1	0					
		0.23%	0.00%	0.00%	0.00%	0.00%	1.16%	0.00%	0.00%	0.00%	0.00%	0.26%	0.69%	0.16%	0.93%	0.32%	0.00%	0.00%	0.00%	0.24%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	479	36	43	34	13	6	5	32	7	10	39	66	77	12	24	12	6	8	42	7					
		10.04%	8.43%	15.41%	14.85%	9.63%	6.98%	4.95%	14.81%	4.73%	8.33%	9.97%	9.14%	12.64%	11.21%	7.57%	8.89%	7.32%	9.20%	10.10%	4.29%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	540	30	22	33	17	9	9	23	18	13	68	79	66	7	37	22	20	21	34	12					
		11.32%	7.03%	7.89%	14.41%	12.59%	10.47%	8.91%	10.65%	12.16%	10.83%	17.39%	10.94%	10.84%	6.54%	11.67%	16.30%	24.39%	24.14%	8.17%	7.36%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	70	4	9	6	1	1	0	3	0	1	7	20	10	2	0	1	0	2	2	1					
		1.47%	0.94%	3.23%	2.62%	0.74%	1.16%	0.00%	1.39%	0.00%	0.83%	1.79%	2.77%	1.64%	1.87%	0.00%	0.74%	0.00%	2.30%	0.48%	0.61%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	2825	256	157	112	83	57	66	127	96	86	175	430	334	67	205	78	46	42	285	123					
		59.22%	59.95%	56.27%	48.91%	61.48%	66.28%	65.35%	58.80%	64.86%	71.67%	44.76%	59.56%	54.84%	62.62%	64.67%	57.78%	56.10%	48.28%	68.51%	75.46%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	27	4	2	1	1	0	1	1	0	1	1	1	2	0	1	0	2	0	5	4					
		0.57%	0.94%	0.72%	0.44%	0.74%	0.00%	0.99%	0.46%	0.00%	0.83%	0.26%	0.14%	0.33%	0.00%	0.32%	0.00%	2.44%	0.00%	1.20%	2.45%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
