Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Торжокская городская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247					
		11.64%	9.57%	11.96%	11.29%	8.02%	10.31%	16.47%	11.53%	9.89%	10.02%	9.93%	10.23%	10.23%	10.97%	11.60%	13.66%	12.36%	12.67%	13.46%	13.72%	12.32%	11.62%	13.91%	8.92%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1679	77	94	107	87	93	73	50	91	42	77	100	109	90	91	86	46	83	68	48	44	36	76	11					
		8.87%	8.57%	9.52%	10.07%	9.69%	10.43%	6.47%	8.12%	12.01%	7.65%	9.44%	9.93%	10.52%	9.68%	8.58%	8.70%	6.39%	9.30%	8.32%	7.66%	7.22%	6.06%	8.67%	7.01%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	237	11	20	7	11	12	15	2	9	11	13	21	18	12	17	5	2	13	8	7	4	3	16	0					
		1.25%	1.22%	2.03%	0.66%	1.22%	1.35%	1.33%	0.32%	1.19%	2.00%	1.59%	2.09%	1.74%	1.29%	1.60%	0.51%	0.28%	1.46%	0.98%	1.12%	0.66%	0.51%	1.82%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10906	516	541	563	541	481	673	383	419	319	423	586	593	548	584	577	463	497	483	372	380	365	491	108					
		57.64%	57.40%	54.81%	52.96%	60.24%	53.92%	59.61%	62.18%	55.28%	58.11%	51.84%	58.19%	57.24%	58.92%	55.09%	58.40%	64.31%	55.72%	59.12%	59.33%	62.40%	61.45%	55.99%	68.79%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	213	15	19	17	6	14	15	3	15	13	8	6	6	6	20	3	9	8	11	3	5	4	6	1					
		1.13%	1.67%	1.93%	1.60%	0.67%	1.57%	1.33%	0.49%	1.98%	2.37%	0.98%	0.60%	0.58%	0.65%	1.89%	0.30%	1.25%	0.90%	1.35%	0.48%	0.82%	0.67%	0.68%	0.64%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
