Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Екатериновская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	809	131	140	78	31	17	14	15	26	10	30	5	10	10	39	55	34	4	11	14	11	24	33	37	18	8	4					
		6.89%	8.45%	18.54%	9.84%	5.50%	7.80%	6.22%	5.36%	3.03%	4.00%	6.49%	1.24%	3.95%	3.26%	3.88%	8.86%	8.10%	3.85%	11.00%	4.86%	5.58%	5.97%	9.68%	12.94%	3.97%	4.49%	0.93%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	551	102	81	64	29	9	13	5	13	8	21	5	3	6	26	41	8	8	2	11	13	13	22	28	5	5	10					
		4.69%	6.58%	10.73%	8.07%	5.14%	4.13%	5.78%	1.79%	1.52%	3.20%	4.55%	1.24%	1.19%	1.95%	2.58%	6.60%	1.90%	7.69%	2.00%	3.82%	6.60%	3.23%	6.45%	9.79%	1.10%	2.81%	2.33%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	53	21	7	1	0	1	0	1	3	0	0	8	0	2	2	1	2	1	1	0	0	0	0	0	2	0	0					
		0.45%	1.35%	0.93%	0.13%	0.00%	0.46%	0.00%	0.36%	0.35%	0.00%	0.00%	1.99%	0.00%	0.65%	0.20%	0.16%	0.48%	0.96%	1.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	932	256	135	104	84	6	12	12	41	9	31	14	8	10	24	51	11	17	8	7	8	6	32	13	12	8	13					
		7.94%	16.51%	17.88%	13.11%	14.89%	2.75%	5.33%	4.29%	4.78%	3.60%	6.71%	3.47%	3.16%	3.26%	2.39%	8.21%	2.62%	16.35%	8.00%	2.43%	4.06%	1.49%	9.38%	4.55%	2.65%	4.49%	3.03%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	60	14	14	4	2	2	0	2	3	0	3	1	0	2	3	0	1	0	1	2	0	2	0	1	2	0	1					
		0.51%	0.90%	1.85%	0.50%	0.35%	0.92%	0.00%	0.71%	0.35%	0.00%	0.65%	0.25%	0.00%	0.65%	0.30%	0.00%	0.24%	0.00%	1.00%	0.69%	0.00%	0.50%	0.00%	0.35%	0.44%	0.00%	0.23%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9225	1009	371	536	417	169	184	234	768	223	377	363	232	277	907	469	362	74	77	253	164	353	252	185	412	157	400					
		78.56%	65.05%	49.14%	67.59%	73.94%	77.52%	81.78%	83.57%	89.61%	89.20%	81.60%	90.07%	91.70%	90.23%	90.16%	75.52%	86.19%	71.15%	77.00%	87.85%	83.25%	87.81%	73.90%	64.69%	90.95%	88.20%	93.24%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	21	5	1	2	1	0	0	2	1	0	0	3	0	0	1	1	0	0	0	1	0	0	0	2	0	0	1					
		0.18%	0.32%	0.13%	0.25%	0.18%	0.00%	0.00%	0.71%	0.12%	0.00%	0.00%	0.74%	0.00%	0.00%	0.10%	0.16%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.70%	0.00%	0.00%	0.23%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
