Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Озерская городская																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250					
25	"8. ""Народно-республиканская партия России"""	26	0	1	0	1	3	0	1	0	1	0	1	0	0	0	0	2	0	1	0	1	2	0	0	2	1	1	0	1	1	2	1	0	3					
		0.06%	0.0%	0.07%	0.0%	0.06%	0.23%	0.0%	0.07%	0.0%	0.07%	0.0%	0.06%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.08%	0.0%	0.07%	0.13%	0.0%	0.0%	0.24%	0.10%	0.06%	0.0%	0.07%	0.06%	0.11%	0.05%	0.0%	0.68%					
26	"9. ""Российская экологическая партия ""Зеленые"""	96	3	0	0	3	3	0	1	0	4	2	6	1	3	7	0	2	3	6	3	1	2	2	1	0	2	4	1	2	9	7	10	1	7					
		0.22%	0.19%	0.0%	0.0%	0.20%	0.23%	0.0%	0.07%	0.0%	0.30%	0.17%	0.38%	0.07%	0.19%	0.39%	0.0%	0.12%	0.18%	0.52%	0.24%	0.07%	0.13%	0.14%	0.11%	0.0%	0.20%	0.25%	0.06%	0.14%	0.56%	0.40%	0.55%	0.84%	1.59%					
27	"10. ""Аграрная партия России"""	815	24	25	26	39	21	21	19	2	26	43	36	24	28	30	35	30	39	33	20	18	30	22	21	10	17	20	29	24	17	41	37	6	2					
		1.88%	1.52%	1.83%	1.72%	2.66%	1.64%	1.38%	1.41%	1.25%	2.00%	3.80%	2.28%	1.77%	1.82%	1.68%	2.30%	1.85%	2.41%	2.87%	1.64%	1.35%	1.99%	1.54%	2.35%	1.22%	1.73%	1.25%	1.81%	1.74%	1.07%	2.35%	2.05%	5.04%	0.45%					
28	"11. ""Истинные патриоты России"""	82	0	1	0	1	0	2	4	0	2	5	0	0	2	1	1	0	1	1	3	3	2	0	0	0	4	1	2	5	10	8	11	0	12					
		0.18%	0.0%	0.07%	0.0%	0.06%	0.0%	0.13%	0.29%	0.0%	0.15%	0.44%	0.0%	0.0%	0.13%	0.05%	0.06%	0.0%	0.06%	0.08%	0.24%	0.22%	0.13%	0.0%	0.0%	0.0%	0.40%	0.06%	0.12%	0.36%	0.63%	0.45%	0.61%	0.0%	2.73%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	290	12	8	10	14	6	9	8	2	12	7	11	6	7	13	9	14	16	11	7	3	8	8	2	9	10	13	11	10	11	8	9	2	4					
		0.67%	0.76%	0.58%	0.66%	0.95%	0.47%	0.59%	0.59%	1.25%	0.92%	0.61%	0.69%	0.44%	0.45%	0.73%	0.59%	0.86%	0.99%	0.95%	0.57%	0.22%	0.53%	0.56%	0.22%	1.09%	1.02%	0.81%	0.68%	0.72%	0.69%	0.45%	0.50%	1.68%	0.91%					
30	"13. ""Демократическая партия России"""	73	0	5	2	3	3	7	1	0	1	5	3	1	4	1	0	3	1	2	1	0	2	3	0	4	2	5	5	1	2	1	5	0	0					
		0.16%	0.0%	0.36%	0.13%	0.20%	0.23%	0.46%	0.07%	0.0%	0.07%	0.44%	0.19%	0.07%	0.26%	0.05%	0.0%	0.18%	0.06%	0.17%	0.08%	0.0%	0.13%	0.21%	0.0%	0.48%	0.20%	0.31%	0.31%	0.07%	0.12%	0.05%	0.27%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	60	5	0	1	1	3	2	0	0	4	2	3	1	1	1	1	3	1	3	0	2	3	1	1	0	1	2	5	1	5	3	3	0	1					
		0.13%	0.31%	0.0%	0.06%	0.06%	0.23%	0.13%	0.0%	0.0%	0.30%	0.17%	0.19%	0.07%	0.06%	0.05%	0.06%	0.18%	0.06%	0.26%	0.0%	0.15%	0.19%	0.07%	0.11%	0.0%	0.10%	0.12%	0.31%	0.07%	0.31%	0.17%	0.16%	0.0%	0.22%					
32	"15. ""Партия СЛОН"""	73	6	0	2	0	1	5	4	0	1	0	0	0	6	4	1	4	2	2	3	1	1	6	0	1	2	2	1	0	9	2	5	0	2					
		0.16%	0.38%	0.0%	0.13%	0.0%	0.07%	0.33%	0.29%	0.0%	0.07%	0.0%	0.0%	0.0%	0.39%	0.22%	0.06%	0.24%	0.12%	0.17%	0.24%	0.07%	0.06%	0.42%	0.0%	0.12%	0.20%	0.12%	0.06%	0.0%	0.56%	0.11%	0.27%	0.0%	0.45%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2949	108	120	115	68	72	117	87	7	50	56	131	85	148	146	110	125	107	75	75	119	130	134	75	51	64	105	119	118	21	91	112	4	4					
		6.83%	6.84%	8.78%	7.65%	4.64%	5.65%	7.72%	6.47%	4.40%	3.86%	4.95%	8.32%	6.29%	9.66%	8.20%	7.24%	7.71%	6.62%	6.52%	6.17%	8.97%	8.66%	9.42%	8.39%	6.22%	6.53%	6.59%	7.45%	8.57%	1.32%	5.22%	6.22%	3.36%	0.91%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	65	1	1	3	1	1	1	5	0	1	2	0	2	2	3	1	0	0	2	2	6	2	0	2	0	0	3	1	1	10	4	4	0	4					
		0.15%	0.06%	0.07%	0.19%	0.06%	0.07%	0.06%	0.37%	0.0%	0.07%	0.17%	0.0%	0.14%	0.13%	0.16%	0.06%	0.0%	0.0%	0.17%	0.16%	0.45%	0.13%	0.0%	0.22%	0.0%	0.0%	0.18%	0.06%	0.07%	0.63%	0.22%	0.22%	0.0%	0.91%					
35	"18. ""ЛДПР"""	6501	226	197	215	234	208	201	234	25	219	100	211	204	188	264	274	248	245	151	205	186	234	221	126	118	153	185	227	200	396	256	298	10	42					
		15.06%	14.33%	14.42%	14.30%	15.97%	16.33%	13.26%	17.41%	15.72%	16.91%	8.84%	13.41%	15.09%	12.27%	14.83%	18.05%	15.29%	15.16%	13.14%	16.88%	14.02%	15.58%	15.55%	14.10%	14.40%	15.62%	11.62%	14.21%	14.53%	25.01%	14.69%	16.57%	8.40%	9.56%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	513	26	16	19	9	25	14	17	3	12	17	20	21	27	19	17	12	20	17	18	16	16	15	12	12	10	20	11	13	14	18	23	4	0					
		1.18%	1.64%	1.17%	1.26%	0.61%	1.96%	0.92%	1.26%	1.88%	0.92%	1.50%	1.27%	1.55%	1.76%	1.06%	1.11%	0.74%	1.23%	1.47%	1.48%	1.20%	1.06%	1.05%	1.34%	1.46%	1.02%	1.25%	0.68%	0.94%	0.88%	1.03%	1.27%	3.36%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	17393	688	530	639	645	526	637	520	75	582	451	660	582	578	695	563	602	641	457	519	514	549	515	365	354	428	683	670	544	365	748	761	56	251					
		40.29%	43.62%	38.79%	42.51%	44.02%	41.31%	42.04%	38.69%	47.16%	44.94%	39.91%	41.95%	43.07%	37.75%	39.04%	37.08%	37.13%	39.66%	39.77%	42.75%	38.76%	36.57%	36.24%	40.87%	43.22%	43.71%	42.90%	41.95%	39.53%	23.05%	42.93%	42.32%	47.05%	57.17%					
38	"21. ""Российская Конституционно-демократическая партия"""	69	3	3	3	1	1	5	0	0	2	1	1	1	3	3	3	1	5	1	4	1	2	1	1	0	1	1	3	0	7	4	6	0	1					
		0.15%	0.19%	0.21%	0.19%	0.06%	0.07%	0.33%	0.0%	0.0%	0.15%	0.08%	0.06%	0.07%	0.19%	0.16%	0.19%	0.06%	0.30%	0.08%	0.32%	0.07%	0.13%	0.07%	0.11%	0.0%	0.10%	0.06%	0.18%	0.0%	0.44%	0.22%	0.33%	0.0%	0.22%					
39	"22. ""Развитие предпринимательства"""	171	2	5	6	4	3	10	8	1	1	3	6	2	4	10	4	9	10	6	4	6	5	5	3	5	1	6	10	4	12	8	4	0	4					
		0.39%	0.12%	0.36%	0.39%	0.27%	0.23%	0.66%	0.59%	0.62%	0.07%	0.26%	0.38%	0.14%	0.26%	0.56%	0.26%	0.55%	0.61%	0.52%	0.32%	0.45%	0.33%	0.35%	0.33%	0.61%	0.10%	0.37%	0.62%	0.29%	0.75%	0.45%	0.22%	0.0%	0.91%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3150	103	117	132	126	115	123	82	11	78	129	126	110	142	98	117	109	108	79	67	100	104	114	55	65	49	107	142	67	70	123	169	4	9					
		7.29%	6.53%	8.56%	8.78%	8.60%	9.03%	8.11%	6.10%	6.91%	6.02%	11.41%	8.01%	8.14%	9.27%	5.50%	7.70%	6.72%	6.68%	6.87%	5.51%	7.54%	6.92%	8.02%	6.15%	7.93%	5.00%	6.72%	8.89%	4.86%	4.42%	7.06%	9.39%	3.36%	2.05%					
																																								
41	Против всех	2620	93	89	70	64	68	93	75	7	66	43	80	62	60	137	103	125	107	70	69	87	107	78	55	46	47	93	82	82	192	135	104	7	24					
		6.06%	5.89%	6.51%	4.65%	4.36%	5.34%	6.13%	5.58%	4.40%	5.09%	3.80%	5.08%	4.58%	3.91%	7.69%	6.78%	7.71%	6.62%	6.09%	5.68%	6.56%	7.12%	5.48%	6.15%	5.61%	4.80%	5.84%	5.13%	5.95%	12.12%	7.74%	5.78%	5.88%	5.46%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
