Выборы Президента Российской Федерации																																										
																																										
Наименование Избирательной комиссии:    Опочецкая																																										
																																										
Итоги голосования 																																										
																																										
		Сумма	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423					
20	. Миронов Сергей Михайлович	236	30	9	12	13	21	8	5	13	4	17	3	4	5	2	4	0	6	1	3	6	0	8	1	6	3	1	2	1	9	5	4	6	10	8	6					
		2.04%	3.81%	1.42%	1.75%	1.94%	2.70%	1.22%	1.48%	1.84%	0.78%	2.60%	1.78%	2.05%	2.94%	1.82%	1.41%	0.00%	1.88%	0.71%	1.12%	1.32%	0.00%	3.98%	1.00%	3.02%	1.04%	0.63%	1.55%	0.67%	6.72%	1.92%	3.57%	2.59%	4.59%	1.78%	2.65%					
21	. Путин Владимир Владимирович	7882	470	422	432	447	501	462	207	440	438	418	102	151	113	77	202	74	243	118	200	334	35	145	72	142	232	128	85	101	67	170	65	149	152	322	166					
		68.26%	59.72%	66.56%	63.16%	66.72%	64.40%	70.32%	61.24%	62.41%	84.88%	63.82%	60.36%	77.44%	66.47%	70.00%	71.38%	90.24%	75.94%	84.29%	74.63%	73.73%	47.95%	72.14%	72.00%	71.36%	80.28%	80.50%	65.89%	67.33%	50.00%	65.13%	58.04%	64.22%	69.72%	71.56%	73.45%					
22	. Хакамада Ирина Муцуовна	231	26	12	12	22	12	12	9	18	5	14	3	1	7	2	10	0	6	1	8	1	2	4	0	3	2	2	5	1	0	3	2	12	1	10	3					
		2.00%	3.30%	1.89%	1.75%	3.28%	1.54%	1.83%	2.66%	2.55%	0.97%	2.14%	1.78%	0.51%	4.12%	1.82%	3.53%	0.00%	1.88%	0.71%	2.99%	0.22%	2.74%	1.99%	0.00%	1.51%	0.69%	1.26%	3.88%	0.67%	0.00%	1.15%	1.79%	5.17%	0.46%	2.22%	1.33%					
23	. Харитонов Николай Михайлович	2429	186	140	184	144	168	137	83	173	54	153	50	31	35	20	51	8	49	13	43	97	25	32	17	42	39	24	28	36	52	72	30	51	42	90	30					
		21.04%	23.63%	22.08%	26.90%	21.49%	21.59%	20.85%	24.56%	24.54%	10.47%	23.36%	29.59%	15.90%	20.59%	18.18%	18.02%	9.76%	15.31%	9.29%	16.04%	21.41%	34.25%	15.92%	17.00%	21.11%	13.49%	15.09%	21.71%	24.00%	38.81%	27.59%	26.79%	21.98%	19.27%	20.00%	13.27%					
																																										
24	Против всех	239	24	18	22	15	20	11	9	24	4	20	2	3	0	5	4	0	3	0	2	6	3	4	1	4	2	2	2	1	2	2	2	7	2	4	9					
		2.07%	3.05%	2.84%	3.22%	2.24%	2.57%	1.67%	2.66%	3.40%	0.78%	3.05%	1.18%	1.54%	0.00%	4.55%	1.41%	0.00%	0.94%	0.00%	0.75%	1.32%	4.11%	1.99%	1.00%	2.01%	0.69%	1.26%	1.55%	0.67%	1.49%	0.77%	1.79%	3.02%	0.92%	0.89%	3.98%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
