Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Ребрихинская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298	УИК №1299	УИК №1300	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2289	232	177	57	48	227	116	85	88	145	60	29	146	53	89	51	112	102	26	91	34	121	74	48	74	4					
		16.67%	14.67%	16.73%	14.92%	11.35%	19.25%	13.74%	15.74%	19.09%	27.20%	11.36%	12.78%	33.26%	19.63%	13.40%	12.66%	25.17%	15.53%	25.74%	24.33%	19.88%	13.02%	13.48%	17.20%	12.23%	4.44%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	73	18	2	5	3	2	1	7	0	1	1	1	2	1	6	0	0	4	0	8	0	7	2	0	2	0					
		0.53%	1.14%	0.19%	1.31%	0.71%	0.17%	0.12%	1.30%	0.00%	0.19%	0.19%	0.44%	0.46%	0.37%	0.90%	0.00%	0.00%	0.61%	0.00%	2.14%	0.00%	0.75%	0.36%	0.00%	0.33%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	16	1	0	1	0	0	0	2	0	0	2	0	0	0	0	1	0	2	0	1	0	2	1	1	2	0					
		0.12%	0.06%	0.00%	0.26%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.30%	0.00%	0.27%	0.00%	0.22%	0.18%	0.36%	0.33%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1060	120	100	27	36	103	64	33	31	22	29	23	35	18	46	19	34	45	20	32	8	80	49	32	47	7					
		7.72%	7.59%	9.45%	7.07%	8.51%	8.74%	7.58%	6.11%	6.72%	4.13%	5.49%	10.13%	7.97%	6.67%	6.93%	4.71%	7.64%	6.85%	19.80%	8.56%	4.68%	8.61%	8.93%	11.47%	7.77%	7.78%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1042	121	64	18	13	158	99	29	14	42	57	28	20	24	41	17	42	48	3	10	12	83	27	19	49	4					
		7.59%	7.65%	6.05%	4.71%	3.07%	13.40%	11.73%	5.37%	3.04%	7.88%	10.80%	12.33%	4.56%	8.89%	6.17%	4.22%	9.44%	7.31%	2.97%	2.67%	7.02%	8.93%	4.92%	6.81%	8.10%	4.44%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	115	7	7	1	4	4	1	0	6	2	30	17	3	3	4	3	2	3	2	3	0	3	3	2	3	2					
		0.84%	0.44%	0.66%	0.26%	0.95%	0.34%	0.12%	0.00%	1.30%	0.38%	5.68%	7.49%	0.68%	1.11%	0.60%	0.74%	0.45%	0.46%	1.98%	0.80%	0.00%	0.32%	0.55%	0.72%	0.50%	2.22%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8096	943	650	246	308	627	479	330	268	268	293	118	179	138	434	281	219	418	44	199	114	574	348	152	398	68					
		58.96%	59.65%	61.44%	64.40%	72.81%	53.18%	56.75%	61.11%	58.13%	50.28%	55.49%	51.98%	40.77%	51.11%	65.36%	69.73%	49.21%	63.62%	43.56%	53.21%	66.67%	61.79%	63.39%	54.48%	65.79%	75.56%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	57	18	5	1	1	1	4	2	0	4	1	1	3	0	3	2	0	0	1	1	0	8	1	0	0	0					
		0.42%	1.14%	0.47%	0.26%	0.24%	0.08%	0.47%	0.37%	0.00%	0.75%	0.19%	0.44%	0.68%	0.00%	0.45%	0.50%	0.00%	0.00%	0.99%	0.27%	0.00%	0.86%	0.18%	0.00%	0.00%	0.00%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
