Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																										
Дата голосования: 07.12.2003 0:00:00																																										
																																										
Наименование Избирательной комиссии:    Хивская																																										
																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																										
																																										
		Сумма	УИК №1350	УИК №1351	УИК №1352	УИК №1353	УИК №1354	УИК №1355	УИК №1356	УИК №1357	УИК №1358	УИК №1359	УИК №1360	УИК №1361	УИК №1362	УИК №1363	УИК №1364	УИК №1365	УИК №1366	УИК №1367	УИК №1368	УИК №1369	УИК №1370	УИК №1371	УИК №1372	УИК №1373	УИК №1374	УИК №1375	УИК №1376	УИК №1377	УИК №1378	УИК №1379	УИК №1380	УИК №1381	УИК №1382	УИК №1383	УИК №1384					
		0.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1544	14	1	19	112	61	5	34	78	10	60	40	70	0	52	7	33	35	22	77	106	15	17	7	260	47	67	4	131	14	17	50	25	6	31	17					
		15.33%	11.66%	1.85%	31.66%	25.92%	8.65%	6.25%	24.28%	13.56%	3.44%	10.71%	16.0%	25.92%	0.0%	13.33%	5.55%	9.73%	15.48%	6.64%	15.52%	12.47%	11.11%	12.59%	7.36%	31.90%	12.70%	17.00%	5.88%	42.12%	16.09%	11.80%	18.72%	7.35%	4.8%	12.91%	9.44%					
																																										
41	Против всех	23	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	9	0	0	0	0	5	0	0	0	0	1	0					
		0.22%	0.0%	1.85%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.76%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.10%	0.0%	0.0%	0.0%	0.0%	5.74%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
