Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
"Наименование Избирательной комиссии:    Брянск, Фокинская"																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169					
		1.21%	1.11%	1.58%	1.16%	1.24%	1.03%	1.10%	1.58%	0.82%	1.21%	1.31%	0.36%	0.74%	1.17%	1.39%	1.23%	0.96%	1.77%	1.28%	1.68%	0.42%	1.40%	1.63%	0.77%	0.99%	1.24%	1.67%	0.68%	1.61%	1.01%	1.50%					
20	3.Политическая партия «Демократическая партия России»	38	1	5	0	0	0	0	1	2	0	4	2	2	1	1	0	1	3	1	0	1	2	1	2	1	0	1	1	0	3	2					
		0.11%	0.11%	0.34%	0.00%	0.00%	0.00%	0.00%	0.08%	0.54%	0.00%	0.35%	0.18%	0.18%	0.11%	0.09%	0.00%	0.10%	0.30%	0.14%	0.00%	0.10%	0.19%	0.07%	0.19%	0.08%	0.00%	0.09%	0.08%	0.00%	0.30%	0.20%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	6702	148	266	205	262	259	339	298	72	258	221	189	223	177	177	172	215	184	140	306	181	193	327	288	266	325	218	254	181	171	187					
		19.97%	16.37%	18.28%	18.32%	23.14%	20.47%	23.27%	22.44%	19.62%	17.37%	19.35%	17.06%	20.53%	18.81%	16.42%	17.70%	20.71%	18.11%	19.97%	19.05%	18.91%	17.97%	22.21%	27.83%	21.84%	23.62%	20.28%	21.49%	18.26%	17.33%	18.70%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	204	4	5	9	5	7	10	7	3	9	9	2	5	7	4	11	6	12	7	6	6	9	14	7	7	6	3	11	4	3	6					
		0.61%	0.44%	0.34%	0.80%	0.44%	0.55%	0.69%	0.53%	0.82%	0.61%	0.79%	0.18%	0.46%	0.74%	0.37%	1.13%	0.58%	1.18%	0.99%	0.37%	0.63%	0.84%	0.95%	0.68%	0.57%	0.44%	0.28%	0.93%	0.40%	0.30%	0.60%					
23	6.Политическая партия «Партия социальной справедливости»	85	4	3	6	3	1	3	3	2	2	2	1	3	8	0	2	0	1	3	6	4	2	1	1	5	6	4	4	2	1	2					
		0.25%	0.44%	0.21%	0.54%	0.27%	0.08%	0.21%	0.23%	0.54%	0.13%	0.18%	0.09%	0.28%	0.85%	0.00%	0.21%	0.00%	0.10%	0.43%	0.37%	0.42%	0.19%	0.07%	0.10%	0.41%	0.44%	0.37%	0.34%	0.20%	0.10%	0.20%					
24	7.Политическая партия «Либерально-демократическая партия России»	2592	72	106	83	91	122	97	85	27	122	70	100	82	61	102	83	74	81	64	143	81	91	114	70	109	106	94	59	64	64	75					
		7.72%	7.96%	7.29%	7.42%	8.04%	9.64%	6.66%	6.40%	7.36%	8.22%	6.13%	9.03%	7.55%	6.48%	9.46%	8.54%	7.13%	7.97%	9.13%	8.90%	8.46%	8.47%	7.74%	6.76%	8.95%	7.70%	8.74%	4.99%	6.46%	6.48%	7.50%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3374	124	162	126	135	115	148	137	41	138	104	101	116	86	119	83	125	96	69	179	94	102	129	80	111	159	106	109	96	86	98					
		10.05%	13.72%	11.13%	11.26%	11.93%	9.09%	10.16%	10.32%	11.17%	9.29%	9.11%	9.12%	10.68%	9.14%	11.04%	8.54%	12.04%	9.45%	9.84%	11.15%	9.82%	9.50%	8.76%	7.73%	9.11%	11.56%	9.86%	9.22%	9.69%	8.71%	9.80%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	458	9	25	18	22	21	45	34	6	32	24	7	7	11	18	9	15	5	4	25	22	14	28	6	6	4	12	11	3	8	7					
		1.36%	0.99%	1.72%	1.61%	1.94%	1.66%	3.09%	2.56%	1.63%	2.15%	2.10%	0.63%	0.64%	1.17%	1.67%	0.93%	1.45%	0.49%	0.57%	1.56%	2.30%	1.30%	1.90%	0.58%	0.49%	0.29%	1.12%	0.93%	0.30%	0.81%	0.70%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	18374	496	792	600	561	685	716	687	198	853	642	668	600	549	626	571	546	562	366	842	531	601	778	541	644	688	576	682	580	626	567					
		54.74%	54.87%	54.43%	53.62%	49.56%	54.15%	49.14%	51.73%	53.95%	57.44%	56.22%	60.29%	55.25%	58.34%	58.07%	58.74%	52.60%	55.31%	52.21%	52.43%	55.49%	55.96%	52.85%	52.27%	52.87%	50.00%	53.58%	57.70%	58.53%	63.42%	56.70%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	387	8	29	14	11	8	22	17	6	17	18	14	12	9	4	8	14	23	13	16	8	10	13	11	16	18	10	11	11	3	13					
		1.15%	0.88%	1.99%	1.25%	0.97%	0.63%	1.51%	1.28%	1.63%	1.14%	1.58%	1.26%	1.10%	0.96%	0.37%	0.82%	1.35%	2.26%	1.85%	0.99%	0.84%	0.93%	0.88%	1.06%	1.31%	1.31%	0.93%	0.93%	1.11%	0.30%	1.30%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
