Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																						
Дата голосования: 04.12.2011																																						
																																						
"Наименование Избирательной комиссии:    Брянск, Фокинская"																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	970	29	36	33	26	39	43	27	9	61	30	32	36	33	35	32	35	35	29	39	39	34	32	24	35	38	38	38	15	6	16	16					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	2135	206	21	16	20	277	44	384	22	10	140	192	22	23	34	35	60	34	46	55	27	187	8	45	38	55	22	25	19	21	30	17					
14	Число погашенных неиспользованных открепительных удостоверений	39	3	0	0	0	0	0	11	0	0	4	0	0	0	0	6	5	0	0	0	0	0	0	1	0	0	0	0	0	9	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1212	32	60	33	40	78	37	35	10	47	64	46	55	44	42	31	33	33	33	54	47	74	57	13	36	45	52	52	7	7	5	10					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4594	161	211	156	190	65	221	174	48	193	173	133	139	146	170	135	164	141	113	225	119	199	158	56	143	161	199	122	138	108	114	119					
		10.74%	14.27%	13.14%	13.40%	15.89%	3.82%	14.18%	9.80%	14.50%	9.32%	12.68%	7.34%	14.37%	8.80%	11.64%	16.13%	16.82%	10.05%	10.68%	10.39%	8.93%	9.96%	10.35%	12.25%	8.77%	10.16%	12.15%	6.98%	10.14%	9.56%	9.30%	12.99%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4614	188	206	176	164	111	191	183	49	238	179	199	175	141	223	127	146	126	88	146	134	162	156	50	142	181	154	203	92	74	106	104					
		10.79%	16.67%	12.83%	15.12%	13.71%	6.53%	12.26%	10.31%	14.80%	11.50%	13.12%	10.99%	18.10%	8.50%	15.26%	15.17%	14.97%	8.98%	8.32%	6.74%	10.05%	8.11%	10.22%	10.94%	8.71%	11.42%	9.40%	11.61%	6.76%	6.55%	8.65%	11.35%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	332	15	27	11	13	11	8	9	5	7	10	12	8	10	13	7	8	14	8	16	16	2	21	5	13	12	11	3	14	6	7	10					
		0.78%	1.33%	1.68%	0.95%	1.09%	0.65%	0.51%	0.51%	1.51%	0.34%	0.73%	0.66%	0.83%	0.60%	0.89%	0.84%	0.82%	0.99%	0.76%	0.74%	1.20%	0.10%	1.38%	1.09%	0.80%	0.76%	0.67%	0.17%	1.03%	0.53%	0.57%	1.09%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	10502	302	450	314	306	252	453	460	93	450	390	388	340	327	327	232	315	313	247	494	292	409	405	129	386	336	453	393	363	254	319	310					
		24.55%	26.77%	28.02%	26.98%	25.59%	14.82%	29.08%	25.92%	28.10%	21.74%	28.59%	21.42%	35.16%	19.71%	22.38%	27.72%	32.31%	22.31%	23.35%	22.82%	21.91%	20.47%	26.52%	28.23%	23.67%	21.20%	27.66%	22.48%	26.67%	22.48%	26.02%	33.84%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	914	29	44	38	35	16	57	11	12	17	56	31	23	24	60	18	38	41	35	61	24	7	44	10	38	37	41	2	15	17	12	21					
		2.14%	2.57%	2.74%	3.26%	2.93%	0.94%	3.66%	0.62%	3.63%	0.82%	4.11%	1.71%	2.38%	1.45%	4.11%	2.15%	3.90%	2.92%	3.31%	2.82%	1.80%	0.35%	2.88%	2.19%	2.33%	2.33%	2.50%	0.11%	1.10%	1.50%	0.98%	2.29%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	21047	398	646	435	463	1225	555	903	118	1149	534	1026	264	978	644	309	291	738	543	1138	726	1195	727	204	883	838	762	1006	725	650	646	328					
		49.20%	35.28%	40.22%	37.37%	38.71%	72.06%	35.62%	50.87%	35.65%	55.51%	39.15%	56.65%	27.30%	58.95%	44.08%	36.92%	29.85%	52.60%	51.32%	52.56%	54.46%	59.81%	47.61%	44.64%	54.14%	52.87%	46.52%	57.55%	53.27%	57.52%	52.69%	35.81%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	168	10	7	10	11	1	6	5	2	3	5	3	5	6	6	4	2	10	11	10	4	1	2	0	9	9	4	3	5	4	3	7					
		0.39%	0.89%	0.44%	0.86%	0.92%	0.06%	0.39%	0.28%	0.60%	0.14%	0.37%	0.17%	0.52%	0.36%	0.41%	0.48%	0.21%	0.71%	1.04%	0.46%	0.30%	0.05%	0.13%	0.00%	0.55%	0.57%	0.24%	0.17%	0.37%	0.35%	0.24%	0.76%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
