Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																	
Дата голосования: 02.12.2007																																																	
																																																	
Наименование Избирательной комиссии:    Серышевская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	195	7	4	7	3	3	2	4	2	4	4	4	5	3	4	5	5	3	10	5	3	3	3	2	7	5	5	3	3	3	5	3	2	3	3	4	2	2	10	10	10	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	131	7	2	6	0	2	0	4	2	3	4	4	2	2	1	2	3	3	7	4	3	3	0	0	7	4	3	0	0	2	0	0	0	2	0	4	0	0	10	10	5	10	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	151	2	15	5	3	1	1	4	0	6	1	0	9	0	1	5	9	1	14	2	2	3	0	0	1	0	0	0	0	4	5	0	0	2	2	1	0	0	14	8	3	6	21					
14	Число погашенных неиспользованных открепительных удостоверений	64	0	2	1	3	1	2	0	0	1	0	0	3	1	3	3	2	0	3	1	0	0	3	2	0	1	2	3	3	1	5	3	2	1	3	0	2	2	0	0	5	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																	
18	1.Политическая партия «Аграрная партия России»	290	10	3	10	1	0	1	4	3	9	5	13	10	3	9	4	6	0	9	10	3	12	5	0	8	14	9	5	1	2	5	4	0	6	4	9	1	0	10	26	25	17	14					
		1.81%	2.07%	1.06%	2.08%	0.76%	0.00%	1.82%	0.96%	3.95%	2.77%	1.46%	4.21%	2.53%	1.59%	4.17%	1.09%	1.44%	0.00%	1.19%	1.92%	1.22%	4.46%	3.13%	0.00%	1.46%	2.23%	1.63%	2.43%	0.60%	0.88%	1.30%	2.23%	0.00%	3.43%	2.31%	3.44%	1.54%	0.00%	0.97%	2.19%	2.34%	1.35%	1.52%					
19	2.Всероссийская политическая партия «Гражданская Сила»	43	3	2	3	0	0	0	1	0	0	0	2	0	0	1	0	0	0	3	1	0	0	1	0	0	4	1	0	0	1	1	0	0	0	2	1	0	0	1	1	3	8	3					
		0.27%	0.62%	0.71%	0.62%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%	0.46%	0.00%	0.00%	0.00%	0.40%	0.19%	0.00%	0.00%	0.63%	0.00%	0.00%	0.64%	0.18%	0.00%	0.00%	0.44%	0.26%	0.00%	0.00%	0.00%	1.16%	0.38%	0.00%	0.00%	0.10%	0.08%	0.28%	0.64%	0.32%					
20	3.Политическая партия «Демократическая партия России»	16	2	1	0	0	0	0	0	0	1	0	2	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	3					
		0.10%	0.41%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.65%	0.25%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.32%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1355	48	13	46	15	6	4	70	20	38	24	48	59	8	13	43	20	9	25	32	7	32	23	5	47	50	40	36	6	19	50	19	17	9	4	51	4	4	74	126	89	60	42					
		8.45%	9.96%	4.61%	9.56%	11.45%	4.00%	7.27%	16.87%	26.32%	11.69%	6.99%	15.53%	14.90%	4.23%	6.02%	11.68%	4.78%	6.25%	3.30%	6.15%	2.86%	11.90%	14.38%	4.46%	8.58%	7.97%	7.23%	17.48%	3.59%	8.37%	12.95%	10.61%	17.89%	5.14%	2.31%	19.47%	6.15%	6.90%	7.18%	10.63%	8.34%	4.77%	4.55%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	82	0	1	0	0	0	0	1	0	8	0	2	6	0	1	0	2	0	3	1	1	0	0	1	4	8	2	1	1	1	0	0	0	0	2	1	0	1	4	8	11	8	3					
		0.51%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	2.46%	0.00%	0.65%	1.52%	0.00%	0.46%	0.00%	0.48%	0.00%	0.40%	0.19%	0.41%	0.00%	0.00%	0.89%	0.73%	1.28%	0.36%	0.49%	0.60%	0.44%	0.00%	0.00%	0.00%	0.00%	1.16%	0.38%	0.00%	1.72%	0.39%	0.68%	1.03%	0.64%	0.32%					
23	6.Политическая партия «Партия социальной справедливости»	22	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	4	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	2	2	1	2	2					
		0.14%	0.00%	0.00%	0.21%	0.76%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.19%	0.00%	0.00%	0.00%	0.00%	0.18%	0.16%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.19%	0.17%	0.09%	0.16%	0.22%					
24	7.Политическая партия «Либерально-демократическая партия России»	1664	92	14	29	6	5	0	29	3	21	48	28	39	9	14	30	35	16	153	39	21	21	18	7	40	46	42	12	17	37	27	20	11	20	16	14	5	1	97	127	99	188	168					
		10.38%	19.09%	4.96%	6.03%	4.58%	3.33%	0.00%	6.99%	3.95%	6.46%	13.99%	9.06%	9.85%	4.76%	6.48%	8.15%	8.37%	11.11%	20.18%	7.50%	8.57%	7.81%	11.25%	6.25%	7.30%	7.34%	7.59%	5.83%	10.18%	16.30%	6.99%	11.17%	11.58%	11.43%	9.25%	5.34%	7.69%	1.72%	9.42%	10.72%	9.28%	14.93%	18.18%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	443	10	0	9	2	0	2	16	0	7	12	8	16	6	2	12	6	2	17	19	1	9	1	0	10	24	12	7	4	5	8	4	6	4	2	9	0	1	20	48	48	41	33					
		2.76%	2.07%	0.00%	1.87%	1.53%	0.00%	3.64%	3.86%	0.00%	2.15%	3.50%	2.59%	4.04%	3.17%	0.93%	3.26%	1.44%	1.39%	2.24%	3.65%	0.41%	3.35%	0.63%	0.00%	1.82%	3.83%	2.17%	3.40%	2.40%	2.20%	2.07%	2.23%	6.32%	2.29%	1.16%	3.44%	0.00%	1.72%	1.94%	4.05%	4.50%	3.26%	3.57%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	79	1	2	5	0	1	1	0	0	4	5	0	0	0	0	1	1	3	4	3	0	2	1	1	2	2	3	1	0	1	3	1	1	0	3	2	0	0	2	4	2	12	5					
		0.49%	0.21%	0.71%	1.04%	0.00%	0.67%	1.82%	0.00%	0.00%	1.23%	1.46%	0.00%	0.00%	0.00%	0.00%	0.27%	0.24%	2.08%	0.53%	0.58%	0.00%	0.74%	0.63%	0.89%	0.36%	0.32%	0.54%	0.49%	0.00%	0.44%	0.78%	0.56%	1.05%	0.00%	1.73%	0.76%	0.00%	0.00%	0.19%	0.34%	0.19%	0.95%	0.54%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11856	310	242	373	106	137	46	293	49	230	245	205	260	161	176	270	344	112	533	404	210	187	107	93	430	469	440	142	137	161	281	131	60	134	139	169	55	50	806	831	784	905	639					
		73.96%	64.32%	85.82%	77.55%	80.92%	91.33%	83.64%	70.60%	64.47%	70.77%	71.43%	66.34%	65.66%	85.19%	81.48%	73.37%	82.30%	77.78%	70.32%	77.69%	85.71%	69.52%	66.88%	83.04%	78.47%	74.80%	79.57%	68.93%	82.04%	70.93%	72.80%	73.18%	63.16%	76.57%	80.35%	64.50%	84.62%	86.21%	78.25%	70.13%	73.48%	71.88%	69.16%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	50	1	0	4	0	0	1	0	0	1	0	0	0	0	0	1	2	1	4	4	0	1	1	0	3	2	0	0	0	0	1	0	0	0	0	0	0	0	1	7	1	7	7					
		0.31%	0.21%	0.00%	0.83%	0.00%	0.00%	1.82%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.48%	0.69%	0.53%	0.77%	0.00%	0.37%	0.63%	0.00%	0.55%	0.32%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.59%	0.09%	0.56%	0.76%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
