Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																															
Дата голосования: 04.12.2011																																															
																																															
Наименование Избирательной комиссии:    Серышевская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	381	5	2	8	5	5	5	8	5	2	8	8	16	3	7	3	4	5	40	10	5	3	5	5	10	14	8	5	5	8	5	5	8	8	8	5	5	30	25	35	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	234	2	1	8	0	3	0	2	0	2	3	8	9	2	3	2	3	2	24	9	0	0	0	0	9	13	8	1	2	2	0	0	0	0	2	1	0	27	21	35	30					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	193	9	3	3	0	0	3	2	0	0	2	1	2	0	1	0	0	4	13	3	0	1	0	0	28	2	29	2	1	1	1	2	1	1	4	0	0	15	35	17	7					
14	Число погашенных неиспользованных открепительных удостоверений	147	3	1	0	5	2	5	6	5	0	5	0	7	1	4	1	1	3	16	1	5	3	5	5	1	1	0	4	3	6	5	5	8	8	6	4	5	3	4	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	2					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1013	35	17	21	5	4	1	27	2	23	18	25	26	8	11	19	21	5	57	21	7	12	9	5	26	44	40	14	14	14	9	4	4	4	19	3	4	65	109	155	106					
		8.22%	9.23%	8.90%	7.53%	5.26%	3.45%	2.00%	9.34%	3.13%	9.66%	6.82%	7.96%	8.84%	5.48%	6.01%	7.57%	8.75%	4.50%	7.33%	5.40%	3.68%	6.86%	7.32%	5.95%	6.86%	8.19%	9.07%	8.48%	7.49%	5.13%	7.63%	5.33%	2.86%	2.90%	10.38%	7.14%	11.76%	8.99%	11.57%	9.76%	9.50%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2885	96	28	62	22	13	6	59	7	27	52	37	61	17	35	51	42	27	276	106	58	38	27	9	58	98	84	26	51	65	21	15	32	28	30	5	9	183	206	466	352					
		23.41%	25.33%	14.66%	22.22%	23.16%	11.21%	12.00%	20.42%	10.94%	11.34%	19.70%	11.78%	20.75%	11.64%	19.13%	20.32%	17.50%	24.32%	35.48%	27.25%	30.53%	21.71%	21.95%	10.71%	15.30%	18.25%	19.05%	15.76%	27.27%	23.81%	17.80%	20.00%	22.86%	20.29%	16.39%	11.90%	26.47%	25.31%	21.87%	29.35%	31.54%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	170	5	2	3	0	0	1	3	0	1	2	7	1	1	2	8	3	0	7	4	0	1	2	0	4	10	5	0	3	4	0	3	3	1	0	0	0	9	22	33	20					
		1.38%	1.32%	1.05%	1.08%	0.00%	0.00%	2.00%	1.04%	0.00%	0.42%	0.76%	2.23%	0.34%	0.68%	1.09%	3.19%	1.25%	0.00%	0.90%	1.03%	0.00%	0.57%	1.63%	0.00%	1.06%	1.86%	1.13%	0.00%	1.60%	1.47%	0.00%	4.00%	2.14%	0.72%	0.00%	0.00%	0.00%	1.24%	2.34%	2.08%	1.79%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2305	51	17	54	27	4	4	59	17	47	23	78	74	26	23	61	40	18	129	58	16	26	12	2	71	86	70	43	29	51	17	23	16	8	54	4	4	143	231	353	236					
		18.70%	13.46%	8.90%	19.35%	28.42%	3.45%	8.00%	20.42%	26.56%	19.75%	8.71%	24.84%	25.17%	17.81%	12.57%	24.30%	16.67%	16.22%	16.58%	14.91%	8.42%	14.86%	9.76%	2.38%	18.73%	16.01%	15.87%	26.06%	15.51%	18.68%	14.41%	30.67%	11.43%	5.80%	29.51%	9.52%	11.76%	19.78%	24.52%	22.23%	21.15%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	125	2	1	6	0	0	0	5	0	1	1	4	6	1	3	1	3	0	11	2	2	3	1	0	4	6	1	1	0	0	1	0	0	0	1	0	1	11	8	30	8					
		1.01%	0.53%	0.52%	2.15%	0.00%	0.00%	0.00%	1.73%	0.00%	0.42%	0.38%	1.27%	2.04%	0.68%	1.64%	0.40%	1.25%	0.00%	1.41%	0.51%	1.05%	1.71%	0.81%	0.00%	1.06%	1.12%	0.23%	0.61%	0.00%	0.00%	0.85%	0.00%	0.00%	0.00%	0.55%	0.00%	2.94%	1.52%	0.85%	1.89%	0.72%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5575	181	119	126	37	95	37	134	37	129	159	160	121	91	102	103	128	58	286	196	102	91	71	61	209	287	234	80	88	111	68	29	84	94	76	30	15	308	344	510	384					
		45.24%	47.76%	62.30%	45.16%	38.95%	81.90%	74.00%	46.37%	57.81%	54.20%	60.23%	50.96%	41.16%	62.33%	55.74%	41.04%	53.33%	52.25%	36.76%	50.39%	53.68%	52.00%	57.72%	72.62%	55.15%	53.45%	53.06%	48.48%	47.06%	40.66%	57.63%	38.67%	60.00%	68.12%	41.53%	71.43%	44.12%	42.60%	36.52%	32.12%	34.41%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	60	1	1	1	1	0	0	0	1	1	3	2	1	1	0	2	0	0	4	0	0	0	0	1	3	1	2	0	1	1	1	0	0	0	0	0	0	1	6	20	4					
		0.49%	0.26%	0.52%	0.36%	1.05%	0.00%	0.00%	0.00%	1.56%	0.42%	1.14%	0.64%	0.34%	0.68%	0.00%	0.80%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%	1.19%	0.79%	0.19%	0.45%	0.00%	0.53%	0.37%	0.85%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.64%	1.26%	0.36%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
