Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																							
Дата голосования: 07.12.2003 0:00:00																																							
																																							
Наименование Избирательной комиссии:    Североморская																																							
																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																							
																																							
		Сумма	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452					
		0.95%	0.91%	0.94%	1.03%	1.18%	1.26%	1.41%	1.16%	0.46%	0.13%	0.58%	0.65%	0.83%	0.63%	1.29%	0.63%	0.52%	0.10%	1.14%	1.52%	1.09%	0.79%	0.0%	1.27%	0.66%	0.0%	3.69%	0.65%	2.42%	1.45%	0.86%	1.02%	5.79%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	762	44	40	52	41	58	25	41	27	11	35	31	41	29	35	12	19	15	28	3	6	26	21	30	44	4	9	20	1	3	1	7	3					
		2.10%	2.86%	2.51%	2.55%	1.94%	2.72%	1.68%	2.81%	2.49%	1.53%	2.26%	2.03%	2.84%	2.05%	2.25%	1.09%	2.49%	1.60%	1.68%	0.91%	0.59%	2.05%	2.26%	2.54%	3.23%	0.87%	1.27%	1.30%	0.48%	0.62%	0.86%	1.42%	4.34%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1556	45	77	69	74	40	81	41	70	32	72	62	46	58	87	52	35	44	65	3	41	38	83	88	114	25	14	40	13	23	15	6	3					
		4.30%	2.92%	4.83%	3.39%	3.50%	1.88%	5.44%	2.81%	6.46%	4.47%	4.66%	4.07%	3.19%	4.10%	5.61%	4.74%	4.59%	4.69%	3.91%	0.91%	4.07%	3.00%	8.96%	7.46%	8.38%	5.49%	1.98%	2.61%	6.31%	4.79%	13.04%	1.22%	4.34%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1742	68	112	105	104	58	60	86	77	36	98	101	69	96	104	51	50	38	90	8	26	33	46	60	67	14	16	30	5	16	7	8	3					
		4.81%	4.42%	7.03%	5.16%	4.92%	2.72%	4.03%	5.90%	7.10%	5.03%	6.34%	6.64%	4.78%	6.79%	6.71%	4.65%	6.56%	4.05%	5.42%	2.43%	2.58%	2.61%	4.96%	5.08%	4.93%	3.07%	2.27%	1.95%	2.42%	3.33%	6.08%	1.63%	4.34%					
22	"5. ""За Русь Святую"""	103	1	0	15	5	6	5	2	2	0	9	2	2	4	5	5	2	2	1	1	5	3	2	6	5	1	2	4	0	3	0	1	2					
		0.28%	0.06%	0.0%	0.73%	0.23%	0.28%	0.33%	0.13%	0.18%	0.0%	0.58%	0.13%	0.13%	0.28%	0.32%	0.45%	0.26%	0.21%	0.06%	0.30%	0.49%	0.23%	0.21%	0.50%	0.36%	0.21%	0.28%	0.26%	0.0%	0.62%	0.0%	0.20%	2.89%					
23	"6. ""Объединенная Российская партия ""Русь"""	105	4	9	6	9	8	5	7	1	4	1	2	7	5	5	0	2	2	5	0	3	3	3	1	3	2	2	1	0	0	0	3	2					
		0.29%	0.26%	0.56%	0.29%	0.42%	0.37%	0.33%	0.48%	0.09%	0.55%	0.06%	0.13%	0.48%	0.35%	0.32%	0.0%	0.26%	0.21%	0.30%	0.0%	0.29%	0.23%	0.32%	0.08%	0.22%	0.43%	0.28%	0.06%	0.0%	0.0%	0.0%	0.61%	2.89%					
24	"7. ""Новый курс - Автомобильная Россия"""	361	13	19	23	21	24	19	17	14	4	16	18	25	14	13	9	4	6	19	4	5	6	4	5	10	1	14	21	4	3	0	4	2					
		0.99%	0.84%	1.19%	1.13%	0.99%	1.12%	1.27%	1.16%	1.29%	0.55%	1.03%	1.18%	1.73%	0.99%	0.83%	0.82%	0.52%	0.64%	1.14%	1.21%	0.49%	0.47%	0.43%	0.42%	0.73%	0.21%	1.98%	1.37%	1.94%	0.62%	0.0%	0.81%	2.89%					
25	"8. ""Народно-республиканская партия России"""	56	3	4	3	4	5	1	2	2	1	3	0	0	2	1	2	2	0	2	2	1	3	2	0	2	2	3	1	0	3	0	0	0					
		0.15%	0.19%	0.25%	0.14%	0.18%	0.23%	0.06%	0.13%	0.18%	0.13%	0.19%	0.0%	0.0%	0.14%	0.06%	0.18%	0.26%	0.0%	0.12%	0.60%	0.09%	0.23%	0.21%	0.0%	0.14%	0.43%	0.42%	0.06%	0.0%	0.62%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	206	6	8	7	24	14	7	6	5	3	8	8	9	8	12	5	7	3	9	0	4	4	10	4	11	0	8	10	0	3	1	2	0					
		0.56%	0.39%	0.50%	0.34%	1.13%	0.65%	0.47%	0.41%	0.46%	0.41%	0.51%	0.52%	0.62%	0.56%	0.77%	0.45%	0.91%	0.32%	0.54%	0.0%	0.39%	0.31%	1.07%	0.33%	0.80%	0.0%	1.13%	0.65%	0.0%	0.62%	0.86%	0.40%	0.0%					
27	"10. ""Аграрная партия России"""	425	16	19	22	13	19	19	16	21	12	21	19	15	16	25	24	7	14	15	6	10	18	10	9	19	5	4	18	1	3	4	3	2					
		1.17%	1.04%	1.19%	1.08%	0.61%	0.89%	1.27%	1.09%	1.93%	1.67%	1.35%	1.25%	1.04%	1.13%	1.61%	2.18%	0.91%	1.49%	0.90%	1.82%	0.99%	1.42%	1.07%	0.76%	1.39%	1.09%	0.56%	1.17%	0.48%	0.62%	3.47%	0.61%	2.89%					
28	"11. ""Истинные патриоты России"""	111	1	2	22	9	26	6	6	0	3	0	1	1	1	5	0	0	0	5	0	1	1	3	1	1	1	3	5	0	1	1	5	0					
		0.30%	0.06%	0.12%	1.08%	0.42%	1.22%	0.40%	0.41%	0.0%	0.41%	0.0%	0.06%	0.06%	0.07%	0.32%	0.0%	0.0%	0.0%	0.30%	0.0%	0.09%	0.07%	0.32%	0.08%	0.07%	0.21%	0.42%	0.32%	0.0%	0.20%	0.86%	1.02%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	514	34	21	29	21	25	14	14	18	6	35	48	19	37	19	15	15	13	24	6	9	14	9	17	14	5	11	14	0	4	0	4	0					
		1.42%	2.21%	1.31%	1.42%	0.99%	1.17%	0.94%	0.96%	1.66%	0.83%	2.26%	3.15%	1.31%	2.62%	1.22%	1.36%	1.96%	1.38%	1.44%	1.82%	0.89%	1.10%	0.97%	1.44%	1.03%	1.09%	1.56%	0.91%	0.0%	0.83%	0.0%	0.81%	0.0%					
30	"13. ""Демократическая партия России"""	77	2	4	6	5	6	3	2	4	1	2	1	2	1	0	1	3	5	3	1	5	2	0	4	2	0	3	5	1	1	1	1	0					
		0.21%	0.13%	0.25%	0.29%	0.23%	0.28%	0.20%	0.13%	0.36%	0.13%	0.12%	0.06%	0.13%	0.07%	0.0%	0.09%	0.39%	0.53%	0.18%	0.30%	0.49%	0.15%	0.0%	0.33%	0.14%	0.0%	0.42%	0.32%	0.48%	0.20%	0.86%	0.20%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	65	2	3	5	3	3	4	4	2	1	1	1	2	2	5	4	1	4	2	0	1	3	0	1	3	1	2	2	1	1	0	1	0					
		0.17%	0.13%	0.18%	0.24%	0.14%	0.14%	0.26%	0.27%	0.18%	0.13%	0.06%	0.06%	0.13%	0.14%	0.32%	0.36%	0.13%	0.42%	0.12%	0.0%	0.09%	0.23%	0.0%	0.08%	0.22%	0.21%	0.28%	0.13%	0.48%	0.20%	0.0%	0.20%	0.0%					
32	"15. ""Партия СЛОН"""	67	2	3	5	4	5	4	3	0	0	4	2	5	2	3	0	1	1	4	0	2	3	0	2	2	0	2	5	0	0	0	0	3					
		0.18%	0.13%	0.18%	0.24%	0.18%	0.23%	0.26%	0.20%	0.0%	0.0%	0.25%	0.13%	0.34%	0.14%	0.19%	0.0%	0.13%	0.10%	0.24%	0.0%	0.19%	0.23%	0.0%	0.16%	0.14%	0.0%	0.28%	0.32%	0.0%	0.0%	0.0%	0.0%	4.34%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3095	174	182	188	98	112	126	142	115	66	142	204	138	111	99	92	64	89	117	8	83	100	81	108	104	41	18	169	19	58	9	36	2					
		8.55%	11.32%	11.43%	9.24%	4.63%	5.26%	8.46%	9.74%	10.61%	9.23%	9.19%	13.42%	9.57%	7.86%	6.39%	8.39%	8.39%	9.49%	7.04%	2.43%	8.25%	7.91%	8.74%	9.16%	7.65%	9.01%	2.55%	11.03%	9.22%	12.08%	7.82%	7.34%	2.89%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	91	1	1	7	6	13	3	2	3	2	2	3	4	4	9	1	1	0	9	0	3	1	2	1	5	1	1	3	1	1	0	1	0					
		0.25%	0.06%	0.06%	0.34%	0.28%	0.61%	0.20%	0.13%	0.27%	0.27%	0.12%	0.19%	0.27%	0.28%	0.58%	0.09%	0.13%	0.0%	0.54%	0.0%	0.29%	0.07%	0.21%	0.08%	0.36%	0.21%	0.14%	0.19%	0.48%	0.20%	0.0%	0.20%	0.0%					
35	"18. ""ЛДПР"""	6315	266	228	316	405	352	273	305	159	113	243	230	269	248	296	158	133	155	284	86	180	207	210	197	236	80	175	276	28	62	22	117	6					
		17.45%	17.31%	14.32%	15.54%	19.16%	16.54%	18.34%	20.93%	14.68%	15.80%	15.72%	15.13%	18.65%	17.56%	19.10%	14.41%	17.45%	16.54%	17.10%	26.21%	17.89%	16.38%	22.67%	16.70%	17.36%	17.58%	24.85%	18.02%	13.59%	12.91%	19.13%	23.87%	8.69%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	444	18	24	27	12	18	10	17	14	8	27	17	18	22	22	9	6	17	20	2	22	10	17	11	16	10	4	20	1	19	0	6	0					
		1.22%	1.17%	1.50%	1.32%	0.56%	0.84%	0.67%	1.16%	1.29%	1.11%	1.74%	1.11%	1.24%	1.55%	1.42%	0.82%	0.78%	1.81%	1.20%	0.60%	2.18%	0.79%	1.83%	0.93%	1.17%	2.19%	0.56%	1.30%	0.48%	3.95%	0.0%	1.22%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	14613	602	605	773	933	1092	594	513	383	313	603	554	522	535	547	449	283	410	692	145	462	594	316	450	487	209	294	687	110	193	22	210	31					
		40.39%	39.19%	38.00%	38.02%	44.15%	51.33%	39.91%	35.20%	35.36%	43.77%	39.02%	36.44%	36.19%	37.88%	35.31%	40.96%	37.13%	43.75%	41.68%	44.20%	45.92%	47.03%	34.12%	38.16%	35.83%	45.93%	41.76%	44.87%	53.39%	40.20%	19.13%	42.85%	44.92%					
38	"21. ""Российская Конституционно-демократическая партия"""	76	0	5	3	4	3	1	4	1	1	3	1	5	0	2	4	1	4	2	2	2	4	1	3	7	1	4	3	1	2	1	0	1					
		0.21%	0.0%	0.31%	0.14%	0.18%	0.14%	0.06%	0.27%	0.09%	0.13%	0.19%	0.06%	0.34%	0.0%	0.12%	0.36%	0.13%	0.42%	0.12%	0.60%	0.19%	0.31%	0.10%	0.25%	0.51%	0.21%	0.56%	0.19%	0.48%	0.41%	0.86%	0.0%	1.44%					
39	"22. ""Развитие предпринимательства"""	101	5	1	10	5	8	5	5	2	2	2	2	5	8	2	1	1	0	10	0	1	10	1	1	4	0	4	3	0	0	1	2	0					
		0.27%	0.32%	0.06%	0.49%	0.23%	0.37%	0.33%	0.34%	0.18%	0.27%	0.12%	0.13%	0.34%	0.56%	0.12%	0.09%	0.13%	0.0%	0.60%	0.0%	0.09%	0.79%	0.10%	0.08%	0.29%	0.0%	0.56%	0.19%	0.0%	0.0%	0.86%	0.40%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2417	105	117	129	125	75	88	84	95	48	122	109	91	123	122	135	66	67	127	18	75	93	44	77	72	30	29	66	4	38	18	25	0					
		6.68%	6.83%	7.34%	6.34%	5.91%	3.52%	5.91%	5.76%	8.77%	6.71%	7.89%	7.17%	6.31%	8.71%	7.87%	12.31%	8.66%	7.15%	7.65%	5.48%	7.45%	7.36%	4.75%	6.53%	5.29%	6.59%	4.11%	4.31%	1.94%	7.91%	15.65%	5.10%	0.0%					
																																							
41	Против всех	2279	107	84	165	143	110	100	109	59	44	83	86	123	75	97	49	50	45	100	24	43	73	57	74	115	22	44	105	9	32	7	40	5					
		6.29%	6.96%	5.27%	8.11%	6.76%	5.17%	6.72%	7.48%	5.44%	6.15%	5.37%	5.65%	8.52%	5.31%	6.26%	4.47%	6.56%	4.80%	6.02%	7.31%	4.27%	5.77%	6.15%	6.27%	8.46%	4.83%	6.25%	6.85%	4.36%	6.66%	6.08%	8.16%	7.24%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
