7	Число избирательных бюллетеней в переносных ящиках для голосования	6878	134	192	63	127	87	112	56	106	48	157	93	229	114	68	131	140	78	71	391	32	90	65	47	77	79	190	89	110	168	133	121	86	31	100	457	111	66	219	28	148	189	77	130	205	288	192	159	74	164	30	133	111	282					
8	Число бюллетеней в стационарных ящиках для голосования	34996	1358	567	805	1370	473	763	799	1311	623	475	873	813	600	1145	1149	635	1047	1015	646	1240	1996	1326	1310	1595	1146	521	219	189	249	1263	145	369	125	256	1271	89	61	227	130	425	218	371	292	882	858	470	249	102	244	133	173	222	163					
9	Число недействительных избирательных бюллетеней	457	15	8	8	8	3	12	7	14	5	8	12	16	7	18	9	9	10	10	9	40	29	23	19	33	18	10	0	4	5	6	1	3	1	0	23	0	1	2	2	5	3	2	3	5	11	4	6	0	2	0	5	0	3					
10	Число действительных избирательных бюллетеней	41417	1477	751	860	1489	557	863	848	1403	666	624	954	1026	707	1195	1271	766	1115	1076	1028	1232	2057	1368	1338	1639	1207	701	308	295	412	1390	265	452	155	356	1705	200	126	444	156	568	404	446	419	1082	1135	658	402	176	406	163	301	333	442					
11	Число полученных открепительных  удостоверений	984	11	11	8	18	13	16	13	18	13	11	13	12	5	15	18	13	11	10	11	14	15	15	16	18	13	30	25	35	35	10	45	20	10	15	42	18	18	20	23	35	27	15	15	30	10	19	42	15	30	11	20	13	25					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	984	11	11	8	18	13	16	13	18	13	11	13	12	5	15	18	13	11	10	11	14	15	15	16	18	13	30	25	35	35	10	45	20	10	15	42	18	18	20	23	35	27	15	15	30	10	19	42	15	30	11	20	13	25					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	440	9	8	4	15	6	9	12	14	22	13	19	28	10	15	8	24	7	20	35	11	10	10	15	9	11	3	4	7	8	11	0	3	3	2	4	0	0	2	0	3	6	1	0	6	7	5	5	0	5	1	5	1	4					
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	16	0	0	0	0	1	1	2	3	0	2	0	1	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																												
18	Богданов Андрей Владимирович	409	10	7	17	18	1	8	8	12	9	9	5	15	6	10	12	7	10	11	6	49	23	15	17	24	13	5	3	2	4	4	2	3	0	0	17	0	0	5	0	5	2	0	1	4	9	3	4	0	1	4	1	2	6					
		0.98%	0.67%	0.92%	1.96%	1.20%	0.18%	0.91%	0.94%	0.85%	1.34%	1.42%	0.52%	1.44%	0.84%	0.82%	0.94%	0.90%	0.89%	1.01%	0.58%	3.85%	1.10%	1.08%	1.25%	1.44%	1.06%	0.70%	0.97%	0.67%	0.96%	0.29%	0.75%	0.66%	0.00%	0.00%	0.98%	0.00%	0.00%	1.12%	0.00%	0.87%	0.49%	0.00%	0.24%	0.37%	0.79%	0.45%	0.98%	0.00%	0.25%	2.45%	0.33%	0.60%	1.35%					
19	Жириновский Владимир Вольфович	4748	147	90	91	171	62	128	109	127	76	72	120	113	66	146	141	65	139	158	114	175	217	167	177	228	145	100	36	32	60	94	32	45	8	16	220	26	14	30	27	44	35	34	32	143	130	88	47	16	68	20	30	33	44					
		11.34%	9.85%	11.86%	10.48%	11.42%	11.07%	14.63%	12.75%	8.96%	11.33%	11.39%	12.42%	10.84%	9.24%	12.04%	11.02%	8.39%	12.36%	14.55%	10.99%	13.76%	10.40%	12.01%	13.04%	13.64%	11.84%	14.06%	11.69%	10.70%	14.39%	6.73%	12.03%	9.89%	5.13%	4.49%	12.73%	13.00%	11.02%	6.73%	17.09%	7.68%	8.60%	7.59%	7.58%	13.16%	11.34%	13.29%	11.52%	9.09%	16.67%	12.27%	9.80%	9.91%	9.89%					
20	Зюганов Геннадий Андреевич	11007	304	219	286	412	153	256	276	476	208	174	305	324	237	407	325	159	339	331	346	426	450	455	461	523	429	138	71	46	104	170	65	118	24	30	418	24	13	53	28	187	54	50	73	260	285	107	91	31	45	55	25	51	110					
		26.29%	20.38%	28.85%	32.95%	27.52%	27.32%	29.26%	32.28%	33.59%	30.99%	27.53%	31.57%	31.09%	33.19%	33.55%	25.39%	20.52%	30.13%	30.48%	33.37%	33.49%	21.57%	32.71%	33.97%	31.28%	35.02%	19.41%	23.05%	15.38%	24.94%	12.18%	24.44%	25.93%	15.38%	8.43%	24.19%	12.00%	10.24%	11.88%	17.72%	32.64%	13.27%	11.16%	17.30%	23.92%	24.87%	16.16%	22.30%	17.61%	11.03%	33.74%	8.17%	15.32%	24.72%					
21	Медведев Дмитрий Анатольевич	25253	1016	435	466	888	341	471	455	788	373	369	524	574	398	632	793	535	627	576	562	582	1367	731	683	864	620	458	198	215	244	1122	166	286	123	310	1050	150	99	356	101	332	313	362	313	675	711	460	260	129	292	84	245	247	282					
		60.31%	68.10%	57.31%	53.69%	59.32%	60.89%	53.83%	53.22%	55.61%	55.59%	58.39%	54.24%	55.09%	55.74%	52.10%	61.95%	69.03%	55.73%	53.04%	54.19%	45.75%	65.53%	52.55%	50.33%	51.67%	50.61%	64.42%	64.29%	71.91%	58.51%	80.37%	62.41%	62.86%	78.85%	87.08%	60.76%	75.00%	77.95%	79.82%	63.92%	57.94%	76.90%	80.80%	74.17%	62.10%	62.04%	69.49%	63.73%	73.30%	71.57%	51.53%	80.07%	74.17%	63.37%					
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
