Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																							
Дата голосования: 07.12.2003 0:00:00																																							
																																							
Наименование Избирательной комиссии:    Покровская																																							
																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																							
																																							
		Сумма	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	250	70	30	4	4	4	4	4	12	4	4	4	4	10	4	4	4	4	4	4	4	20	4	4	4	4	4	4	4	4	4	4	4					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	133	56	18	2	1	1	1	1	8	2	1	0	0	4	2	0	1	1	0	1	3	17	0	0	1	1	0	0	2	3	0	4	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	114	11	8	2	3	4	2	3	4	4	7	2	2	2	3	2	4	5	2	5	2	10	3	3	2	3	1	2	1	3	3	4	2					
14	Число погашенных открепительных удостоверений	117	14	12	2	3	3	3	3	4	2	3	4	4	6	2	4	3	3	4	3	1	3	4	4	3	3	4	4	2	1	4	0	2					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
18	"1. ""ЕДИНЕНИЕ"""	75	9	7	7	0	0	1	2	7	3	2	5	2	2	3	1	4	1	0	1	3	6	1	2	1	0	0	1	1	1	2	0	0					
		0.61%	0.46%	0.78%	2.17%	0.0%	0.0%	0.24%	0.69%	1.76%	0.84%	0.38%	1.24%	1.09%	0.44%	0.83%	0.31%	0.97%	0.33%	0.0%	0.59%	0.94%	0.59%	0.26%	0.62%	0.35%	0.0%	0.0%	0.40%	0.44%	0.41%	1.19%	0.0%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	63	18	6	1	0	0	0	1	2	4	1	4	1	0	1	1	1	0	0	1	1	15	2	0	0	0	0	1	2	0	0	0	0					
		0.51%	0.93%	0.67%	0.31%	0.0%	0.0%	0.0%	0.34%	0.50%	1.12%	0.19%	0.99%	0.54%	0.0%	0.27%	0.31%	0.24%	0.0%	0.0%	0.59%	0.31%	1.47%	0.53%	0.0%	0.0%	0.0%	0.0%	0.40%	0.88%	0.0%	0.0%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	65	19	8	0	2	1	1	0	1	1	2	0	1	0	5	6	1	0	0	2	2	9	0	0	1	0	0	1	0	2	0	0	0					
		0.53%	0.99%	0.89%	0.0%	1.30%	0.62%	0.24%	0.0%	0.25%	0.28%	0.38%	0.0%	0.54%	0.0%	1.38%	1.88%	0.24%	0.0%	0.0%	1.19%	0.62%	0.88%	0.0%	0.0%	0.35%	0.0%	0.0%	0.40%	0.0%	0.83%	0.0%	0.0%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	61	10	7	0	2	0	0	0	1	1	1	0	0	0	2	2	0	0	0	1	3	4	2	11	2	0	0	2	5	3	2	0	0					
		0.49%	0.52%	0.78%	0.0%	1.30%	0.0%	0.0%	0.0%	0.25%	0.28%	0.19%	0.0%	0.0%	0.0%	0.55%	0.62%	0.0%	0.0%	0.0%	0.59%	0.94%	0.39%	0.53%	3.44%	0.71%	0.0%	0.0%	0.80%	2.20%	1.25%	1.19%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	50	11	6	0	0	1	4	0	1	0	0	0	1	0	6	2	0	0	5	0	0	8	2	1	1	0	0	0	0	0	0	0	1					
		0.40%	0.57%	0.67%	0.0%	0.0%	0.62%	0.97%	0.0%	0.25%	0.0%	0.0%	0.0%	0.54%	0.0%	1.66%	0.62%	0.0%	0.0%	5.10%	0.0%	0.0%	0.78%	0.53%	0.31%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%					
23	"6. ""Объединенная Российская партия ""Русь"""	15	7	3	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0					
		0.12%	0.36%	0.33%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.24%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	67	21	11	5	1	0	1	1	2	0	0	3	0	0	4	0	2	1	1	0	1	4	1	3	0	0	3	0	0	1	0	1	0					
		0.54%	1.09%	1.23%	1.55%	0.65%	0.0%	0.24%	0.34%	0.50%	0.0%	0.0%	0.74%	0.0%	0.0%	1.11%	0.0%	0.48%	0.33%	1.02%	0.0%	0.31%	0.39%	0.26%	0.94%	0.0%	0.0%	1.16%	0.0%	0.0%	0.41%	0.0%	0.43%	0.0%					
25	"8. ""Народно-республиканская партия России"""	13	5	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0					
		0.10%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	1.09%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.53%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	15	3	1	0	0	0	0	0	0	0	1	3	0	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0					
		0.12%	0.15%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.74%	0.0%	0.0%	0.83%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.19%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	296	37	37	5	11	1	15	23	11	9	4	7	1	14	4	3	4	2	3	0	4	27	8	11	14	14	4	1	8	6	6	1	1					
		2.41%	1.92%	4.15%	1.55%	7.18%	0.62%	3.64%	8.04%	2.77%	2.52%	0.77%	1.74%	0.54%	3.09%	1.11%	0.94%	0.97%	0.67%	3.06%	0.0%	1.25%	2.66%	2.13%	3.44%	5.01%	4.29%	1.55%	0.40%	3.52%	2.5%	3.59%	0.43%	0.61%					
28	"11. ""Истинные патриоты России"""	12	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	4	0	0	2	0	0	0	0	0	0					
		0.09%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	1.19%	0.0%	0.0%	0.0%	1.25%	0.0%	0.0%	0.77%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	46	10	5	1	0	1	6	1	1	1	0	3	0	0	1	0	0	0	0	2	2	5	0	2	0	0	3	0	1	0	0	1	0					
		0.37%	0.52%	0.56%	0.31%	0.0%	0.62%	1.45%	0.34%	0.25%	0.28%	0.0%	0.74%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	1.19%	0.62%	0.49%	0.0%	0.62%	0.0%	0.0%	1.16%	0.0%	0.44%	0.0%	0.0%	0.43%	0.0%					
30	"13. ""Демократическая партия России"""	10	1	3	0	0	0	0	0	0	0	1	0	0	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.08%	0.05%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.44%	0.27%	0.0%	0.0%	0.33%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	6	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	17	1	2	0	0	1	0	0	4	0	0	0	0	0	0	0	0	1	0	0	1	6	1	0	0	0	0	0	0	0	0	0	0					
		0.13%	0.05%	0.22%	0.0%	0.0%	0.62%	0.0%	0.0%	1.00%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.31%	0.59%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	531	139	73	19	5	4	9	10	16	20	6	5	1	6	26	6	17	3	0	6	23	49	31	2	10	11	3	3	6	9	0	7	6					
		4.33%	7.24%	8.19%	5.90%	3.26%	2.48%	2.18%	3.49%	4.03%	5.61%	1.16%	1.24%	0.54%	1.32%	7.22%	1.88%	4.15%	1.00%	0.0%	3.59%	7.21%	4.82%	8.28%	0.62%	3.58%	3.37%	1.16%	1.20%	2.64%	3.75%	0.0%	3.07%	3.68%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	28	3	2	0	0	0	1	0	4	3	3	0	0	1	1	0	1	0	0	0	1	2	2	2	1	1	0	0	0	0	0	0	0					
		0.22%	0.15%	0.22%	0.0%	0.0%	0.0%	0.24%	0.0%	1.00%	0.84%	0.58%	0.0%	0.0%	0.22%	0.27%	0.0%	0.24%	0.0%	0.0%	0.0%	0.31%	0.19%	0.53%	0.62%	0.35%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1053	236	111	45	4	8	28	26	35	47	26	16	5	13	39	36	31	32	6	7	31	104	39	17	35	25	6	8	20	14	2	0	1					
		8.58%	12.30%	12.45%	13.97%	2.61%	4.96%	6.81%	9.09%	8.81%	13.20%	5.03%	3.99%	2.73%	2.87%	10.83%	11.28%	7.57%	10.73%	6.12%	4.19%	9.71%	10.24%	10.42%	5.32%	12.54%	7.66%	2.33%	3.21%	8.81%	5.83%	1.19%	0.0%	0.61%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	151	20	8	0	2	0	4	5	9	8	6	4	5	6	13	4	5	3	0	2	15	16	4	2	1	2	0	0	2	3	0	0	2					
		1.23%	1.04%	0.89%	0.0%	1.30%	0.0%	0.97%	1.74%	2.26%	2.24%	1.16%	0.99%	2.73%	1.32%	3.61%	1.25%	1.22%	1.00%	0.0%	1.19%	4.70%	1.57%	1.06%	0.62%	0.35%	0.61%	0.0%	0.0%	0.88%	1.25%	0.0%	0.0%	1.22%					
37	"20. ""Политическая партия ""Единая Россия"""	7973	976	394	195	118	123	306	160	253	212	324	319	155	366	203	224	292	245	67	125	199	567	235	252	172	231	218	212	167	171	133	211	148					
		65.02%	50.88%	44.21%	60.55%	77.12%	76.39%	74.45%	55.94%	63.72%	59.55%	62.79%	79.55%	84.69%	80.97%	56.38%	70.21%	71.39%	82.21%	68.36%	74.85%	62.38%	55.86%	62.83%	78.99%	61.64%	70.85%	84.82%	85.14%	73.56%	71.25%	79.64%	92.54%	90.79%					
38	"21. ""Российская Конституционно-демократическая партия"""	20	2	0	0	0	0	1	1	1	0	0	0	0	2	1	0	0	0	0	4	1	3	1	0	1	0	0	0	1	1	0	0	0					
		0.16%	0.10%	0.0%	0.0%	0.0%	0.0%	0.24%	0.34%	0.25%	0.0%	0.0%	0.0%	0.0%	0.44%	0.27%	0.0%	0.0%	0.0%	0.0%	2.39%	0.31%	0.29%	0.26%	0.0%	0.35%	0.0%	0.0%	0.0%	0.44%	0.41%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	14	5	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0					
		0.11%	0.26%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.27%	0.0%	0.0%	0.33%	0.0%	0.0%	0.62%	0.19%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1273	268	156	28	5	19	26	50	47	37	96	22	4	35	33	28	39	7	15	8	21	152	27	10	30	32	17	14	10	17	15	3	2					
		10.38%	13.97%	17.50%	8.69%	3.26%	11.80%	6.32%	17.48%	11.83%	10.39%	18.60%	5.48%	2.18%	7.74%	9.16%	8.77%	9.53%	2.34%	15.30%	4.79%	6.58%	14.97%	7.21%	3.13%	10.75%	9.81%	6.61%	5.62%	4.40%	7.08%	8.98%	1.31%	1.22%					
																																							
41	Против всех	267	62	43	12	2	2	7	2	1	10	12	6	1	3	10	4	9	0	1	4	6	31	1	0	9	6	1	5	2	6	4	4	1					
		2.17%	3.23%	4.82%	3.72%	1.30%	1.24%	1.70%	0.69%	0.25%	2.80%	2.32%	1.49%	0.54%	0.66%	2.77%	1.25%	2.20%	0.0%	1.02%	2.39%	1.88%	3.05%	0.26%	0.0%	3.22%	1.84%	0.38%	2.00%	0.88%	2.5%	2.39%	1.75%	0.61%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
