9	Число недействительных избирательных бюллетеней	18	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	2	0	0	0									
10	Число действительных избирательных бюллетеней	18653	626	491	480	86	230	532	312	183	204	151	289	107	182	470	174	165	74	144	151	235	76	171	439	75	99	573	83	134	294	190	64	304	234	537	633	454	86	879	104	547	50	404	143	166	208	588	392	386	106	1141	264	175	108	30	354	53	468	268	489	121	92	319	189	61	330	322	164									
11	Число полученных открепительных  удостоверений	1093	80	17	16	7	12	24	15	7	11	11	14	5	10	27	8	19	9	29	2	9	1	13	31	9	6	50	1	3	5	0	0	8	8	15	15	98	11	30	8	29	4	13	2	8	23	55	26	36	14	33	11	11	0	0	21	6	25	7	48	7	4	5	3	10	9	25	14									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1093	80	17	16	7	12	24	15	7	11	11	14	5	10	27	8	19	9	29	2	9	1	13	31	9	6	50	1	3	5	0	0	8	8	15	15	98	11	30	8	29	4	13	2	8	23	55	26	36	14	33	11	11	0	0	21	6	25	7	48	7	4	5	3	10	9	25	14									
13	Число избирателей, проголосовавших по открепительным удостоверениям	117	6	2	2	0	1	7	3	2	1	2	1	0	4	3	0	1	0	1	2	1	3	1	6	2	0	3	1	0	0	0	1	0	2	0	8	3	1	1	1	1	0	2	3	0	3	7	4	1	0	3	2	0	0	0	1	0	2	3	2	1	1	0	1	4	0	2	2									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																														
19	Жириновский Владимир Вольфович	42	4	1	2	0	0	1	0	0	1	1	1	0	0	1	0	0	0	4	1	0	0	0	0	0	0	2	0	1	4	0	0	1	1	1	1	0	0	1	0	1	0	0	0	0	0	2	2	1	0	2	0	0	0	0	0	0	0	1	3	0	0	0	0	1	0	0	0									
		0.22%	0.63%	0.20%	0.42%	0.00%	0.00%	0.19%	0.00%	0.00%	0.49%	0.66%	0.35%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	2.78%	0.66%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.75%	1.36%	0.00%	0.00%	0.33%	0.43%	0.19%	0.16%	0.00%	0.00%	0.11%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.51%	0.26%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.61%	0.00%	0.00%	0.00%	0.00%	1.59%	0.00%	0.00%	0.00%									
20	Зюганов Геннадий Андреевич	399	94	2	11	0	1	4	1	1	3	1	1	1	1	4	5	1	1	8	1	3	1	1	3	2	1	117	1	1	6	1	1	2	2	8	9	3	2	1	2	3	1	2	2	2	0	2	4	1	0	7	12	6	0	1	11	0	1	4	15	1	1	3	2	0	4	5	1									
		2.14%	14.90%	0.41%	2.29%	0.00%	0.43%	0.75%	0.32%	0.55%	1.47%	0.66%	0.35%	0.93%	0.55%	0.85%	2.87%	0.60%	1.35%	5.56%	0.66%	1.27%	1.32%	0.58%	0.68%	2.67%	1.01%	20.42%	1.20%	0.75%	2.04%	0.53%	1.56%	0.66%	0.85%	1.49%	1.42%	0.66%	2.33%	0.11%	1.92%	0.55%	2.00%	0.50%	1.40%	1.20%	0.00%	0.34%	1.02%	0.26%	0.00%	0.61%	4.55%	3.43%	0.00%	3.33%	3.11%	0.00%	0.21%	1.49%	3.05%	0.83%	1.09%	0.94%	1.06%	0.00%	1.21%	1.55%	0.61%									
21	Миронов Сергей Михайлович	41	9	1	0	0	0	0	0	0	1	2	2	0	0	1	0	1	0	0	0	0	0	1	0	0	0	3	0	1	3	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	2	0	0	2	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	1									
		0.22%	1.43%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%	1.32%	0.69%	0.00%	0.00%	0.21%	0.00%	0.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%	0.52%	0.00%	0.75%	1.02%	0.00%	0.00%	0.33%	0.43%	0.19%	0.16%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.51%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.61%	0.83%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%									
22	Прохоров Михаил Дмитриевич	24	3	0	0	0	0	1	0	0	1	1	1	0	0	3	0	1	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	1	0	0	2	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1									
		0.13%	0.48%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.49%	0.66%	0.35%	0.00%	0.00%	0.64%	0.00%	0.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.35%	0.00%	0.00%	0.34%	0.00%	0.00%	0.33%	0.00%	0.00%	0.32%	0.22%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%									
23	Путин Владимир Владимирович	18147	516	487	467	86	229	526	311	182	198	146	284	106	181	461	169	162	73	132	149	232	75	169	435	73	98	449	82	131	280	189	63	299	230	527	620	449	84	876	102	543	49	402	141	164	208	582	384	384	106	1130	252	169	108	29	343	53	467	261	467	119	91	316	187	60	326	317	161									
		97.19%	81.77%	99.19%	97.29%	100.00%	99.57%	98.87%	99.68%	99.45%	97.06%	96.69%	98.27%	99.07%	99.45%	97.88%	97.13%	97.01%	98.65%	91.67%	98.68%	98.31%	98.68%	98.83%	99.09%	97.33%	98.99%	78.36%	98.80%	97.76%	95.24%	99.47%	98.44%	98.36%	98.29%	98.14%	97.95%	98.03%	97.67%	99.66%	98.08%	99.27%	98.00%	99.50%	98.60%	98.80%	100.00%	98.98%	97.96%	99.48%	100.00%	99.04%	95.45%	96.57%	100.00%	96.67%	96.89%	100.00%	99.79%	97.39%	95.11%	98.35%	98.91%	98.75%	98.94%	95.24%	98.79%	98.45%	98.17%									
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
