9	Число недействительных избирательных бюллетеней	37	9	0	0	0	0	0	0	6	0	0	0	0	6	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
10	Число действительных избирательных бюллетеней	19397	695	523	321	190	502	92	250	304	186	69	614	370	461	203	152	480	286	98	983	134	491	189	296	250	307	180	68	177	80	152	160	237	86	184	462	83	113	213	516	96	620	75	109	168	421	143	189	1105	270	184	123	43	588	65	407	120	369	67	350	370	476	109	198	255	540	139	641					
11	Число полученных открепительных  удостоверений	492	25	18	10	12	5	3	6	5	1	2	10	5	23	8	10	12	10	7	10	2	8	2	2	2	2	2	2	2	4	2	3	10	2	5	10	4	2	15	25	3	15	4	6	5	12	4	4	15	5	2	2	2	15	2	15	4	14	2	6	6	10	5	6	5	15	2	18					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	456	25	18	10	12	5	0	6	5	1	1	10	5	22	8	10	12	10	5	8	2	8	2	2	0	2	0	0	0	3	2	3	8	1	4	9	4	2	15	21	0	15	4	6	5	12	4	4	15	5	2	2	0	15	2	15	4	12	2	6	6	10	3	6	5	15	2	18					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	51	7	0	0	0	0	0	0	0	1	0	2	1	1	0	0	1	4	2	1	0	0	0	1	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	2	0	4	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	1	1	0	0	0	3	2	3	3	0	2					
14	Число неиспользованных открепительных удостоверений	36	0	0	0	0	0	3	0	0	0	1	0	0	1	0	0	0	0	2	2	0	0	0	0	2	0	2	2	2	1	0	0	2	1	1	1	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																										
18	Богданов Андрей Владимирович	25	2	0	0	0	0	0	0	0	0	0	2	0	5	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	2	0	1	0	0	0	0	0	0	1	1	1	0	0	1					
		0.13%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	1.07%	0.00%	0.65%	0.00%	0.35%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	1.16%	0.54%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.92%	0.51%	0.39%	0.00%	0.00%	0.16%					
19	Жириновский Владимир Вольфович	73	2	2	1	0	1	0	2	0	1	0	2	1	11	0	1	0	3	2	4	0	2	0	2	1	0	1	0	0	0	0	2	1	0	2	1	2	0	0	5	0	3	1	2	1	0	0	0	4	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	3	0	0	1					
		0.38%	0.28%	0.38%	0.31%	0.00%	0.20%	0.00%	0.80%	0.00%	0.54%	0.00%	0.33%	0.27%	2.36%	0.00%	0.65%	0.00%	1.05%	2.04%	0.41%	0.00%	0.41%	0.00%	0.68%	0.40%	0.00%	0.56%	0.00%	0.00%	0.00%	0.00%	1.25%	0.42%	0.00%	1.09%	0.22%	2.38%	0.00%	0.00%	0.97%	0.00%	0.48%	1.33%	1.83%	0.60%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.27%	0.00%	0.00%	0.27%	0.21%	0.92%	0.51%	1.18%	0.00%	0.00%	0.16%					
20	Зюганов Геннадий Андреевич	337	67	3	1	2	5	2	2	1	1	1	6	9	18	4	1	2	8	1	14	2	13	11	3	2	5	2	2	3	0	0	1	15	7	2	6	0	4	0	21	0	15	1	1	1	4	2	2	5	8	5	0	0	3	0	4	0	4	1	4	2	3	1	4	8	4	0	8					
		1.73%	9.52%	0.57%	0.31%	1.05%	0.99%	2.17%	0.80%	0.32%	0.54%	1.45%	0.98%	2.43%	3.85%	1.97%	0.65%	0.42%	2.80%	1.02%	1.42%	1.49%	2.65%	5.82%	1.01%	0.80%	1.63%	1.11%	2.94%	1.69%	0.00%	0.00%	0.63%	6.33%	8.14%	1.09%	1.30%	0.00%	3.54%	0.00%	4.07%	0.00%	2.39%	1.33%	0.92%	0.60%	0.95%	1.40%	1.06%	0.45%	2.96%	2.72%	0.00%	0.00%	0.51%	0.00%	0.98%	0.00%	1.08%	1.49%	1.14%	0.54%	0.63%	0.92%	2.02%	3.14%	0.74%	0.00%	1.25%					
21	Медведев Дмитрий Анатольевич	18962	624	518	319	188	496	90	246	303	184	68	604	360	427	199	149	478	274	95	965	132	475	178	291	247	302	177	66	174	80	152	157	220	78	179	455	81	109	213	490	96	602	72	106	166	417	141	187	1094	262	179	123	43	583	65	401	120	364	66	346	367	472	106	192	243	536	139	631					
		97.57%	88.64%	99.04%	99.38%	98.95%	98.80%	97.83%	98.40%	97.74%	98.92%	98.55%	98.37%	97.30%	91.43%	98.03%	97.39%	99.58%	95.80%	96.94%	97.87%	98.51%	96.74%	94.18%	98.31%	98.80%	98.37%	98.33%	97.06%	98.31%	100.00%	100.00%	98.13%	92.83%	90.70%	97.28%	98.48%	96.43%	96.46%	100.00%	94.96%	100.00%	95.86%	96.00%	97.25%	98.81%	98.58%	98.60%	98.94%	99.00%	97.04%	97.28%	100.00%	100.00%	98.98%	100.00%	98.53%	100.00%	98.64%	98.51%	98.86%	99.19%	99.16%	97.25%	96.97%	95.29%	99.26%	100.00%	98.44%					
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
