Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																				
Дата голосования: 02.12.2007																				
																				
"Наименование Избирательной комиссии:    г. Грозный, Заводская"																				
																				
Сводная таблица результатов выборов																				
																				
		Сумма	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	16	0	1	4	5	1	2	0	0	1	2	0	0	0					
		0.06%	0.00%	0.04%	0.16%	0.20%	0.04%	0.08%	0.00%	0.00%	0.07%	0.18%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	6	0	0	3	0	2	0	0	0	0	1	0	0	0					
		0.02%	0.00%	0.00%	0.12%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	16	0	0	1	0	2	0	0	0	5	0	5	0	3					
		0.06%	0.00%	0.00%	0.04%	0.00%	0.08%	0.00%	0.00%	0.00%	0.33%	0.00%	0.29%	0.00%	0.12%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	9	0	0	0	0	2	0	0	1	1	0	1	0	4					
		0.03%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.08%	0.07%	0.00%	0.06%	0.00%	0.15%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	2	0	0	0	0	0	0	1	1	0	0	0	0	0					
		0.01%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.05%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	27583	2589	2631	2479	2423	2361	2387	2102	1251	1521	1108	1745	2409	2577					
		99.60%	99.81%	99.73%	99.64%	99.14%	99.49%	99.92%	99.95%	99.52%	99.22%	99.64%	99.60%	99.55%	99.50%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	6	0	0	0	0	1	0	0	0	0	0	0	4	1					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.04%					
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
