Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    Кромская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №392	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №400	УИК №401	УИК №790					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4746	250	119	58	70	136	186	120	137	166	94	127	144	104	58	109	113	98	114	240	293	175	386	138	108	206	166	85	264	71	83	103	125	100					
		42.79%	49.70%	36.50%	33.53%	36.65%	43.87%	30.69%	42.70%	51.31%	32.87%	32.41%	40.58%	58.78%	65.41%	52.25%	52.40%	53.81%	49.49%	54.03%	31.87%	29.60%	29.66%	34.65%	57.50%	47.79%	59.54%	67.21%	75.89%	77.42%	54.20%	44.39%	50.99%	58.41%	34.36%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	43	2	1	1	1	0	4	2	0	2	1	1	1	1	0	0	0	1	1	4	4	3	6	0	1	0	0	0	0	1	1	1	1	2					
		0.39%	0.40%	0.31%	0.58%	0.52%	0.00%	0.66%	0.71%	0.00%	0.40%	0.34%	0.32%	0.41%	0.63%	0.00%	0.00%	0.00%	0.51%	0.47%	0.53%	0.40%	0.51%	0.54%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.76%	0.53%	0.50%	0.47%	0.69%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
