Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																										
Дата голосования: 02.12.2007																																										
																																										
Наименование Избирательной комиссии:    Кромская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №400	УИК №401	УИК №790					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	862	15	20	14	15	65	43	4	17	55	20	46	12	7	6	18	11	21	4	63	86	55	102	18	3	2	8	5	5	3	8	11	10	12	23	55					
		6.57%	2.56%	5.22%	7.33%	5.62%	16.58%	5.29%	1.04%	5.54%	7.88%	5.68%	11.44%	5.13%	4.00%	4.38%	6.92%	4.76%	8.64%	1.75%	7.85%	7.43%	8.37%	7.99%	7.35%	1.56%	2.13%	2.31%	4.85%	1.75%	2.27%	2.19%	6.71%	4.08%	5.17%	11.00%	16.42%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	95	2	8	2	0	0	9	0	2	11	4	4	1	1	1	0	1	3	2	15	12	5	1	1	0	0	3	2	0	0	3	0	1	0	0	1					
		0.72%	0.34%	2.09%	1.05%	0.00%	0.00%	1.11%	0.00%	0.65%	1.58%	1.14%	0.99%	0.43%	0.57%	0.73%	0.00%	0.43%	1.23%	0.88%	1.87%	1.04%	0.76%	0.08%	0.41%	0.00%	0.00%	0.86%	1.94%	0.00%	0.00%	0.82%	0.00%	0.41%	0.00%	0.00%	0.30%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9197	511	231	147	214	297	520	325	219	501	233	264	159	126	120	216	198	167	181	463	663	374	817	164	160	75	276	85	225	108	318	143	168	168	148	213					
		70.07%	87.35%	60.31%	76.96%	80.15%	75.77%	63.96%	84.64%	71.34%	71.78%	66.19%	65.67%	67.95%	72.00%	87.59%	83.08%	85.71%	68.72%	79.39%	57.66%	57.30%	56.93%	64.03%	66.94%	83.33%	79.79%	79.54%	82.52%	78.67%	81.82%	86.89%	87.20%	68.57%	72.41%	70.81%	63.58%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	49	2	1	0	1	0	4	1	0	0	5	0	0	1	0	0	0	1	0	12	5	5	4	1	2	0	3	1	0	0	0	0	0	0	0	0					
		0.37%	0.34%	0.26%	0.00%	0.37%	0.00%	0.49%	0.26%	0.00%	0.00%	1.42%	0.00%	0.00%	0.57%	0.00%	0.00%	0.00%	0.41%	0.00%	1.49%	0.43%	0.76%	0.31%	0.41%	1.04%	0.00%	0.86%	0.97%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
