Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации седьмого созыва																																						
Дата голосования: 18.09.2016																																						
																																						
Наименование Избирательной комиссии:    Зиминская районная																																						
																																						
Сводная таблица итогов голосования по федеральному избирательному округу																																						
																																						
		Сумма	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518									
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	62	1	2	2	0	0	1	1	5	5	1	2	2	1	5	1	5	7	4	1	1	1	1	0	1	5	3	4									
14	Число погашенных неиспользованных открепительных удостоверений	362	13	13	20	14	8	10	10	25	7	14	13	10	5	0	15	19	20	18	12	13	6	15	20	14	19	14	15									
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																						
19	"1. ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	48	2	1	0	0	0	3	3	12	2	0	0	0	1	1	0	6	6	3	0	0	0	0	1	2	3	1	1									
		1.13%	0.55%	0.67%	0.00%	0.00%	0.00%	4.23%	2.48%	2.51%	1.87%	0.00%	0.00%	0.00%	1.35%	0.63%	0.00%	2.20%	2.32%	1.22%	0.00%	0.00%	0.00%	0.00%	1.01%	2.86%	0.52%	2.17%	1.85%									
20	2. Политическая партия КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ	145	9	6	1	2	1	4	1	17	7	6	9	1	1	6	8	7	12	6	3	8	1	4	5	1	14	1	4									
		3.40%	2.48%	4.00%	1.23%	3.08%	4.17%	5.63%	0.83%	3.55%	6.54%	4.17%	5.00%	2.44%	1.35%	3.75%	3.24%	2.56%	4.63%	2.45%	3.53%	13.79%	1.64%	3.28%	5.05%	1.43%	2.41%	2.17%	7.41%									
21	"3. Политическая партия ""Российская партия пенсионеров за справедливость"""	55	3	1	0	0	0	0	4	8	2	2	2	0	1	2	0	1	6	3	0	1	2	4	1	3	7	2	0									
		1.29%	0.83%	0.67%	0.00%	0.00%	0.00%	0.00%	3.31%	1.67%	1.87%	1.39%	1.11%	0.00%	1.35%	1.25%	0.00%	0.37%	2.32%	1.22%	0.00%	1.72%	3.28%	3.28%	1.01%	4.29%	1.21%	4.35%	0.00%									
22	"4. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	1947	170	84	49	26	10	31	57	193	47	91	48	29	45	90	120	140	95	100	41	22	34	67	59	29	236	7	27									
		45.71%	46.83%	56.00%	60.49%	40.00%	41.67%	43.66%	47.11%	40.29%	43.93%	63.19%	26.67%	70.73%	60.81%	56.25%	48.58%	51.28%	36.68%	40.82%	48.24%	37.93%	55.74%	54.92%	59.60%	41.43%	40.69%	15.22%	50.00%									
23	"5. Политическая партия ""Российская экологическая партия ""Зеленые"""	25	1	0	0	0	0	0	2	3	0	0	0	0	7	1	1	2	2	3	0	0	0	1	0	0	2	0	0									
		0.59%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	1.65%	0.63%	0.00%	0.00%	0.00%	0.00%	9.46%	0.63%	0.40%	0.73%	0.77%	1.22%	0.00%	0.00%	0.00%	0.82%	0.00%	0.00%	0.34%	0.00%	0.00%									
24	"6. Политическая партия ""Гражданская Платформа"""	11	0	1	2	0	0	0	0	2	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0									
		0.26%	0.00%	0.67%	2.47%	0.00%	0.00%	0.00%	0.00%	0.42%	0.93%	0.69%	0.00%	0.00%	0.00%	0.63%	0.00%	0.00%	0.39%	0.00%	0.00%	1.72%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%									
25	7. Политическая партия ЛДПР - Либерально-демократическая партия России	757	53	19	15	10	4	10	14	70	18	20	15	7	10	21	54	66	49	44	11	17	15	18	17	14	144	14	8									
		17.77%	14.60%	12.67%	18.52%	15.38%	16.67%	14.08%	11.57%	14.61%	16.82%	13.89%	8.33%	17.07%	13.51%	13.13%	21.86%	24.18%	18.92%	17.96%	12.94%	29.31%	24.59%	14.75%	17.17%	20.00%	24.83%	30.43%	14.81%									
26	"8. Политическая партия ""Партия народной свободы"" (ПАРНАС)"	8	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1									
		0.19%	0.00%	0.00%	0.00%	1.54%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.56%	2.44%	0.00%	0.00%	0.00%	0.00%	0.39%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	1.85%									
27	"9. Всероссийская политическая партия ""ПАРТИЯ РОСТА"""	14	2	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	3	1	0	1	0	0	0	3	0	0									
		0.33%	0.55%	0.00%	0.00%	3.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.35%	0.63%	0.00%	0.00%	0.00%	1.22%	1.18%	0.00%	1.64%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%									
28	"10. Общественная организация Всероссийская политическая партия ""Гражданская Сила"""	9	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	1									
		0.21%	0.28%	0.00%	0.00%	0.00%	0.00%	1.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	1.85%									
29	"11. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	23	0	1	0	0	0	2	1	0	0	2	1	0	0	2	1	7	0	2	0	0	0	0	0	1	3	0	0									
		0.54%	0.00%	0.67%	0.00%	0.00%	0.00%	2.82%	0.83%	0.00%	0.00%	1.39%	0.56%	0.00%	0.00%	1.25%	0.40%	2.56%	0.00%	0.82%	0.00%	0.00%	0.00%	0.00%	0.00%	1.43%	0.52%	0.00%	0.00%									
30	"12. Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""	930	103	27	11	22	6	19	31	156	28	15	24	3	8	26	52	28	69	72	24	6	8	22	14	13	116	19	8									
		21.84%	28.37%	18.00%	13.58%	33.85%	25.00%	26.76%	25.62%	32.57%	26.17%	10.42%	13.33%	7.32%	10.81%	16.25%	21.05%	10.26%	26.64%	29.39%	28.24%	10.34%	13.11%	18.03%	14.14%	18.57%	20.00%	41.30%	14.81%									
31	"13. Политическая партия ""ПАТРИОТЫ РОССИИ"""	10	1	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	1	2	0	0									
		0.23%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	1.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.81%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	1.01%	1.43%	0.34%	0.00%	0.00%									
32	14. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	109	10	10	1	0	3	0	2	10	2	3	3	0	0	1	5	10	14	5	4	0	0	1	0	1	22	0	2									
		2.56%	2.75%	6.67%	1.23%	0.00%	12.50%	0.00%	1.65%	2.09%	1.87%	2.08%	1.67%	0.00%	0.00%	0.63%	2.02%	3.66%	5.41%	2.04%	4.71%	0.00%	0.00%	0.82%	0.00%	1.43%	3.79%	0.00%	3.70%									
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
