Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																									
Дата голосования: 04.12.2011																																																									
																																																									
Наименование Избирательной комиссии:    Ступинская																																																									
																																																									
Сводная таблица результатов выборов																																																									
																																																									
		Сумма	УИК №2878	УИК №2879	УИК №2880	УИК №2881	УИК №2882	УИК №2883	УИК №2884	УИК №2885	УИК №2886	УИК №2887	УИК №2888	УИК №2889	УИК №2890	УИК №2891	УИК №2892	УИК №2893	УИК №2894	УИК №2895	УИК №2896	УИК №2897	УИК №2898	УИК №2899	УИК №2900	УИК №2901	УИК №2902	УИК №2903	УИК №2904	УИК №2905	УИК №2906	УИК №2907	УИК №2908	УИК №2909	УИК №2910	УИК №2911	УИК №2912	УИК №2913	УИК №2914	УИК №2915	УИК №2916	УИК №2917	УИК №2918	УИК №2919	УИК №2920	УИК №2921	УИК №2922	УИК №2923	УИК №2924	УИК №2925	УИК №2926	УИК №2927					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	2133	20	27	40	50	40	40	30	30	35	35	40	30	20	50	40	75	65	40	30	20	40	50	30	30	40	45	30	20	20	40	90	60	80	30	40	45	50	55	70	60	30	40	50	20	90	50	20	71	50	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	2003	12	24	23	50	37	40	21	23	28	32	35	30	20	50	40	69	62	31	25	20	39	50	23	30	34	40	30	19	20	37	90	60	73	30	40	45	50	55	70	60	30	40	50	20	77	50	20	71	48	30					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	1259	20	15	22	16	24	26	15	25	8	24	45	22	25	19	27	35	17	19	15	28	43	23	25	22	21	22	18	29	18	48	51	26	34	9	12	19	31	66	28	11	37	19	11	26	34	6	9	15	74	25					
14	Число погашенных неиспользованных открепительных удостоверений	130	8	3	17	0	3	0	9	7	7	3	5	0	0	0	0	6	3	9	5	0	1	0	7	0	6	5	0	1	0	3	0	0	7	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	2	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	43	0	0	0	0	3	0	2	0	0	1	1	3	1	0	1	3	5	0	0	0	1	1	1	1	0	1	2	0	0	4	2	1	0	0	1	2	1	0	0	0	1	1	1	1	1	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																									
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	8819	137	174	87	152	191	236	115	238	266	256	301	299	269	178	258	304	262	334	290	281	226	306	217	209	298	271	106	134	114	201	168	101	200	108	97	72	131	187	140	93	91	38	83	26	245	81	71	44	88	45					
		16.16%	23.06%	24.30%	11.66%	19.34%	14.16%	16.79%	10.07%	16.32%	19.25%	17.95%	21.45%	20.47%	21.71%	12.23%	20.72%	18.11%	16.07%	24.47%	20.71%	23.32%	18.74%	19.01%	22.33%	16.18%	20.72%	19.10%	14.48%	14.23%	14.84%	15.33%	15.20%	12.85%	13.84%	13.40%	13.04%	12.72%	11.24%	12.17%	12.84%	11.57%	13.34%	6.27%	11.39%	4.67%	15.42%	13.04%	10.91%	6.76%	7.79%	8.44%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	7507	111	139	73	104	166	200	99	158	219	164	162	228	214	197	203	218	34	190	213	186	209	193	163	132	183	215	91	130	127	185	196	107	236	149	98	67	193	167	142	142	90	79	137	37	344	116	59	49	167	26					
		13.76%	18.69%	19.41%	9.79%	13.23%	12.31%	14.22%	8.67%	10.84%	15.85%	11.50%	11.55%	15.61%	17.27%	13.54%	16.31%	12.98%	2.09%	13.92%	15.21%	15.44%	17.33%	11.99%	16.77%	10.22%	12.73%	15.15%	12.43%	13.80%	16.54%	14.11%	17.74%	13.61%	16.33%	18.49%	13.17%	11.84%	16.57%	10.87%	13.03%	17.66%	13.20%	13.04%	18.79%	6.64%	21.65%	18.68%	9.06%	7.53%	14.78%	4.88%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	635	9	6	12	9	19	12	11	11	18	15	18	32	18	14	24	26	23	15	13	15	12	7	14	5	21	27	3	8	7	6	9	19	17	9	7	4	13	19	7	0	9	5	10	4	44	4	3	3	16	3					
		1.16%	1.52%	0.84%	1.61%	1.15%	1.41%	0.85%	0.96%	0.75%	1.30%	1.05%	1.28%	2.19%	1.45%	0.96%	1.93%	1.55%	1.41%	1.10%	0.93%	1.24%	0.99%	0.43%	1.44%	0.39%	1.46%	1.90%	0.41%	0.85%	0.91%	0.46%	0.81%	2.42%	1.18%	1.12%	0.94%	0.71%	1.12%	1.24%	0.64%	0.00%	1.32%	0.83%	1.37%	0.72%	2.77%	0.64%	0.46%	0.46%	1.42%	0.56%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	11359	141	136	145	126	196	298	353	185	237	292	328	350	281	291	258	312	392	336	376	263	284	195	204	238	274	301	137	119	150	233	220	144	445	195	163	111	250	287	257	152	162	95	217	49	512	159	166	70	219	55					
		20.81%	23.74%	18.99%	19.44%	16.03%	14.53%	21.19%	30.91%	12.69%	17.15%	20.48%	23.38%	23.96%	22.68%	20.00%	20.72%	18.58%	24.05%	24.62%	26.86%	21.83%	23.55%	12.11%	20.99%	18.42%	19.05%	21.21%	18.72%	12.63%	19.53%	17.77%	19.91%	18.32%	30.80%	24.19%	21.91%	19.61%	21.46%	18.67%	23.58%	18.91%	23.75%	15.68%	29.77%	8.80%	32.22%	25.60%	25.50%	10.75%	19.38%	10.32%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2162	28	43	33	34	46	80	69	74	82	53	44	93	82	111	35	98	25	88	75	75	86	44	46	50	78	85	11	16	24	28	29	18	50	20	11	9	42	43	38	6	30	4	17	9	46	7	9	10	19	9					
		3.96%	4.71%	6.01%	4.42%	4.33%	3.41%	5.69%	6.04%	5.08%	5.93%	3.72%	3.14%	6.37%	6.62%	7.63%	2.81%	5.84%	1.53%	6.45%	5.36%	6.22%	7.13%	2.73%	4.73%	3.87%	5.42%	5.99%	1.50%	1.70%	3.13%	2.14%	2.62%	2.29%	3.46%	2.48%	1.48%	1.59%	3.61%	2.80%	3.49%	0.75%	4.40%	0.66%	2.33%	1.62%	2.89%	1.13%	1.38%	1.54%	1.68%	1.69%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	22315	143	194	380	340	693	544	469	745	461	613	509	403	324	631	425	655	854	341	399	339	346	857	280	640	554	469	369	498	320	601	438	372	460	289	318	294	486	798	460	386	272	381	242	424	322	232	322	467	583	373					
		40.89%	24.07%	27.09%	50.94%	43.26%	51.37%	38.69%	41.07%	51.10%	33.36%	42.99%	36.28%	27.58%	26.15%	43.37%	34.14%	39.01%	52.39%	24.98%	28.50%	28.13%	28.69%	53.23%	28.81%	49.54%	38.53%	33.05%	50.41%	52.87%	41.67%	45.84%	39.64%	47.33%	31.83%	35.86%	42.74%	51.94%	41.72%	51.92%	42.20%	48.01%	39.88%	62.87%	33.20%	76.12%	20.26%	37.36%	49.46%	71.74%	51.59%	69.98%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	489	6	10	4	7	10	12	12	19	17	14	13	11	18	11	8	24	8	15	16	3	6	8	16	8	7	12	7	11	4	10	10	6	5	9	7	4	9	13	12	8	6	1	5	1	33	1	4	5	12	11					
		0.90%	1.01%	1.40%	0.54%	0.89%	0.74%	0.85%	1.05%	1.30%	1.23%	0.98%	0.93%	0.75%	1.45%	0.76%	0.64%	1.43%	0.49%	1.10%	1.14%	0.25%	0.50%	0.50%	1.65%	0.62%	0.49%	0.85%	0.96%	1.17%	0.52%	0.76%	0.90%	0.76%	0.35%	1.12%	0.94%	0.71%	0.77%	0.85%	1.10%	0.99%	0.88%	0.17%	0.69%	0.18%	2.08%	0.16%	0.61%	0.77%	1.06%	2.06%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
