Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																						
Дата голосования: 04.12.2011																																						
																																						
"Наименование Избирательной комиссии:    Ставрополь, Октябрьская"																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85					
		7.75%	7.59%	7.94%	9.86%	9.05%	12.99%	9.08%	5.97%	9.38%	10.42%	5.32%	6.68%	8.81%	7.09%	10.35%	9.65%	8.31%	8.87%	6.04%	5.90%	8.16%	7.54%	8.19%	7.80%	5.58%	7.20%	6.66%	8.86%	4.99%	15.53%	4.34%	5.56%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	5494	115	111	110	150	193	235	223	110	148	93	107	192	290	135	411	210	162	144	181	227	212	212	240	157	356	291	92	25	49	180	133					
		15.58%	10.78%	15.74%	17.49%	18.84%	21.42%	19.39%	16.24%	10.98%	22.36%	14.13%	14.29%	16.92%	13.52%	15.70%	28.54%	12.03%	11.14%	12.44%	17.50%	18.90%	15.09%	14.47%	14.63%	11.10%	18.45%	16.71%	17.73%	6.56%	15.86%	11.31%	14.22%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	365	14	13	9	15	14	20	8	8	6	9	6	3	24	7	22	18	11	14	8	0	14	18	20	17	10	23	1	3	2	15	13					
		1.04%	1.31%	1.84%	1.43%	1.88%	1.55%	1.65%	0.58%	0.80%	0.91%	1.37%	0.80%	0.26%	1.12%	0.81%	1.53%	1.03%	0.76%	1.21%	0.77%	0.00%	0.99%	1.23%	1.22%	1.20%	0.52%	1.32%	0.19%	0.79%	0.65%	0.94%	1.39%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5632	174	97	125	187	202	332	214	217	123	92	123	174	330	119	299	175	189	161	176	212	245	228	200	157	357	275	101	36	61	134	117					
		15.97%	16.31%	13.76%	19.87%	23.49%	22.42%	27.39%	15.59%	21.66%	18.58%	13.98%	16.42%	15.33%	15.38%	13.84%	20.76%	10.03%	12.99%	13.90%	17.02%	17.65%	17.44%	15.56%	12.19%	11.10%	18.50%	15.80%	19.46%	9.45%	19.74%	8.42%	12.51%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1082	67	29	49	45	53	56	49	5	32	28	22	32	66	13	49	38	34	33	24	35	56	31	54	39	31	60	1	0	8	22	21					
		3.07%	6.28%	4.11%	7.79%	5.65%	5.88%	4.62%	3.57%	0.50%	4.83%	4.26%	2.94%	2.82%	3.08%	1.51%	3.40%	2.18%	2.34%	2.85%	2.32%	2.91%	3.99%	2.12%	3.29%	2.76%	1.61%	3.45%	0.19%	0.00%	2.59%	1.38%	2.25%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	19273	607	381	257	314	298	431	756	557	276	371	431	625	1241	482	497	1116	899	713	532	616	747	842	959	936	1024	958	276	281	99	1168	583					
		54.66%	56.89%	54.04%	40.86%	39.45%	33.07%	35.56%	55.06%	55.59%	41.69%	56.38%	57.54%	55.07%	57.86%	56.05%	34.51%	63.95%	61.83%	61.57%	51.45%	51.29%	53.17%	57.47%	58.44%	66.15%	53.06%	55.03%	53.18%	73.75%	32.04%	73.41%	62.35%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	165	5	3	5	7	8	14	13	3	1	4	1	2	12	2	8	5	7	8	0	0	7	14	6	2	9	10	0	0	1	2	6					
		0.47%	0.47%	0.43%	0.79%	0.88%	0.89%	1.16%	0.95%	0.30%	0.15%	0.61%	0.13%	0.18%	0.56%	0.23%	0.56%	0.29%	0.48%	0.69%	0.00%	0.00%	0.50%	0.96%	0.37%	0.14%	0.47%	0.57%	0.00%	0.00%	0.32%	0.13%	0.64%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
