Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																							
Дата голосования: 07.12.2003 0:00:00																							
																							
Наименование Избирательной комиссии:    Дубенская																							
																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																							
																							
		Сумма	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111					
22	"5. ""За Русь Святую"""	36	4	2	2	4	5	2	2	0	1	2	0	0	3	0	6	3					
		0.54%	0.33%	0.14%	5.26%	1.71%	0.42%	0.78%	0.82%	0.0%	0.85%	0.87%	0.0%	0.0%	1.19%	0.0%	1.65%	1.32%					
23	"6. ""Объединенная Российская партия ""Русь"""	13	1	5	0	1	0	1	0	0	0	1	0	2	0	0	1	1					
		0.19%	0.08%	0.35%	0.0%	0.42%	0.0%	0.39%	0.0%	0.0%	0.0%	0.43%	0.0%	0.74%	0.0%	0.0%	0.27%	0.44%					
24	"7. ""Новый курс - Автомобильная Россия"""	32	7	14	0	2	2	1	1	0	0	0	0	1	2	0	2	0					
		0.48%	0.59%	1.00%	0.0%	0.85%	0.17%	0.39%	0.41%	0.0%	0.0%	0.0%	0.0%	0.37%	0.79%	0.0%	0.55%	0.0%					
25	"8. ""Народно-республиканская партия России"""	26	1	9	0	3	4	2	1	0	0	1	3	0	0	1	1	0					
		0.39%	0.08%	0.64%	0.0%	1.28%	0.34%	0.78%	0.41%	0.0%	0.0%	0.43%	0.84%	0.0%	0.0%	0.80%	0.27%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	20	1	7	0	3	2	1	1	0	0	1	0	1	1	0	1	1					
		0.30%	0.08%	0.50%	0.0%	1.28%	0.17%	0.39%	0.41%	0.0%	0.0%	0.43%	0.0%	0.37%	0.39%	0.0%	0.27%	0.44%					
27	"10. ""Аграрная партия России"""	293	30	40	0	2	70	15	10	6	4	11	33	25	5	9	16	17					
		4.46%	2.52%	2.86%	0.0%	0.85%	6.00%	5.85%	4.13%	5.26%	3.41%	4.80%	9.34%	9.25%	1.99%	7.25%	4.41%	7.48%					
28	"11. ""Истинные патриоты России"""	23	1	1	0	1	3	0	0	0	1	4	0	5	0	0	5	2					
		0.35%	0.08%	0.07%	0.0%	0.42%	0.25%	0.0%	0.0%	0.0%	0.85%	1.74%	0.0%	1.85%	0.0%	0.0%	1.38%	0.88%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	328	47	67	3	30	80	5	3	2	5	7	12	11	13	5	27	11					
		4.99%	3.96%	4.79%	7.89%	12.87%	6.86%	1.95%	1.23%	1.75%	4.27%	3.05%	3.39%	4.07%	5.17%	4.03%	7.45%	4.84%					
30	"13. ""Демократическая партия России"""	14	2	3	0	1	4	0	0	0	0	0	1	0	1	0	1	1					
		0.21%	0.16%	0.21%	0.0%	0.42%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.39%	0.0%	0.27%	0.44%					
31	"14. ""Великая Россия - Евразийский Союз"""	11	2	0	0	0	2	1	2	0	1	0	1	0	0	0	2	0					
		0.16%	0.16%	0.0%	0.0%	0.0%	0.17%	0.39%	0.82%	0.0%	0.85%	0.0%	0.28%	0.0%	0.0%	0.0%	0.55%	0.0%					
32	"15. ""Партия СЛОН"""	9	2	2	0	0	1	0	0	0	0	0	1	0	0	1	0	2					
		0.13%	0.16%	0.14%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.80%	0.0%	0.88%					
33	"16. ""Родина"" (народно-патриотический союз)"""	627	153	147	5	7	108	30	24	2	6	11	29	21	19	7	42	16					
		9.55%	12.90%	10.53%	13.15%	3.00%	9.26%	11.71%	9.91%	1.75%	5.12%	4.80%	8.21%	7.77%	7.56%	5.64%	11.60%	7.04%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	25	4	1	0	0	3	2	2	0	1	1	0	1	2	0	6	2					
		0.38%	0.33%	0.07%	0.0%	0.0%	0.25%	0.78%	0.82%	0.0%	0.85%	0.43%	0.0%	0.37%	0.79%	0.0%	1.65%	0.88%					
35	"18. ""ЛДПР"""	734	136	192	2	15	125	36	28	13	11	22	23	18	29	11	40	33					
		11.18%	11.46%	13.75%	5.26%	6.43%	10.72%	14.06%	11.57%	11.40%	9.40%	9.60%	6.51%	6.66%	11.55%	8.87%	11.04%	14.53%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	78	9	14	1	2	14	5	6	2	2	1	6	7	3	1	4	1					
		1.18%	0.75%	1.00%	2.63%	0.85%	1.20%	1.95%	2.47%	1.75%	1.70%	0.43%	1.69%	2.59%	1.19%	0.80%	1.10%	0.44%					
37	"20. ""Политическая партия ""Единая Россия"""	1864	301	323	7	65	310	88	70	69	49	59	136	68	78	61	118	62					
		28.39%	25.37%	23.13%	18.42%	27.89%	26.58%	34.37%	28.92%	60.52%	41.88%	25.76%	38.52%	25.18%	31.07%	49.19%	32.59%	27.31%					
38	"21. ""Российская Конституционно-демократическая партия"""	14	1	1	1	3	2	0	0	0	1	0	0	1	0	2	0	2					
		0.21%	0.08%	0.07%	2.63%	1.28%	0.17%	0.0%	0.0%	0.0%	0.85%	0.0%	0.0%	0.37%	0.0%	1.61%	0.0%	0.88%					
39	"22. ""Развитие предпринимательства"""	15	4	4	1	1	1	0	0	0	0	0	0	1	1	0	1	1					
		0.22%	0.33%	0.28%	2.63%	0.42%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.39%	0.0%	0.27%	0.44%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1222	295	319	9	23	174	25	39	10	16	74	51	58	37	9	42	41					
		18.61%	24.87%	22.85%	23.68%	9.87%	14.92%	9.76%	16.11%	8.77%	13.67%	32.31%	14.44%	21.48%	14.74%	7.25%	11.60%	18.06%					
																							
41	Против всех	445	75	109	1	10	89	19	21	4	4	10	33	18	17	4	19	12					
		6.77%	6.32%	7.80%	2.63%	4.29%	7.63%	7.42%	8.67%	3.50%	3.41%	4.36%	9.34%	6.66%	6.77%	3.22%	5.24%	5.28%					
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
