Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Территориальная избирательная комиссия Беловского района																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	9	2	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	1.Политическая партия «Аграрная партия России»	236	47	2	14	1	4	3	0	11	21	2	5	2	6	6	4	16	1	11	2	2	4	4	0	11	15	5	2	3	12	15	5					
		1.92%	2.90%	0.73%	1.97%	0.98%	0.85%	1.65%	0.00%	1.86%	2.21%	1.18%	0.97%	0.84%	1.49%	1.92%	2.42%	2.08%	0.83%	3.29%	2.41%	1.71%	1.56%	1.34%	0.00%	1.99%	2.89%	1.92%	1.18%	1.08%	1.81%	2.51%	1.36%					
19	2.Всероссийская политическая партия «Гражданская Сила»	30	10	0	2	0	0	1	0	2	3	1	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	3	2	1					
		0.24%	0.62%	0.00%	0.28%	0.00%	0.00%	0.55%	0.00%	0.34%	0.32%	0.59%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.60%	0.00%	0.85%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.45%	0.34%	0.27%					
20	3.Политическая партия «Демократическая партия России»	20	4	1	1	0	1	0	0	1	0	0	1	2	1	1	0	0	2	0	1	0	0	0	0	2	0	0	0	0	2	0	0					
		0.16%	0.25%	0.36%	0.14%	0.00%	0.21%	0.00%	0.00%	0.17%	0.00%	0.00%	0.19%	0.84%	0.25%	0.32%	0.00%	0.00%	1.65%	0.00%	1.20%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1135	226	21	47	5	46	32	5	30	122	12	42	9	26	25	5	68	11	39	2	16	27	19	8	31	45	18	20	17	67	77	17					
		9.23%	13.97%	7.66%	6.62%	4.90%	9.77%	17.58%	7.81%	5.08%	12.84%	7.10%	8.16%	3.78%	6.44%	7.99%	3.03%	8.82%	9.09%	11.68%	2.41%	13.68%	10.51%	6.35%	5.48%	5.61%	8.67%	6.92%	11.83%	6.12%	10.11%	12.90%	4.63%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	14	1	0	3	1	1	0	2	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0					
		0.11%	0.06%	0.00%	0.42%	0.98%	0.21%	0.00%	3.13%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	16	3	0	2	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	3	2	0	1					
		0.13%	0.19%	0.00%	0.28%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.20%	0.00%	0.00%	0.00%	0.68%	0.00%	0.00%	0.00%	0.00%	1.08%	0.30%	0.00%	0.27%					
24	7.Политическая партия «Либерально-демократическая партия России»	782	128	22	56	3	33	9	10	22	83	16	42	9	18	19	11	43	6	15	1	1	22	23	0	36	9	26	8	18	42	39	12					
		6.36%	7.91%	8.03%	7.89%	2.94%	7.01%	4.95%	15.63%	3.73%	8.74%	9.47%	8.16%	3.78%	4.46%	6.07%	6.67%	5.58%	4.96%	4.49%	1.20%	0.85%	8.56%	7.69%	0.00%	6.51%	1.73%	10.00%	4.73%	6.47%	6.33%	6.53%	3.27%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	739	166	19	31	10	22	3	4	13	53	7	46	27	14	8	2	78	4	15	2	8	12	5	25	35	41	4	3	17	17	39	9					
		6.01%	10.26%	6.93%	4.37%	9.80%	4.67%	1.65%	6.25%	2.20%	5.58%	4.14%	8.93%	11.34%	3.47%	2.56%	1.21%	10.12%	3.31%	4.49%	2.41%	6.84%	4.67%	1.67%	17.12%	6.33%	7.90%	1.54%	1.78%	6.12%	2.56%	6.53%	2.45%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	77	5	0	3	0	4	1	1	3	1	1	6	3	2	2	2	10	2	4	0	0	2	2	0	6	5	2	0	1	3	3	3					
		0.63%	0.31%	0.00%	0.42%	0.00%	0.85%	0.55%	1.56%	0.51%	0.11%	0.59%	1.17%	1.26%	0.50%	0.64%	1.21%	1.30%	1.65%	1.20%	0.00%	0.00%	0.78%	0.67%	0.00%	1.08%	0.96%	0.77%	0.00%	0.36%	0.45%	0.50%	0.82%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9109	1002	208	545	82	352	130	42	503	656	128	368	177	336	244	135	550	92	248	74	86	189	246	109	426	395	203	132	216	507	413	315					
		74.06%	61.93%	75.91%	76.76%	80.39%	74.73%	71.43%	65.63%	85.25%	69.05%	75.74%	71.46%	74.37%	83.17%	77.96%	81.82%	71.34%	76.03%	74.25%	89.16%	73.50%	73.54%	82.27%	74.66%	77.03%	76.11%	78.08%	78.11%	77.70%	76.47%	69.18%	85.83%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	32	9	0	1	0	0	0	0	0	4	0	0	0	0	0	0	3	0	0	0	2	1	0	1	0	3	2	0	1	2	1	2					
		0.26%	0.56%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	1.71%	0.39%	0.00%	0.68%	0.00%	0.58%	0.77%	0.00%	0.36%	0.30%	0.17%	0.54%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
