11	Число полученных открепительных  удостоверений	1069	22	20	20	16	25	28	30	15	16	22	41	47	10	53	10	35	17	17	20	20	25	24	8	13	14	15	13	2	9	25	2	35	15	3	23	23	5	1	8	3	27	26	10	9	10	6	5	27	6	7	24	9	5	19	10	41	17	22	6	3	10	20	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1069	22	20	20	16	25	28	30	15	16	22	41	47	10	53	10	35	17	17	20	20	25	24	8	13	14	15	13	2	9	25	2	35	15	3	23	23	5	1	8	3	27	26	10	9	10	6	5	27	6	7	24	9	5	19	10	41	17	22	6	3	10	20	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	805	27	46	18	5	10	6	14	12	32	25	6	20	138	49	16	21	10	12	29	28	12	17	7	2	4	3	7	3	9	5	1	11	2	1	8	3	7	3	2	4	11	6	2	22	7	3	4	10	11	8	9	4	5	2	3	3	8	12	7	7	3	5	18									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	301	12	32	7	8	19	4	14	8	9	11	16	10	6	8	5	12	7	2	19	2	13	11	11	0	0	0	2	0	1	2	0	0	0	0	6	3	0	2	1	0	2	5	1	0	3	0	0	6	4	2	2	1	2	2	1	2	1	3	1	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																										
19	Жириновский Владимир Вольфович	4194	128	89	71	64	105	103	72	131	91	103	105	117	97	28	60	84	47	50	95	118	120	131	38	96	96	95	140	18	21	110	15	41	1	7	51	25	23	33	36	8	98	87	65	18	57	40	28	126	82	109	120	64	35	66	60	55	41	72	40	13	24	10	21									
		5.62%	6.53%	8.49%	5.70%	6.64%	5.76%	5.73%	4.10%	7.42%	7.26%	6.10%	5.44%	6.18%	7.40%	1.48%	4.93%	3.98%	4.74%	5.83%	5.23%	8.40%	5.94%	6.00%	3.62%	4.79%	5.89%	8.25%	6.13%	7.11%	2.04%	7.26%	7.98%	3.07%	0.18%	2.36%	3.72%	1.96%	4.04%	4.52%	5.17%	2.46%	6.80%	6.35%	6.19%	1.20%	4.30%	5.75%	10.77%	5.31%	6.02%	9.58%	8.63%	8.89%	4.43%	8.10%	5.64%	6.82%	4.88%	9.77%	10.81%	5.04%	7.12%	2.79%	5.30%									
20	Зюганов Геннадий Андреевич	13955	311	252	174	198	391	330	348	290	221	335	415	416	252	340	209	291	178	171	334	335	431	216	169	413	338	220	408	22	188	300	27	366	107	31	233	221	68	110	99	27	332	382	248	204	228	96	87	413	167	200	361	121	154	224	113	130	187	177	68	42	83	83	70									
		18.71%	15.88%	24.05%	13.96%	20.54%	21.44%	18.36%	19.82%	16.42%	17.62%	19.85%	21.49%	21.99%	19.24%	17.93%	17.16%	13.80%	17.94%	19.95%	18.37%	23.84%	21.34%	9.89%	16.11%	20.60%	20.74%	19.10%	17.86%	8.70%	18.27%	19.79%	14.36%	27.42%	19.63%	10.47%	17.01%	17.36%	11.93%	15.07%	14.22%	8.31%	23.04%	27.86%	23.62%	13.65%	17.21%	13.79%	33.46%	17.41%	12.27%	17.57%	25.95%	16.81%	19.49%	27.48%	10.63%	16.11%	22.26%	24.02%	18.38%	16.28%	24.63%	23.12%	17.68%									
21	Миронов Сергей Михайлович	2313	74	41	38	47	54	55	47	85	49	65	62	78	38	71	64	30	24	20	77	67	85	99	28	43	37	40	64	6	23	46	8	19	17	9	27	26	17	15	13	1	38	41	35	15	56	19	7	66	38	33	40	23	25	16	28	10	32	27	20	4	10	12	9									
		3.10%	3.78%	3.91%	3.05%	4.88%	2.96%	3.06%	2.68%	4.81%	3.91%	3.85%	3.21%	4.12%	2.90%	3.74%	5.25%	1.42%	2.42%	2.33%	4.24%	4.77%	4.21%	4.54%	2.67%	2.14%	2.27%	3.47%	2.80%	2.37%	2.24%	3.03%	4.26%	1.42%	3.12%	3.04%	1.97%	2.04%	2.98%	2.05%	1.87%	0.31%	2.64%	2.99%	3.33%	1.00%	4.23%	2.73%	2.69%	2.78%	2.79%	2.90%	2.88%	3.19%	3.16%	1.96%	2.63%	1.24%	3.81%	3.66%	5.41%	1.55%	2.97%	3.34%	2.27%									
22	Прохоров Михаил Дмитриевич	3469	138	80	71	79	155	121	127	125	75	80	71	164	96	112	100	42	80	21	123	116	135	133	31	41	47	86	104	2	20	62	3	7	25	5	41	25	14	21	17	12	41	47	48	17	46	28	7	32	59	23	68	29	15	19	22	27	33	31	17	5	21	6	21									
		4.65%	7.04%	7.63%	5.70%	8.20%	8.50%	6.73%	7.23%	7.08%	5.98%	4.74%	3.68%	8.67%	7.33%	5.91%	8.21%	1.99%	8.06%	2.45%	6.77%	8.26%	6.68%	6.09%	2.96%	2.04%	2.88%	7.47%	4.55%	0.79%	1.94%	4.09%	1.60%	0.52%	4.59%	1.69%	2.99%	1.96%	2.46%	2.88%	2.44%	3.69%	2.85%	3.43%	4.57%	1.14%	3.47%	4.02%	2.69%	1.35%	4.34%	2.02%	4.89%	4.03%	1.90%	2.33%	2.07%	3.35%	3.93%	4.21%	4.59%	1.94%	6.23%	1.67%	5.30%									
23	Путин Владимир Владимирович	49964	1274	572	887	567	1098	1166	1145	1120	797	1091	1257	1087	812	1327	770	1640	655	587	1159	750	1234	1589	783	1412	1098	692	1551	205	777	984	133	899	386	244	1008	966	443	549	531	276	924	801	646	1234	929	510	125	1720	983	767	778	477	557	483	834	576	543	423	222	193	199	247	272									
		67.00%	65.03%	54.58%	71.19%	58.82%	60.20%	64.89%	65.21%	63.42%	63.56%	64.63%	65.10%	57.45%	61.98%	69.99%	63.22%	77.80%	66.03%	68.49%	63.75%	53.38%	61.09%	72.79%	74.64%	70.42%	67.36%	60.07%	67.88%	81.03%	75.51%	64.91%	70.74%	67.34%	70.83%	82.43%	73.58%	75.88%	77.72%	75.21%	76.29%	84.92%	64.12%	58.42%	61.52%	82.60%	70.11%	73.28%	48.08%	72.51%	72.23%	67.40%	55.93%	66.25%	70.51%	59.26%	78.46%	71.38%	64.64%	57.39%	60.00%	74.81%	59.05%	68.80%	68.69%									
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
