Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
"Наименование Избирательной комиссии:    Кемерово, Рудничная"																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357					
22	"5. ""За Русь Святую"""	90	5	6	2	4	5	8	2	2	9	3	2	11	3	8	2	1	7	9	1					
		0.48%	0.44%	0.50%	0.21%	0.33%	1.13%	1.16%	0.20%	0.24%	0.79%	0.50%	0.17%	0.89%	0.3%	0.85%	0.29%	0.12%	0.70%	0.66%	0.07%					
23	"6. ""Объединенная Российская партия ""Русь"""	47	4	4	4	3	1	1	1	1	2	0	1	1	5	1	6	1	2	7	2					
		0.25%	0.35%	0.33%	0.42%	0.25%	0.22%	0.14%	0.10%	0.12%	0.17%	0.0%	0.08%	0.08%	0.5%	0.10%	0.87%	0.12%	0.20%	0.51%	0.14%					
24	"7. ""Новый курс - Автомобильная Россия"""	232	14	19	14	17	4	4	4	6	14	2	23	25	9	15	5	9	10	22	16					
		1.24%	1.25%	1.58%	1.50%	1.42%	0.91%	0.58%	0.41%	0.72%	1.23%	0.33%	2.03%	2.04%	0.9%	1.59%	0.72%	1.12%	1.00%	1.61%	1.16%					
25	"8. ""Народно-республиканская партия России"""	16	1	0	2	2	0	0	0	1	0	3	0	1	0	2	0	0	1	2	1					
		0.08%	0.08%	0.0%	0.21%	0.16%	0.0%	0.0%	0.0%	0.12%	0.0%	0.50%	0.0%	0.08%	0.0%	0.21%	0.0%	0.0%	0.10%	0.14%	0.07%					
26	"9. ""Российская экологическая партия ""Зеленые"""	81	6	9	3	5	2	1	3	0	4	2	8	4	4	7	2	0	1	13	7					
		0.43%	0.53%	0.75%	0.32%	0.41%	0.45%	0.14%	0.31%	0.0%	0.35%	0.33%	0.70%	0.32%	0.4%	0.74%	0.29%	0.0%	0.10%	0.95%	0.50%					
27	"10. ""Аграрная партия России"""	344	24	26	17	23	7	17	8	14	12	5	22	14	16	17	17	7	27	28	43					
		1.85%	2.15%	2.17%	1.82%	1.92%	1.59%	2.47%	0.83%	1.68%	1.05%	0.84%	1.94%	1.14%	1.6%	1.80%	2.47%	0.87%	2.72%	2.06%	3.12%					
28	"11. ""Истинные патриоты России"""	10	1	1	0	1	0	0	0	0	1	0	0	0	3	0	1	1	1	0	0					
		0.05%	0.08%	0.08%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.3%	0.0%	0.14%	0.12%	0.10%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	95	7	3	0	6	2	4	6	13	7	1	6	2	4	3	7	5	8	8	3					
		0.51%	0.62%	0.25%	0.0%	0.50%	0.45%	0.58%	0.62%	1.56%	0.61%	0.16%	0.53%	0.16%	0.4%	0.31%	1.01%	0.62%	0.80%	0.58%	0.21%					
30	"13. ""Демократическая партия России"""	29	1	1	2	1	1	1	2	3	0	0	0	4	0	1	1	3	4	1	3					
		0.15%	0.08%	0.08%	0.21%	0.08%	0.22%	0.14%	0.20%	0.36%	0.0%	0.0%	0.0%	0.32%	0.0%	0.10%	0.14%	0.37%	0.40%	0.07%	0.21%					
31	"14. ""Великая Россия - Евразийский Союз"""	29	1	1	2	0	3	0	2	0	5	2	2	1	2	1	0	1	3	0	3					
		0.15%	0.08%	0.08%	0.21%	0.0%	0.68%	0.0%	0.20%	0.0%	0.44%	0.33%	0.17%	0.08%	0.2%	0.10%	0.0%	0.12%	0.30%	0.0%	0.21%					
32	"15. ""Партия СЛОН"""	32	1	10	2	2	0	1	0	2	0	0	2	0	1	0	4	1	1	2	3					
		0.17%	0.08%	0.83%	0.21%	0.16%	0.0%	0.14%	0.0%	0.24%	0.0%	0.0%	0.17%	0.0%	0.1%	0.0%	0.58%	0.12%	0.10%	0.14%	0.21%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1209	113	117	61	87	19	30	35	25	47	18	75	105	49	64	38	27	52	133	114					
		6.50%	10.12%	9.78%	6.54%	7.26%	4.32%	4.36%	3.66%	3.00%	4.14%	3.05%	6.63%	8.57%	4.9%	6.80%	5.52%	3.38%	5.24%	9.78%	8.29%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	32	1	2	0	2	1	1	0	3	1	1	2	1	3	5	3	0	3	2	1					
		0.17%	0.08%	0.16%	0.0%	0.16%	0.22%	0.14%	0.0%	0.36%	0.08%	0.16%	0.17%	0.08%	0.3%	0.53%	0.43%	0.0%	0.30%	0.14%	0.07%					
35	"18. ""ЛДПР"""	2601	142	146	169	168	62	87	188	105	176	48	183	173	120	114	100	119	148	189	164					
		13.99%	12.72%	12.20%	18.13%	14.03%	14.12%	12.66%	19.66%	12.63%	15.53%	8.14%	16.19%	14.12%	12.0%	12.12%	14.53%	14.91%	14.91%	13.90%	11.92%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	270	20	14	10	18	8	13	11	11	13	8	14	16	18	19	8	13	19	15	22					
		1.45%	1.79%	1.17%	1.07%	1.50%	1.82%	1.89%	1.15%	1.32%	1.14%	1.35%	1.23%	1.30%	1.8%	2.02%	1.16%	1.62%	1.91%	1.10%	1.6%					
37	"20. ""Политическая партия ""Единая Россия"""	7835	418	489	380	448	221	316	439	409	522	364	423	435	497	409	336	399	386	444	500					
		42.16%	37.45%	40.88%	40.77%	37.42%	50.34%	45.99%	45.92%	49.21%	46.07%	61.79%	37.43%	35.51%	49.7%	43.51%	48.83%	50.0%	38.91%	32.67%	36.36%					
38	"21. ""Российская Конституционно-демократическая партия"""	66	2	0	5	3	1	5	4	3	21	1	7	2	2	2	0	5	2	1	0					
		0.35%	0.17%	0.0%	0.53%	0.25%	0.22%	0.72%	0.41%	0.36%	1.85%	0.16%	0.61%	0.16%	0.2%	0.21%	0.0%	0.62%	0.20%	0.07%	0.0%					
39	"22. ""Развитие предпринимательства"""	49	4	3	2	5	0	2	3	3	4	1	1	3	1	1	0	2	2	3	9					
		0.26%	0.35%	0.25%	0.21%	0.41%	0.0%	0.29%	0.31%	0.36%	0.35%	0.16%	0.08%	0.24%	0.1%	0.10%	0.0%	0.25%	0.20%	0.22%	0.65%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2030	139	101	77	141	35	85	119	95	106	45	114	105	93	101	55	105	128	164	222					
		10.92%	12.45%	8.44%	8.26%	11.77%	7.97%	12.37%	12.44%	11.43%	9.35%	7.64%	10.08%	8.57%	9.3%	10.74%	7.99%	13.15%	12.90%	12.06%	16.14%					
																										
41	Против всех	939	74	82	45	57	16	32	52	46	50	38	73	83	37	42	26	27	42	56	61					
		5.05%	6.63%	6.85%	4.82%	4.76%	3.64%	4.65%	5.43%	5.53%	4.41%	6.45%	6.46%	6.77%	3.7%	4.46%	3.77%	3.38%	4.23%	4.12%	4.43%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
