Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Жигаловская																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316					
		0.34%	4.70%	0.68%	0.0%	0.0%	0.72%	0.0%	0.53%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.66%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	16	0	0	0	2	1	0	3	3	3	0	0	0	0	1	0	0	0	0	1	0	0	2	0					
		0.45%	0.0%	0.0%	0.0%	3.27%	0.72%	0.0%	0.79%	0.89%	0.75%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	1.32%	0.0%					
25	"8. ""Народно-республиканская партия России"""	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
		0.08%	1.17%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	7	0	1	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0					
		0.20%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.26%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.66%	0.0%					
27	"10. ""Аграрная партия России"""	226	3	17	12	1	8	16	15	10	8	2	0	14	2	16	1	9	14	1	47	0	2	13	15					
		6.46%	3.52%	11.56%	17.91%	1.63%	5.79%	4.63%	3.98%	2.97%	2.01%	2.70%	0.0%	12.06%	5.71%	10.25%	1.47%	4.91%	6.16%	1.49%	20.17%	0.0%	3.92%	8.60%	9.61%					
28	"11. ""Истинные патриоты России"""	3	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0					
		0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.72%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	27	0	2	3	0	0	2	3	2	4	0	0	0	0	1	0	2	4	0	2	0	1	0	1					
		0.77%	0.0%	1.36%	4.47%	0.0%	0.0%	0.57%	0.79%	0.59%	1.00%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	1.09%	1.76%	0.0%	0.85%	0.0%	1.96%	0.0%	0.64%					
30	"13. ""Демократическая партия России"""	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	1					
		0.17%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	1.28%	0.0%	0.0%	0.0%	0.64%					
31	"14. ""Великая Россия - Евразийский Союз"""	10	0	0	0	0	0	1	2	3	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0					
		0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.53%	0.89%	0.25%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	2.98%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	5	0	0	0	0	0	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.59%	0.25%	1.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	154	1	0	2	2	10	14	19	25	27	3	1	2	0	6	1	5	16	1	12	0	1	1	5					
		4.40%	1.17%	0.0%	2.98%	3.27%	7.24%	4.05%	5.05%	7.44%	6.80%	4.05%	4.54%	1.72%	0.0%	3.84%	1.47%	2.73%	7.04%	1.49%	5.15%	0.0%	1.96%	0.66%	3.20%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	7	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1					
		0.20%	1.17%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	3.92%	0.0%	0.64%					
35	"18. ""ЛДПР"""	489	7	19	4	6	24	44	43	43	84	12	1	21	2	14	15	35	41	6	23	1	14	17	13					
		13.98%	8.23%	12.92%	5.97%	9.83%	17.39%	12.75%	11.43%	12.79%	21.15%	16.21%	4.54%	18.10%	5.71%	8.97%	22.05%	19.12%	18.06%	8.95%	9.87%	16.66%	27.45%	11.25%	8.33%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	41	0	2	0	0	1	3	7	5	5	1	0	3	0	2	1	3	0	0	2	0	0	1	5					
		1.17%	0.0%	1.36%	0.0%	0.0%	0.72%	0.86%	1.86%	1.48%	1.25%	1.35%	0.0%	2.58%	0.0%	1.28%	1.47%	1.63%	0.0%	0.0%	0.85%	0.0%	0.0%	0.66%	3.20%					
37	"20. ""Политическая партия ""Единая Россия"""	1703	52	71	43	28	66	153	189	167	168	33	14	62	27	75	32	97	113	44	79	1	20	80	89					
		48.69%	61.17%	48.29%	64.17%	45.90%	47.82%	44.34%	50.26%	49.70%	42.31%	44.59%	63.63%	53.44%	77.14%	48.07%	47.05%	53.00%	49.77%	65.67%	33.90%	16.66%	39.21%	52.98%	57.05%					
38	"21. ""Российская Конституционно-демократическая партия"""	8	0	0	0	0	0	1	0	2	0	0	0	0	0	1	1	1	0	0	0	0	0	2	0					
		0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	1.47%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	1.32%	0.0%					
39	"22. ""Развитие предпринимательства"""	4	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.72%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.47%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	383	2	7	1	6	10	82	49	32	34	14	4	0	3	17	10	15	29	3	33	0	3	13	16					
		10.95%	2.35%	4.76%	1.49%	9.83%	7.24%	23.76%	13.03%	9.52%	8.56%	18.91%	18.18%	0.0%	8.57%	10.89%	14.70%	8.19%	12.77%	4.47%	14.16%	0.0%	5.88%	8.60%	10.25%					
																														
41	Против всех	103	5	6	1	0	4	9	6	8	11	6	0	4	1	6	5	2	3	6	11	1	1	2	5					
		2.94%	5.88%	4.08%	1.49%	0.0%	2.89%	2.60%	1.59%	2.38%	2.77%	8.10%	0.0%	3.44%	2.85%	3.84%	7.35%	1.09%	1.32%	8.95%	4.72%	16.66%	1.96%	1.32%	3.20%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
