Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Алатырская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1410	60	30	60	60	60	75	60	60	15	60	20	20	40	35	40	30	90	90	60	60	115	80	70	15	35	70					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1094	55	26	50	43	60	75	36	37	6	32	4	5	36	34	19	25	66	90	60	48	115	59	70	7	20	16					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	205	5	8	6	9	3	8	7	7	10	7	3	2	12	12	3	6	6	8	16	9	10	12	22	5	5	4					
14	Число погашенных неиспользованных открепительных удостоверений	316	5	4	10	17	0	0	24	23	9	28	16	15	4	1	21	5	24	0	0	12	0	21	0	8	15	54					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	90	9	2	2	2	3	12	2	0	0	0	0	0	8	1	3	0	0	9	6	11	8	5	6	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	1.Политическая партия «Аграрная партия России»	125	4	3	2	2	5	9	11	1	0	8	6	2	14	12	8	4	3	2	0	6	2	8	3	1	4	5					
		1.00%	0.65%	0.86%	0.43%	0.45%	0.83%	1.65%	3.45%	0.35%	0.00%	2.02%	2.34%	0.86%	3.32%	4.07%	1.38%	1.12%	0.59%	0.24%	0.00%	1.00%	0.34%	0.89%	0.39%	0.53%	0.50%	0.80%					
19	2.Всероссийская политическая партия «Гражданская Сила»	10	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	2	1	0	1	0	0	0	1	0	0					
		0.08%	0.00%	0.29%	0.00%	0.23%	0.00%	0.18%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.39%	0.12%	0.00%	0.17%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	16	2	1	1	0	0	1	0	2	0	0	0	0	1	0	0	0	1	1	0	3	1	0	1	0	0	1					
		0.13%	0.32%	0.29%	0.21%	0.00%	0.00%	0.18%	0.00%	0.71%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.20%	0.12%	0.00%	0.50%	0.17%	0.00%	0.13%	0.00%	0.00%	0.16%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	956	30	11	15	18	32	24	38	37	10	26	24	33	32	35	22	21	52	36	44	61	64	100	38	10	99	44					
		7.65%	4.85%	3.17%	3.20%	4.06%	5.32%	4.40%	11.91%	13.12%	9.80%	6.55%	9.38%	14.22%	7.58%	11.86%	3.81%	5.87%	10.18%	4.29%	10.84%	10.17%	10.98%	11.09%	4.99%	5.29%	12.31%	7.04%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	13	0	0	0	0	3	0	1	0	1	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	1	3					
		0.10%	0.00%	0.00%	0.00%	0.00%	0.50%	0.00%	0.31%	0.00%	0.98%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.12%	0.48%					
23	6.Политическая партия «Партия социальной справедливости»	12	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	2	2	0	0	0	1	0	0	1	0	1					
		0.10%	0.16%	0.00%	0.00%	0.00%	0.00%	0.18%	0.31%	0.00%	0.98%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.56%	0.39%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.53%	0.00%	0.16%					
24	7.Политическая партия «Либерально-демократическая партия России»	481	37	9	7	19	13	21	22	20	1	23	6	6	16	19	23	8	16	22	23	16	24	39	37	10	27	17					
		3.85%	5.98%	2.59%	1.49%	4.29%	2.16%	3.85%	6.90%	7.09%	0.98%	5.79%	2.34%	2.59%	3.79%	6.44%	3.98%	2.23%	3.13%	2.62%	5.67%	2.67%	4.12%	4.32%	4.86%	5.29%	3.36%	2.72%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	582	22	17	23	16	17	23	61	50	9	11	28	10	16	24	21	13	8	31	5	19	26	61	22	13	21	15					
		4.66%	3.55%	4.90%	4.90%	3.61%	2.82%	4.21%	19.12%	17.73%	8.82%	2.77%	10.94%	4.31%	3.79%	8.14%	3.63%	3.63%	1.57%	3.69%	1.23%	3.17%	4.46%	6.76%	2.89%	6.88%	2.61%	2.40%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	69	2	0	3	5	1	4	2	1	0	7	0	0	3	2	2	2	4	6	0	6	4	5	4	1	2	3					
		0.55%	0.32%	0.00%	0.64%	1.13%	0.17%	0.73%	0.63%	0.35%	0.00%	1.76%	0.00%	0.00%	0.71%	0.68%	0.35%	0.56%	0.78%	0.71%	0.00%	1.00%	0.69%	0.55%	0.52%	0.53%	0.25%	0.48%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10080	513	301	416	377	531	458	174	165	79	318	187	171	337	194	496	304	415	732	328	484	451	676	651	150	643	529					
		80.71%	82.88%	86.74%	88.70%	85.10%	88.21%	83.88%	54.55%	58.51%	77.45%	80.10%	73.05%	73.71%	79.86%	65.76%	85.81%	84.92%	81.21%	87.14%	80.79%	80.67%	77.36%	74.94%	85.43%	79.37%	79.98%	84.64%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	40	4	1	2	1	0	2	4	0	1	0	0	0	1	2	1	3	2	4	3	0	3	1	2	0	3	0					
		0.32%	0.65%	0.29%	0.43%	0.23%	0.00%	0.37%	1.25%	0.00%	0.98%	0.00%	0.00%	0.00%	0.24%	0.68%	0.17%	0.84%	0.39%	0.48%	0.74%	0.00%	0.51%	0.11%	0.26%	0.00%	0.37%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
