Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																									
Дата голосования: 02.12.2007																																																									
																																																									
Наименование Избирательной комиссии:    Соль-Илецкая																																																									
																																																									
Сводная таблица результатов выборов																																																									
																																																									
		Сумма	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539	УИК №1540	УИК №1541	УИК №1542	УИК №1543	УИК №1544	УИК №1545	УИК №1546	УИК №1547	УИК №1548	УИК №1549	УИК №1550	УИК №1551	УИК №1552	УИК №1553	УИК №1554	УИК №1555	УИК №1556	УИК №1557	УИК №1558	УИК №1559	УИК №1560	УИК №1561	УИК №1562	УИК №1563	УИК №1564	УИК №1565	УИК №1566	УИК №1567	УИК №1568	УИК №1569	УИК №1570	УИК №1571	УИК №1572	УИК №1573	УИК №1574	УИК №1575	УИК №1576	УИК №1577	УИК №1578	УИК №1579	УИК №1580	УИК №1581	УИК №1582	УИК №1583	УИК №1584					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	187	4	3	5	4	5	2	2	3	4	5	2	4	4	3	3	3	5	4	4	3	3	4	3	4	4	4	3	3	4	3	4	4	2	3	5	5	5	4	5	5	5	5	5	5	2	3	3	5	5	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	125	2	2	2	3	5	0	1	1	4	5	0	4	4	3	2	2	0	0	3	1	3	2	0	2	4	0	1	2	4	3	4	4	0	3	3	5	2	3	3	4	3	3	3	5	1	3	2	4	5	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	78	1	0	1	1	1	2	0	0	0	4	1	3	2	0	0	0	1	4	0	0	1	4	0	0	3	1	0	0	2	1	0	1	0	0	2	0	6	2	23	1	1	2	0	2	1	1	2	0	1	0					
14	Число погашенных неиспользованных открепительных удостоверений	62	2	1	3	1	0	2	1	2	0	0	2	0	0	0	1	1	5	4	1	2	0	2	3	2	0	4	2	1	0	0	0	0	2	0	2	0	3	1	2	1	2	2	2	0	1	0	1	1	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																									
18	1.Политическая партия «Аграрная партия России»	764	15	4	38	39	30	9	6	2	11	46	5	18	16	8	1	14	57	9	46	10	5	20	13	23	7	13	5	19	21	8	23	22	0	4	11	10	16	5	23	18	14	12	9	13	8	3	19	15	20	1					
		3.51%	3.95%	1.96%	5.08%	7.00%	4.57%	6.57%	3.59%	0.64%	2.95%	6.17%	3.03%	4.18%	3.16%	3.09%	0.53%	5.56%	8.14%	2.76%	9.13%	4.13%	2.45%	3.69%	5.88%	6.61%	1.53%	2.56%	1.71%	5.09%	4.44%	4.32%	4.46%	5.90%	0.00%	1.76%	1.92%	1.83%	2.02%	1.31%	2.82%	2.12%	1.76%	1.97%	1.37%	1.40%	3.85%	0.73%	4.65%	2.88%	3.48%	1.41%					
19	2.Всероссийская политическая партия «Гражданская Сила»	79	0	0	2	1	3	0	0	0	2	1	3	0	1	0	0	0	2	1	2	0	1	2	0	0	3	3	0	0	0	0	2	0	1	0	0	3	2	2	3	9	6	0	7	4	2	0	5	2	4	0					
		0.36%	0.00%	0.00%	0.27%	0.18%	0.46%	0.00%	0.00%	0.00%	0.54%	0.13%	1.82%	0.00%	0.20%	0.00%	0.00%	0.00%	0.29%	0.31%	0.40%	0.00%	0.49%	0.37%	0.00%	0.00%	0.66%	0.59%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	1.43%	0.00%	0.00%	0.55%	0.25%	0.52%	0.37%	1.06%	0.75%	0.00%	1.07%	0.43%	0.96%	0.00%	1.22%	0.38%	0.70%	0.00%					
20	3.Политическая партия «Демократическая партия России»	14	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0					
		0.06%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.60%	0.00%	0.27%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.14%	1.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.15%	0.11%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2712	60	55	40	98	100	22	31	65	48	70	23	41	69	15	12	50	148	52	83	16	18	78	25	60	43	37	20	83	41	13	54	28	4	26	70	81	94	43	94	104	94	63	77	108	24	63	46	64	51	8					
		12.45%	15.79%	26.96%	5.35%	17.59%	15.24%	16.06%	18.56%	20.90%	12.87%	9.40%	13.94%	9.51%	13.64%	5.79%	6.42%	19.84%	21.14%	15.95%	16.47%	6.61%	8.82%	14.39%	11.31%	17.24%	9.39%	7.28%	6.83%	22.25%	8.67%	7.03%	10.47%	7.51%	5.71%	11.45%	12.24%	14.86%	11.85%	11.29%	11.52%	12.24%	11.81%	10.36%	11.74%	11.60%	11.54%	15.37%	11.25%	12.31%	8.87%	11.27%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	122	1	0	0	0	3	0	0	3	1	2	0	5	2	0	0	1	0	0	2	2	0	4	0	0	2	1	7	0	3	1	0	0	0	0	4	3	3	5	3	11	2	12	4	12	2	3	4	6	8	0					
		0.56%	0.26%	0.00%	0.00%	0.00%	0.46%	0.00%	0.00%	0.96%	0.27%	0.27%	0.00%	1.16%	0.40%	0.00%	0.00%	0.40%	0.00%	0.00%	0.40%	0.83%	0.00%	0.74%	0.00%	0.00%	0.44%	0.20%	2.39%	0.00%	0.63%	0.54%	0.00%	0.00%	0.00%	0.00%	0.70%	0.55%	0.38%	1.31%	0.37%	1.29%	0.25%	1.97%	0.61%	1.29%	0.96%	0.73%	0.98%	1.15%	1.39%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	32	0	1	0	1	2	0	0	1	2	2	0	1	2	0	0	0	0	3	0	0	0	1	0	2	1	0	0	1	0	0	0	1	0	2	0	0	2	0	0	2	3	1	0	0	0	0	0	0	1	0					
		0.15%	0.00%	0.49%	0.00%	0.18%	0.30%	0.00%	0.00%	0.32%	0.54%	0.27%	0.00%	0.23%	0.40%	0.00%	0.00%	0.00%	0.00%	0.92%	0.00%	0.00%	0.00%	0.18%	0.00%	0.57%	0.22%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.27%	0.00%	0.88%	0.00%	0.00%	0.25%	0.00%	0.00%	0.24%	0.38%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1623	9	19	52	37	52	21	18	41	42	58	25	38	33	15	20	14	28	18	33	16	15	20	2	14	33	23	15	19	18	6	52	15	5	12	33	43	57	33	64	66	79	51	69	103	19	28	50	36	47	7					
		7.45%	2.37%	9.31%	6.95%	6.64%	7.93%	15.33%	10.78%	13.18%	11.26%	7.79%	15.15%	8.82%	6.52%	5.79%	10.70%	5.56%	4.00%	5.52%	6.55%	6.61%	7.35%	3.69%	0.90%	4.02%	7.21%	4.53%	5.12%	5.09%	3.81%	3.24%	10.08%	4.02%	7.14%	5.29%	5.77%	7.89%	7.19%	8.66%	7.84%	7.76%	9.92%	8.39%	10.52%	11.06%	9.13%	6.83%	12.22%	6.92%	8.17%	9.86%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1210	16	6	30	11	24	8	4	15	22	38	3	13	20	17	10	13	12	6	24	15	16	26	19	33	24	9	8	21	19	5	27	41	5	26	49	22	47	29	59	50	66	47	56	74	11	11	20	27	48	8					
		5.56%	4.21%	2.94%	4.01%	1.97%	3.66%	5.84%	2.40%	4.82%	5.90%	5.10%	1.82%	3.02%	3.95%	6.56%	5.35%	5.16%	1.71%	1.84%	4.76%	6.20%	7.84%	4.80%	8.60%	9.48%	5.24%	1.77%	2.73%	5.63%	4.02%	2.70%	5.23%	10.99%	7.14%	11.45%	8.57%	4.04%	5.93%	7.61%	7.23%	5.88%	8.29%	7.73%	8.54%	7.95%	5.29%	2.68%	4.89%	5.19%	8.35%	11.27%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	109	3	2	3	2	3	1	2	0	1	1	0	2	5	0	0	0	1	1	0	1	0	2	1	2	0	4	0	0	3	1	3	1	1	0	1	4	3	6	6	4	5	5	10	6	0	4	2	7	0	0					
		0.50%	0.79%	0.98%	0.40%	0.36%	0.46%	0.73%	1.20%	0.00%	0.27%	0.13%	0.00%	0.46%	0.99%	0.00%	0.00%	0.00%	0.14%	0.31%	0.00%	0.41%	0.00%	0.37%	0.45%	0.57%	0.00%	0.79%	0.00%	0.00%	0.63%	0.54%	0.58%	0.27%	1.43%	0.00%	0.17%	0.73%	0.38%	1.57%	0.74%	0.47%	0.63%	0.82%	1.52%	0.64%	0.00%	0.98%	0.49%	1.35%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14862	276	109	569	366	429	74	103	181	241	524	105	308	353	202	142	160	442	229	308	182	146	383	160	212	341	414	229	224	362	150	350	262	53	155	398	370	560	257	556	574	523	402	410	598	135	294	255	355	387	44					
		68.23%	72.63%	53.43%	76.07%	65.71%	65.40%	54.01%	61.68%	58.20%	64.61%	70.34%	63.64%	71.46%	69.76%	77.99%	75.94%	63.49%	63.14%	70.25%	61.11%	75.21%	71.57%	70.66%	72.40%	60.92%	74.45%	81.50%	78.16%	60.05%	76.53%	81.08%	67.83%	70.24%	75.71%	68.28%	69.58%	67.89%	70.62%	67.45%	68.14%	67.53%	65.70%	66.12%	62.50%	64.23%	64.90%	71.71%	62.35%	68.27%	67.30%	61.97%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	87	0	0	3	0	2	0	0	0	1	0	0	0	2	1	0	0	4	0	1	0	0	2	0	0	3	0	0	2	0	0	2	1	1	0	1	1	4	1	3	7	2	11	9	9	0	1	5	4	3	1					
		0.40%	0.00%	0.00%	0.40%	0.00%	0.30%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.40%	0.39%	0.00%	0.00%	0.57%	0.00%	0.20%	0.00%	0.00%	0.37%	0.00%	0.00%	0.66%	0.00%	0.00%	0.54%	0.00%	0.00%	0.39%	0.27%	1.43%	0.00%	0.17%	0.18%	0.50%	0.26%	0.37%	0.82%	0.25%	1.81%	1.37%	0.97%	0.00%	0.24%	1.22%	0.77%	0.52%	1.41%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
