Выборы Президента Российской Федерации																																										
																																										
Наименование Избирательной комиссии:    Убинская																																										
																																										
Итоги голосования 																																										
																																										
		Сумма	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046					
11	Число полученных открепительных  удостоверений	198	33	23	24	3	2	4	4	4	3	1	4	1	5	5	4	4	3	5	3	3	5	5	4	2	5	3	5	4	4	2	10	4	3	1	3					
12	Число выданных открепительных удостоверений	36	9	3	5	0	0	2	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	5	0	3	0	2	0	0	0	0	0	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	23	7	1	1	0	0	0	0	0	0	0	2	0	2	0	0	0	0	1	0	0	0	0	2	0	1	0	1	1	0	0	2	1	0	0	1					
14	Число неиспользованных открепительных удостоверений	162	24	20	19	3	2	2	4	4	3	1	4	1	5	3	4	4	3	2	3	3	5	5	4	2	0	3	2	4	2	2	10	4	3	1	1					
15	"Число открепительных удостоверений, выданных в ТИК"	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																										
18	. Глазьев Сергей Юрьевич	120	27	20	26	2	0	6	0	3	0	0	1	0	2	1	0	1	0	4	0	0	5	3	0	3	1	0	0	4	1	0	6	3	0	0	1					
		1.24%	2.75%	2.34%	3.18%	1.00%	0.00%	1.90%	0.00%	1.37%	0.00%	0.00%	0.48%	0.00%	0.60%	0.17%	0.00%	0.72%	0.00%	0.90%	0.00%	0.00%	1.54%	0.86%	0.00%	3.45%	0.30%	0.00%	0.00%	3.67%	0.30%	0.00%	0.76%	1.02%	0.00%	0.00%	0.88%					
19	. Малышкин Олег Александрович	216	38	15	26	12	1	4	3	3	2	0	2	0	5	9	0	7	0	3	4	2	2	8	8	3	4	3	8	1	9	3	17	8	5	0	1					
		2.22%	3.87%	1.75%	3.18%	6.00%	1.92%	1.27%	1.79%	1.37%	4.17%	0.00%	0.96%	0.00%	1.50%	1.49%	0.00%	5.07%	0.00%	0.68%	4.26%	1.92%	0.62%	2.29%	2.96%	3.45%	1.22%	2.73%	2.04%	0.92%	2.66%	4.62%	2.15%	2.72%	4.95%	0.00%	0.88%					
20	. Миронов Сергей Михайлович	37	2	2	5	3	0	2	0	1	0	1	0	0	2	4	1	0	2	1	0	1	2	2	0	0	1	0	1	1	2	0	0	0	0	0	1					
		0.38%	0.20%	0.23%	0.61%	1.50%	0.00%	0.63%	0.00%	0.46%	0.00%	2.94%	0.00%	0.00%	0.60%	0.66%	0.44%	0.00%	1.94%	0.23%	0.00%	0.96%	0.62%	0.57%	0.00%	0.00%	0.30%	0.00%	0.25%	0.92%	0.59%	0.00%	0.00%	0.00%	0.00%	0.00%	0.88%					
21	. Путин Владимир Владимирович	5893	591	464	477	115	15	186	77	131	20	18	103	27	194	478	169	87	46	324	75	74	154	151	123	58	201	62	280	92	213	49	522	151	62	44	60					
		60.67%	60.12%	54.27%	58.38%	57.50%	28.85%	58.86%	45.83%	59.82%	41.67%	52.94%	49.28%	81.82%	58.08%	79.14%	74.45%	63.04%	44.66%	73.30%	79.79%	71.15%	47.53%	43.14%	45.56%	66.67%	61.09%	56.36%	71.25%	84.40%	63.02%	75.38%	65.91%	51.36%	61.39%	77.19%	52.63%					
22	. Хакамада Ирина Муцуовна	160	17	12	15	10	1	7	1	9	0	0	6	1	3	5	3	1	1	7	0	0	6	3	10	1	5	1	0	0	11	1	12	5	1	1	4					
		1.65%	1.73%	1.40%	1.84%	5.00%	1.92%	2.22%	0.60%	4.11%	0.00%	0.00%	2.87%	3.03%	0.90%	0.83%	1.32%	0.72%	0.97%	1.58%	0.00%	0.00%	1.85%	0.86%	3.70%	1.15%	1.52%	0.91%	0.00%	0.00%	3.25%	1.54%	1.52%	1.70%	0.99%	1.75%	3.51%					
23	. Харитонов Николай Михайлович	3081	273	323	243	56	33	106	81	66	25	15	94	5	119	100	51	40	52	96	15	25	147	173	123	22	112	44	98	8	91	9	226	122	33	11	44					
		31.72%	27.77%	37.78%	29.74%	28.00%	63.46%	33.54%	48.21%	30.14%	52.08%	44.12%	44.98%	15.15%	35.63%	16.56%	22.47%	28.99%	50.49%	21.72%	15.96%	24.04%	45.37%	49.43%	45.56%	25.29%	34.04%	40.00%	24.94%	7.34%	26.92%	13.85%	28.54%	41.50%	32.67%	19.30%	38.60%					
																																										
24	Против всех	122	35	10	18	2	2	5	4	0	1	0	1	0	4	3	0	1	2	0	0	2	5	4	0	0	1	0	4	2	4	0	8	1	0	0	3					
		1.26%	3.56%	1.17%	2.20%	1.00%	3.85%	1.58%	2.38%	0.00%	2.08%	0.00%	0.48%	0.00%	1.20%	0.50%	0.00%	0.72%	1.94%	0.00%	0.00%	1.92%	1.54%	1.14%	0.00%	0.00%	0.30%	0.00%	1.02%	1.83%	1.18%	0.00%	1.01%	0.34%	0.00%	0.00%	2.63%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
