Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Фроловская городская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209					
		1.10%	2.12%	0.82%	1.32%	0.11%	0.94%	1.50%	1.26%	1.32%	1.65%	0.53%	1.41%	0.61%	0.82%	1.06%	1.00%	1.13%	0.89%	0.69%	0.89%	1.05%	2.10%	3.61%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	606	20	36	15	57	22	5	22	25	26	56	27	43	29	38	19	16	20	22	30	32	24	22					
		3.83%	3.53%	3.69%	3.98%	6.34%	4.15%	3.75%	2.78%	4.74%	2.38%	5.02%	2.73%	3.76%	2.98%	3.66%	3.83%	3.01%	2.54%	5.11%	3.36%	4.23%	10.12%	4.18%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	368	13	23	5	24	9	4	16	10	20	17	32	22	20	26	15	24	19	5	29	21	7	7					
		2.33%	2.29%	2.35%	1.32%	2.66%	1.69%	3.00%	2.02%	1.89%	1.83%	1.52%	3.23%	1.92%	2.05%	2.50%	3.02%	4.52%	2.41%	1.16%	3.25%	2.77%	2.95%	1.33%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	300	12	23	10	9	5	2	11	10	20	28	30	19	18	17	9	12	15	12	9	14	3	12					
		1.89%	2.12%	2.35%	2.65%	1.00%	0.94%	1.50%	1.39%	1.89%	1.83%	2.51%	3.03%	1.66%	1.84%	1.63%	1.81%	2.26%	1.90%	2.79%	1.01%	1.85%	1.26%	2.28%					
22	"5. ""За Русь Святую"""	95	0	6	2	2	6	1	8	2	2	9	6	1	10	7	4	2	8	2	7	8	0	2					
		0.60%	0.0%	0.61%	0.53%	0.22%	1.13%	0.75%	1.01%	0.37%	0.18%	0.80%	0.60%	0.08%	1.02%	0.67%	0.80%	0.37%	1.01%	0.46%	0.78%	1.05%	0.0%	0.38%					
23	"6. ""Объединенная Российская партия ""Русь"""	43	1	4	1	3	2	0	1	0	4	0	2	3	7	3	1	1	5	2	2	0	0	1					
		0.27%	0.17%	0.41%	0.26%	0.33%	0.37%	0.0%	0.12%	0.0%	0.36%	0.0%	0.20%	0.26%	0.71%	0.28%	0.20%	0.18%	0.63%	0.46%	0.22%	0.0%	0.0%	0.19%					
24	"7. ""Новый курс - Автомобильная Россия"""	117	6	14	1	8	3	1	5	6	8	13	5	2	7	3	3	7	5	2	7	7	0	4					
		0.74%	1.06%	1.43%	0.26%	0.88%	0.56%	0.75%	0.63%	1.13%	0.73%	1.16%	0.50%	0.17%	0.71%	0.28%	0.60%	1.32%	0.63%	0.46%	0.78%	0.92%	0.0%	0.76%					
25	"8. ""Народно-республиканская партия России"""	17	0	0	0	0	0	0	1	0	2	0	2	2	1	1	0	0	5	2	0	1	0	0					
		0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.18%	0.0%	0.20%	0.17%	0.10%	0.09%	0.0%	0.0%	0.63%	0.46%	0.0%	0.13%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	29	0	2	0	1	1	1	0	0	0	2	1	5	1	4	1	3	2	1	2	2	0	0					
		0.18%	0.0%	0.20%	0.0%	0.11%	0.18%	0.75%	0.0%	0.0%	0.0%	0.17%	0.10%	0.43%	0.10%	0.38%	0.20%	0.56%	0.25%	0.23%	0.22%	0.26%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	590	21	31	8	48	9	5	25	18	42	48	35	53	41	40	15	16	32	26	40	14	3	20					
		3.73%	3.71%	3.17%	2.12%	5.33%	1.69%	3.75%	3.16%	3.41%	3.85%	4.30%	3.54%	4.64%	4.21%	3.85%	3.02%	3.01%	4.07%	6.04%	4.48%	1.85%	1.26%	3.80%					
28	"11. ""Истинные патриоты России"""	9	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	4	0	1	0	0	0					
		0.05%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.19%	0.0%	0.0%	0.50%	0.0%	0.11%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	88	2	5	1	1	5	2	3	1	4	6	11	9	6	8	1	3	7	3	3	2	2	3					
		0.55%	0.35%	0.51%	0.26%	0.11%	0.94%	1.50%	0.37%	0.18%	0.36%	0.53%	1.11%	0.78%	0.61%	0.77%	0.20%	0.56%	0.89%	0.69%	0.33%	0.26%	0.84%	0.57%					
30	"13. ""Демократическая партия России"""	29	1	3	2	1	1	2	1	0	2	1	1	0	2	2	0	0	5	1	1	2	1	0					
		0.18%	0.17%	0.30%	0.53%	0.11%	0.18%	1.50%	0.12%	0.0%	0.18%	0.08%	0.10%	0.0%	0.20%	0.19%	0.0%	0.0%	0.63%	0.23%	0.11%	0.26%	0.42%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	16	0	3	0	2	0	1	1	0	0	0	0	0	1	3	0	1	3	0	1	0	0	0					
		0.10%	0.0%	0.30%	0.0%	0.22%	0.0%	0.75%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.28%	0.0%	0.18%	0.38%	0.0%	0.11%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	21	0	2	0	1	3	0	0	0	0	0	3	2	1	0	0	0	3	0	3	1	0	2					
		0.13%	0.0%	0.20%	0.0%	0.11%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.17%	0.10%	0.0%	0.0%	0.0%	0.38%	0.0%	0.33%	0.13%	0.0%	0.38%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1078	21	81	26	71	27	6	36	43	76	82	93	103	60	64	35	28	63	26	62	37	9	29					
		6.82%	3.71%	8.30%	6.91%	7.89%	5.09%	4.51%	4.55%	8.15%	6.97%	7.36%	9.41%	9.01%	6.16%	6.17%	7.05%	5.28%	8.01%	6.04%	6.95%	4.89%	3.79%	5.51%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	46	1	1	1	1	3	3	5	2	8	2	2	0	2	1	2	1	3	1	5	0	0	2					
		0.29%	0.17%	0.10%	0.26%	0.11%	0.56%	2.25%	0.63%	0.37%	0.73%	0.17%	0.20%	0.0%	0.20%	0.09%	0.40%	0.18%	0.38%	0.23%	0.56%	0.0%	0.0%	0.38%					
35	"18. ""ЛДПР"""	2927	131	191	60	174	134	27	162	95	178	175	151	187	150	217	92	97	146	86	157	153	52	112					
		18.53%	23.14%	19.58%	15.95%	19.35%	25.28%	20.30%	20.50%	18.02%	16.34%	15.70%	15.28%	16.37%	15.41%	20.92%	18.54%	18.30%	18.57%	20.0%	17.62%	20.23%	21.94%	21.29%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	293	12	16	4	20	13	6	13	7	27	21	18	18	25	13	8	6	12	8	23	11	2	10					
		1.85%	2.12%	1.64%	1.06%	2.22%	2.45%	4.51%	1.64%	1.32%	2.47%	1.88%	1.82%	1.57%	2.56%	1.25%	1.61%	1.13%	1.52%	1.86%	2.58%	1.45%	0.84%	1.90%					
37	"20. ""Политическая партия ""Единая Россия"""	5180	184	317	139	296	155	37	298	172	332	408	319	423	323	358	157	165	244	131	225	230	81	186					
		32.80%	32.50%	32.51%	36.96%	32.92%	29.24%	27.81%	37.72%	32.63%	30.48%	36.62%	32.28%	37.04%	33.19%	34.52%	31.65%	31.13%	31.04%	30.46%	25.25%	30.42%	34.17%	35.36%					
38	"21. ""Российская Конституционно-демократическая партия"""	40	2	1	0	2	5	1	2	0	0	1	1	2	4	1	0	2	4	1	5	5	1	0					
		0.25%	0.35%	0.10%	0.0%	0.22%	0.94%	0.75%	0.25%	0.0%	0.0%	0.08%	0.10%	0.17%	0.41%	0.09%	0.0%	0.37%	0.50%	0.23%	0.56%	0.66%	0.42%	0.0%					
39	"22. ""Развитие предпринимательства"""	39	1	4	0	2	4	0	2	1	3	2	1	1	1	3	0	3	3	2	5	0	0	1					
		0.24%	0.17%	0.41%	0.0%	0.22%	0.75%	0.0%	0.25%	0.18%	0.27%	0.17%	0.10%	0.08%	0.10%	0.28%	0.0%	0.56%	0.38%	0.46%	0.56%	0.0%	0.0%	0.19%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2759	95	147	74	138	72	14	118	102	237	189	181	171	210	164	109	98	138	69	180	153	35	65					
		17.47%	16.78%	15.07%	19.68%	15.35%	13.58%	10.52%	14.93%	19.35%	21.76%	16.96%	18.31%	14.97%	21.58%	15.81%	21.97%	18.49%	17.55%	16.04%	20.20%	20.23%	14.76%	12.35%					
																													
41	Против всех	569	10	34	11	33	29	5	29	21	44	34	27	54	34	39	10	20	26	12	26	42	5	24					
		3.60%	1.76%	3.48%	2.92%	3.67%	5.47%	3.75%	3.67%	3.98%	4.04%	3.05%	2.73%	4.72%	3.49%	3.76%	2.01%	3.77%	3.30%	2.79%	2.91%	5.55%	2.10%	4.56%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
