Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Арсеньевская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	1.Политическая партия «Аграрная партия России»	166	30	36	3	1	10	2	8	1	2	2	11	5	3	2	5	15	5	10	2	3	4	6					
		2.58%	2.34%	3.05%	1.55%	0.76%	5.24%	5.41%	3.21%	1.01%	2.50%	1.08%	5.37%	4.20%	1.76%	2.20%	4.03%	7.04%	3.40%	3.28%	0.98%	2.05%	2.72%	0.64%					
19	2.Всероссийская политическая партия «Гражданская Сила»	26	7	3	0	0	2	1	0	0	0	0	3	1	0	0	0	1	0	0	1	0	0	7					
		0.40%	0.55%	0.25%	0.00%	0.00%	1.05%	2.70%	0.00%	0.00%	0.00%	0.00%	1.46%	0.84%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.49%	0.00%	0.00%	0.74%					
20	3.Политическая партия «Демократическая партия России»	9	1	2	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	2					
		0.14%	0.08%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	1.01%	0.00%	0.00%	0.00%	0.00%	1.18%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	713	167	192	29	8	7	4	16	10	14	39	10	16	17	15	12	20	22	19	19	12	7	58					
		11.07%	13.03%	16.27%	15.03%	6.11%	3.66%	10.81%	6.43%	10.10%	17.50%	20.97%	4.88%	13.45%	10.00%	16.48%	9.68%	9.39%	14.97%	6.23%	9.31%	8.22%	4.76%	6.16%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	18	6	4	0	0	0	0	1	0	0	1	2	0	0	1	0	0	0	1	2	0	0	0					
		0.28%	0.47%	0.34%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.54%	0.98%	0.00%	0.00%	1.10%	0.00%	0.00%	0.00%	0.33%	0.98%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	8	1	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	2	0	0	1					
		0.12%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.61%	0.00%	0.00%	0.00%	0.98%	0.00%	0.00%	0.11%					
24	7.Политическая партия «Либерально-демократическая партия России»	531	95	115	15	7	22	3	24	4	5	11	27	7	11	7	13	18	15	28	12	8	13	71					
		8.24%	7.41%	9.75%	7.77%	5.34%	11.52%	8.11%	9.64%	4.04%	6.25%	5.91%	13.17%	5.88%	6.47%	7.69%	10.48%	8.45%	10.20%	9.18%	5.88%	5.48%	8.84%	7.54%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	585	181	141	11	14	25	1	14	2	3	17	12	10	9	9	10	11	8	35	12	7	10	43					
		9.08%	14.12%	11.95%	5.70%	10.69%	13.09%	2.70%	5.62%	2.02%	3.75%	9.14%	5.85%	8.40%	5.29%	9.89%	8.06%	5.16%	5.44%	11.48%	5.88%	4.79%	6.80%	4.56%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	79	13	9	1	2	1	0	1	0	1	2	1	1	0	0	0	0	3	1	2	3	4	34					
		1.23%	1.01%	0.76%	0.52%	1.53%	0.52%	0.00%	0.40%	0.00%	1.25%	1.08%	0.49%	0.84%	0.00%	0.00%	0.00%	0.00%	2.04%	0.33%	0.98%	2.05%	2.72%	3.61%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4220	758	663	132	99	121	26	181	78	55	112	137	78	126	55	80	144	88	209	150	111	109	708					
		65.52%	59.13%	56.19%	68.39%	75.57%	63.35%	70.27%	72.69%	78.79%	68.75%	60.22%	66.83%	65.55%	74.12%	60.44%	64.52%	67.61%	59.86%	68.52%	73.53%	76.03%	74.15%	75.16%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	39	13	8	2	0	0	0	3	0	0	1	0	0	0	1	0	2	1	0	0	2	0	6					
		0.61%	1.01%	0.68%	1.04%	0.00%	0.00%	0.00%	1.20%	0.00%	0.00%	0.54%	0.00%	0.00%	0.00%	1.10%	0.00%	0.94%	0.68%	0.00%	0.00%	1.37%	0.00%	0.64%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
