Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																										
Дата голосования: 04.12.2011																																																										
																																																										
Наименование Избирательной комиссии:    Новокуйбышевская городская																																																										
																																																										
Сводная таблица результатов выборов																																																										
																																																										
		Сумма	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	746	9	15	27	15	26	23	12	17	11	12	10	20	12	9	22	35	12	27	15	8	3	46	3	17	12	18	24	16	13	10	22	9	5	10	9	21	14	18	10	5	20	11	13	5	13	4	19	7	7	10	15					
14	Число погашенных неиспользованных открепительных удостоверений	96	1	6	4	0	0	4	2	3	0	0	1	0	0	4	0	0	0	3	0	4	0	0	0	5	1	1	1	1	8	2	1	2	5	1	3	2	3	1	4	2	0	1	0	1	4	0	5	0	4	0	6					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	89	0	2	2	0	0	1	2	2	2	1	2	1	2	0	1	4	2	6	5	1	3	3	5	2	0	0	7	2	2	0	0	1	0	2	2	1	0	3	1	0	6	2	1	2	1	0	5	0	0	2	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																										
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	7988	158	144	156	150	196	187	219	144	126	265	181	241	238	54	155	171	126	220	263	204	139	160	256	191	176	242	255	98	175	150	113	112	120	159	132	132	106	129	163	104	236	161	151	115	75	78	135	96	27	186	18					
		16.17%	15.60%	16.36%	18.25%	16.56%	17.92%	16.29%	15.92%	15.14%	16.78%	16.99%	11.58%	15.82%	15.47%	16.98%	17.84%	18.77%	17.67%	14.65%	16.72%	16.61%	15.53%	17.30%	16.52%	19.29%	18.84%	16.11%	16.04%	14.26%	19.73%	16.43%	13.19%	11.89%	19.14%	17.17%	17.19%	14.19%	15.19%	17.13%	18.82%	18.34%	15.85%	17.37%	17.54%	12.75%	17.08%	20.80%	10.83%	14.01%	14.84%	17.02%	13.14%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	9511	202	181	122	207	185	228	310	214	141	309	213	285	303	55	157	191	130	275	319	262	161	167	291	197	156	297	343	148	167	178	206	192	129	184	127	193	128	159	162	113	246	149	161	235	73	78	176	117	25	230	34					
		19.25%	19.94%	20.57%	14.27%	22.85%	16.91%	19.86%	22.53%	22.50%	18.77%	19.81%	13.63%	18.71%	19.70%	17.30%	18.07%	20.97%	18.23%	18.31%	20.28%	21.34%	17.99%	18.05%	18.77%	19.90%	16.70%	19.77%	21.57%	21.54%	18.83%	19.50%	24.04%	20.38%	20.57%	19.87%	16.54%	20.75%	18.34%	21.12%	18.71%	19.93%	16.52%	16.07%	18.70%	26.05%	16.63%	20.80%	14.13%	17.08%	13.74%	21.04%	24.82%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	744	11	15	11	19	27	20	15	9	11	25	22	17	19	7	8	18	4	22	24	9	10	13	23	11	13	23	25	12	12	12	8	15	15	12	10	10	12	5	20	9	36	19	16	13	12	7	20	10	0	24	4					
		1.51%	1.09%	1.70%	1.29%	2.10%	2.47%	1.74%	1.09%	0.95%	1.46%	1.60%	1.41%	1.12%	1.24%	2.20%	0.92%	1.98%	0.56%	1.46%	1.53%	0.73%	1.12%	1.41%	1.48%	1.11%	1.39%	1.53%	1.57%	1.75%	1.35%	1.31%	0.93%	1.59%	2.39%	1.30%	1.30%	1.08%	1.72%	0.66%	2.31%	1.59%	2.42%	2.05%	1.86%	1.44%	2.73%	1.87%	1.61%	1.46%	0.00%	2.20%	2.92%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	13784	305	269	217	252	342	334	406	230	230	472	424	447	459	98	254	212	223	337	421	331	283	246	456	271	296	433	463	188	238	260	225	264	161	233	206	279	215	187	273	140	459	284	264	221	113	89	238	176	43	287	30					
		27.89%	30.11%	30.57%	25.38%	27.81%	31.26%	29.09%	29.51%	24.19%	30.63%	30.26%	27.13%	29.35%	29.84%	30.82%	29.23%	23.27%	31.28%	22.44%	26.76%	26.95%	31.62%	26.59%	29.42%	27.37%	31.69%	28.83%	29.12%	27.37%	26.83%	28.48%	26.25%	28.03%	25.68%	25.16%	26.82%	30.00%	30.80%	24.83%	31.52%	24.69%	30.83%	30.64%	30.66%	24.50%	25.74%	23.73%	19.10%	25.69%	23.63%	26.26%	21.90%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1903	40	39	43	39	83	50	55	43	40	66	55	53	71	13	35	29	27	75	73	27	25	38	85	39	34	54	49	22	29	35	26	34	23	38	35	20	16	36	26	16	47	38	40	22	9	10	45	10	2	39	5					
		3.85%	3.95%	4.43%	5.03%	4.30%	7.59%	4.36%	3.99%	4.52%	5.33%	4.23%	3.52%	3.48%	4.62%	4.09%	4.03%	3.18%	3.79%	4.99%	4.64%	2.20%	2.79%	4.11%	5.48%	3.94%	3.64%	3.60%	3.08%	3.20%	3.27%	3.83%	3.03%	3.61%	3.67%	4.10%	4.56%	2.15%	2.29%	4.78%	3.00%	2.82%	3.16%	4.10%	4.65%	2.44%	2.05%	2.67%	3.61%	1.46%	1.10%	3.57%	3.65%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	14276	270	220	286	220	242	300	339	280	189	393	649	435	415	86	243	256	182	536	433	355	257	275	405	259	241	414	404	209	247	256	251	305	162	266	244	267	194	215	204	175	429	255	202	268	143	108	616	253	80	299	44					
		28.89%	26.65%	25.00%	33.45%	24.28%	22.12%	26.13%	24.64%	29.44%	25.17%	25.19%	41.52%	28.56%	26.98%	27.04%	27.96%	28.10%	25.53%	35.69%	27.53%	28.91%	28.72%	29.73%	26.13%	26.16%	25.80%	27.56%	25.41%	30.42%	27.85%	28.04%	29.29%	32.38%	25.84%	28.73%	31.77%	28.71%	27.79%	28.55%	23.56%	30.86%	28.81%	27.51%	23.46%	29.71%	32.57%	28.80%	49.44%	36.93%	43.96%	27.36%	32.12%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	197	3	1	7	4	3	5	5	6	5	5	5	3	5	3	4	3	4	10	5	6	7	4	5	3	2	1	13	3	2	3	4	3	2	2	1	7	5	5	2	2	4	3	4	2	3	0	3	3	0	5	2					
		0.40%	0.30%	0.11%	0.82%	0.44%	0.27%	0.44%	0.36%	0.63%	0.67%	0.32%	0.32%	0.20%	0.33%	0.94%	0.46%	0.33%	0.56%	0.67%	0.32%	0.49%	0.78%	0.43%	0.32%	0.30%	0.21%	0.07%	0.82%	0.44%	0.23%	0.33%	0.47%	0.32%	0.32%	0.22%	0.13%	0.75%	0.72%	0.66%	0.23%	0.35%	0.27%	0.32%	0.46%	0.22%	0.68%	0.00%	0.24%	0.44%	0.00%	0.46%	1.46%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
