Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Ононская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732					
14	Число погашенных неиспользованных открепительных удостоверений	132	8	7	6	6	5	3	0	2	0	5	4	5	12	10	0	0	19	30	5	0	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	8	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	673	166	44	30	25	4	3	21	8	17	8	22	2	31	15	113	57	13	28	19	38	9					
		12.24%	12.90%	11.58%	10.34%	12.02%	11.11%	3.49%	4.44%	8.08%	8.67%	14.04%	7.67%	5.88%	10.65%	14.42%	22.92%	15.62%	9.85%	18.06%	24.05%	11.66%	7.50%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	696	210	58	42	22	6	15	45	18	27	6	66	6	22	16	13	24	10	22	11	44	13					
		12.66%	16.32%	15.26%	14.48%	10.58%	16.67%	17.44%	9.51%	18.18%	13.78%	10.53%	22.99%	17.65%	7.56%	15.38%	2.64%	6.58%	7.58%	14.19%	13.92%	13.50%	10.83%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	43	14	3	3	1	0	1	1	1	2	0	3	0	1	2	1	2	0	5	1	2	0					
		0.78%	1.09%	0.79%	1.03%	0.48%	0.00%	1.16%	0.21%	1.01%	1.02%	0.00%	1.05%	0.00%	0.34%	1.92%	0.20%	0.55%	0.00%	3.23%	1.27%	0.61%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	989	268	78	56	30	9	5	70	7	21	2	103	9	34	9	75	59	33	32	9	59	21					
		17.99%	20.82%	20.53%	19.31%	14.42%	25.00%	5.81%	14.80%	7.07%	10.71%	3.51%	35.89%	26.47%	11.68%	8.65%	15.21%	16.16%	25.00%	20.65%	11.39%	18.10%	17.50%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	42	20	2	0	0	1	0	6	0	1	0	0	0	1	0	6	2	0	1	0	2	0					
		0.76%	1.55%	0.53%	0.00%	0.00%	2.78%	0.00%	1.27%	0.00%	0.51%	0.00%	0.00%	0.00%	0.34%	0.00%	1.22%	0.55%	0.00%	0.65%	0.00%	0.61%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2951	571	192	156	128	16	62	321	64	121	40	89	16	196	58	278	213	76	67	38	175	74					
		53.67%	44.37%	50.53%	53.79%	61.54%	44.44%	72.09%	67.86%	64.65%	61.73%	70.18%	31.01%	47.06%	67.35%	55.77%	56.39%	58.36%	57.58%	43.23%	48.10%	53.68%	61.67%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	14	6	1	0	0	0	0	1	0	0	0	0	0	0	1	3	1	0	0	0	0	1					
		0.25%	0.47%	0.26%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.96%	0.61%	0.27%	0.00%	0.00%	0.00%	0.00%	0.83%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
