Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																													
Дата голосования: 04.12.2011																																													
																																													
Наименование Избирательной комиссии:    Верещагинская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	750	30	30	20	10	30	30	25	25	30	25	30	25	25	25	25	20	10	15	20	20	15	5	20	20	30	30	10	15	5	10	30	5	20	30	10	5	5	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	176	7	5	6	2	10	2	20	9	5	5	5	3	7	14	7	1	3	2	1	4	3	0	3	4	5	3	6	3	0	7	4	2	6	5	1	0	3	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	98	2	7	3	0	3	1	4	7	5	10	0	7	7	4	4	1	5	0	0	1	0	1	3	2	5	4	1	0	0	0	1	0	2	3	1	0	0	4					
14	Число погашенных неиспользованных открепительных удостоверений	574	23	25	14	8	20	28	5	16	25	20	25	22	18	11	18	19	7	13	19	16	12	5	17	16	25	27	4	12	5	3	26	3	14	25	9	5	2	12					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1783	78	67	48	40	54	71	88	85	71	84	55	59	87	106	95	51	25	25	40	27	43	12	17	24	70	61	17	28	5	10	53	7	51	48	17	24	8	32					
		13.37%	16.92%	15.65%	14.95%	21.16%	12.65%	14.95%	15.25%	15.45%	13.68%	15.94%	12.67%	13.59%	16.76%	17.38%	16.99%	12.94%	16.45%	8.22%	14.04%	8.33%	17.70%	11.88%	5.17%	9.16%	13.18%	12.27%	7.91%	10.04%	7.25%	6.76%	10.95%	7.14%	13.32%	8.30%	9.24%	25.00%	10.67%	11.72%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2067	83	82	63	27	85	90	89	81	96	82	73	82	78	95	96	65	27	50	38	49	24	17	36	37	67	62	44	44	11	14	49	20	91	59	18	11	3	29					
		15.50%	18.00%	19.16%	19.63%	14.29%	19.91%	18.95%	15.42%	14.73%	18.50%	15.56%	16.82%	18.89%	15.03%	15.57%	17.17%	16.50%	17.76%	16.45%	13.33%	15.12%	9.88%	16.83%	10.94%	14.12%	12.62%	12.47%	20.47%	15.77%	15.94%	9.46%	10.12%	20.41%	23.76%	10.21%	9.78%	11.46%	4.00%	10.62%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	134	8	3	4	1	5	2	8	5	2	2	6	7	2	10	1	7	3	6	1	2	4	0	2	1	12	3	1	2	0	1	8	0	3	3	2	2	0	5					
		1.00%	1.74%	0.70%	1.25%	0.53%	1.17%	0.42%	1.39%	0.91%	0.39%	0.38%	1.38%	1.61%	0.39%	1.64%	0.18%	1.78%	1.97%	1.97%	0.35%	0.62%	1.65%	0.00%	0.61%	0.38%	2.26%	0.60%	0.47%	0.72%	0.00%	0.68%	1.65%	0.00%	0.78%	0.52%	1.09%	2.08%	0.00%	1.83%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3765	104	93	91	34	97	124	191	193	150	144	122	114	135	186	184	138	21	127	28	94	75	25	133	54	214	192	59	53	12	29	98	15	65	225	61	17	16	52					
		28.24%	22.56%	21.73%	28.35%	17.99%	22.72%	26.11%	33.10%	35.09%	28.90%	27.32%	28.11%	26.27%	26.01%	30.49%	32.92%	35.03%	13.82%	41.78%	9.82%	29.01%	30.86%	24.75%	40.43%	20.61%	40.30%	38.63%	27.44%	18.99%	17.39%	19.59%	20.25%	15.31%	16.97%	38.93%	33.15%	17.71%	21.33%	19.05%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	301	14	5	4	1	11	12	9	23	16	22	19	6	24	20	17	8	0	2	2	6	4	4	2	10	6	13	1	6	2	1	9	2	8	9	2	0	1	0					
		2.26%	3.04%	1.17%	1.25%	0.53%	2.58%	2.53%	1.56%	4.18%	3.08%	4.17%	4.38%	1.38%	4.62%	3.28%	3.04%	2.03%	0.00%	0.66%	0.70%	1.85%	1.65%	3.96%	0.61%	3.82%	1.13%	2.62%	0.47%	2.15%	2.90%	0.68%	1.86%	2.04%	2.09%	1.56%	1.09%	0.00%	1.33%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4949	166	160	100	83	157	164	177	153	168	178	154	161	183	180	150	116	73	84	170	139	82	42	131	129	147	147	88	141	38	87	249	52	161	225	80	40	47	147					
		37.12%	36.01%	37.38%	31.15%	43.92%	36.77%	34.53%	30.68%	27.82%	32.37%	33.78%	35.48%	37.10%	35.26%	29.51%	26.83%	29.44%	48.03%	27.63%	59.65%	42.90%	33.74%	41.58%	39.82%	49.24%	27.68%	29.58%	40.93%	50.54%	55.07%	58.78%	51.45%	53.06%	42.04%	38.93%	43.48%	41.67%	62.67%	53.85%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	100	2	5	2	2	6	5	5	3	6	4	2	3	0	6	6	2	0	1	1	1	4	1	1	2	6	7	0	2	1	1	3	0	2	4	3	1	0	0					
		0.75%	0.43%	1.17%	0.62%	1.06%	1.41%	1.05%	0.87%	0.55%	1.16%	0.76%	0.46%	0.69%	0.00%	0.98%	1.07%	0.51%	0.00%	0.33%	0.35%	0.31%	1.65%	0.99%	0.30%	0.76%	1.13%	1.41%	0.00%	0.72%	1.45%	0.68%	0.62%	0.00%	0.52%	0.69%	1.63%	1.04%	0.00%	0.00%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
