Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    Режевская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №720	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	558	0	29	30	25	20	24	10	16	10	11	12	11	21	20	20	15	16	0	26	10	6	39	25	6	10	4	25	7	30	5	10	13	2	21	12	17					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	428	72	12	18	16	26	15	21	15	11	22	15	13	9	11	10	10	11	21	10	10	4	17	8	4	3	5	3	5	8	3	2	5	4	3	5	1					
14	Число погашенных неиспользованных открепительных удостоверений	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	140	0	29	6	7	7	9	9	8	2	7	9	10	2	5	6	6	10	0	1	0	2	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	1.Политическая партия «Аграрная партия России»	582	5	25	29	38	39	22	9	24	10	7	38	31	28	12	23	18	10	7	2	13	7	27	5	26	3	3	23	10	14	8	15	40	1	4	5	1					
		2.60%	2.92%	2.26%	2.26%	2.70%	2.80%	2.44%	1.35%	2.09%	1.47%	1.10%	3.00%	3.44%	2.67%	1.29%	2.35%	1.74%	1.25%	1.28%	0.86%	2.97%	3.93%	4.13%	4.03%	7.56%	2.73%	1.08%	4.59%	8.85%	2.39%	5.59%	3.50%	5.71%	1.23%	2.82%	1.39%	1.82%					
19	2.Всероссийская политическая партия «Гражданская Сила»	675	3	56	24	65	51	23	20	17	7	33	54	35	40	45	40	43	42	5	1	5	1	7	4	2	1	4	3	0	13	1	2	14	1	0	10	3					
		3.02%	1.75%	5.06%	1.87%	4.61%	3.66%	2.55%	3.01%	1.48%	1.03%	5.16%	4.27%	3.88%	3.81%	4.84%	4.09%	4.15%	5.27%	0.92%	0.43%	1.14%	0.56%	1.07%	3.23%	0.58%	0.91%	1.44%	0.60%	0.00%	2.21%	0.70%	0.47%	2.00%	1.23%	0.00%	2.79%	5.45%					
20	3.Политическая партия «Демократическая партия России»	15	1	2	0	2	0	1	0	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0					
		0.07%	0.58%	0.18%	0.00%	0.14%	0.00%	0.11%	0.00%	0.09%	0.00%	0.00%	0.08%	0.00%	0.10%	0.11%	0.00%	0.10%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.70%	0.28%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2172	7	130	143	201	197	75	32	89	65	62	137	112	127	89	114	110	82	22	18	25	16	69	11	16	5	17	42	11	25	4	34	37	10	7	30	1					
		9.71%	4.09%	11.75%	11.15%	14.26%	14.12%	8.31%	4.81%	7.75%	9.57%	9.70%	10.82%	12.43%	12.11%	9.57%	11.64%	10.61%	10.29%	4.03%	7.73%	5.72%	8.99%	10.57%	8.87%	4.65%	4.55%	6.14%	8.38%	9.73%	4.26%	2.80%	7.94%	5.29%	12.35%	4.93%	8.36%	1.82%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	208	2	14	15	12	15	12	9	8	3	4	15	11	13	10	19	19	7	1	0	0	0	0	0	0	0	0	6	0	0	0	1	6	0	1	5	0					
		0.93%	1.17%	1.27%	1.17%	0.85%	1.08%	1.33%	1.35%	0.70%	0.44%	0.63%	1.18%	1.22%	1.24%	1.08%	1.94%	1.83%	0.88%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.20%	0.00%	0.00%	0.00%	0.23%	0.86%	0.00%	0.70%	1.39%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	56	0	5	4	2	8	2	1	2	1	1	3	1	7	2	3	1	1	0	0	1	0	3	0	0	2	0	2	0	2	0	0	1	0	0	1	0					
		0.25%	0.00%	0.45%	0.31%	0.14%	0.57%	0.22%	0.15%	0.17%	0.15%	0.16%	0.24%	0.11%	0.67%	0.22%	0.31%	0.10%	0.13%	0.00%	0.00%	0.23%	0.00%	0.46%	0.00%	0.00%	1.82%	0.00%	0.40%	0.00%	0.34%	0.00%	0.00%	0.14%	0.00%	0.00%	0.28%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2338	17	98	145	151	129	92	75	138	90	63	140	94	103	120	106	107	96	16	19	41	36	93	17	19	9	29	31	12	50	16	34	68	11	16	50	7					
		10.45%	9.94%	8.86%	11.31%	10.71%	9.25%	10.19%	11.28%	12.02%	13.25%	9.86%	11.06%	10.43%	9.82%	12.90%	10.83%	10.32%	12.05%	2.93%	8.15%	9.38%	20.22%	14.24%	13.71%	5.52%	8.18%	10.47%	6.19%	10.62%	8.52%	11.19%	7.94%	9.71%	13.58%	11.27%	13.93%	12.73%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1271	21	73	88	112	87	48	27	76	30	40	61	67	72	58	58	62	46	16	12	11	5	23	1	14	2	11	25	2	23	6	23	41	4	7	19	0					
		5.68%	12.28%	6.60%	6.86%	7.94%	6.24%	5.32%	4.06%	6.62%	4.42%	6.26%	4.82%	7.44%	6.86%	6.24%	5.92%	5.98%	5.77%	2.93%	5.15%	2.52%	2.81%	3.52%	0.81%	4.07%	1.82%	3.97%	4.99%	1.77%	3.92%	4.20%	5.37%	5.86%	4.94%	4.93%	5.29%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	127	0	4	6	8	11	4	9	9	1	4	10	2	5	4	1	9	2	5	1	3	1	4	1	3	0	2	0	0	6	1	3	4	0	0	4	0					
		0.57%	0.00%	0.36%	0.47%	0.57%	0.79%	0.44%	1.35%	0.78%	0.15%	0.63%	0.79%	0.22%	0.48%	0.43%	0.10%	0.87%	0.25%	0.92%	0.43%	0.69%	0.56%	0.61%	0.81%	0.87%	0.00%	0.72%	0.00%	0.00%	1.02%	0.70%	0.70%	0.57%	0.00%	0.00%	1.11%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14531	110	677	805	789	844	605	475	767	464	414	775	539	640	569	593	646	496	461	177	329	110	422	80	258	88	206	354	78	439	104	315	476	52	103	230	41					
		64.96%	64.33%	61.21%	62.79%	55.96%	60.50%	66.99%	71.43%	66.81%	68.34%	64.79%	61.22%	59.82%	61.01%	61.18%	60.57%	62.30%	62.23%	84.43%	75.97%	75.29%	61.80%	64.62%	64.52%	75.00%	80.00%	74.37%	70.66%	69.03%	74.79%	72.73%	73.60%	68.00%	64.20%	72.54%	64.07%	74.55%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	230	4	11	17	24	8	11	4	10	8	6	24	8	8	14	14	12	8	2	3	8	2	1	0	1	0	4	5	0	5	0	0	4	1	2	1	0					
		1.03%	2.34%	0.99%	1.33%	1.70%	0.57%	1.22%	0.60%	0.87%	1.18%	0.94%	1.90%	0.89%	0.76%	1.51%	1.43%	1.16%	1.00%	0.37%	1.29%	1.83%	1.12%	0.15%	0.00%	0.29%	0.00%	1.44%	0.99%	0.00%	0.85%	0.00%	0.00%	0.57%	1.23%	1.41%	0.28%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
