Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																
Дата голосования: 04.12.2011																																																
																																																
Наименование Избирательной комиссии:    Яйская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №1666	УИК №1667	УИК №1668	УИК №1669	УИК №1670	УИК №1671	УИК №1672	УИК №1673	УИК №1674	УИК №1675	УИК №1676	УИК №1677	УИК №1678	УИК №1679	УИК №1680	УИК №1681	УИК №1682	УИК №1683	УИК №1684	УИК №1685	УИК №1686	УИК №1687	УИК №1688	УИК №1689	УИК №1690	УИК №1691	УИК №1692	УИК №1693	УИК №1694	УИК №1695	УИК №1696	УИК №1697	УИК №1698	УИК №1699	УИК №1700	УИК №1701	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706					
		0.21%	0.00%	1.04%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	2.38%	0.00%	0.00%	0.38%	0.00%	0.00%	0.27%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.21%	1.06%	1.23%	0.00%	0.00%	0.29%	1.47%	0.00%	0.23%	0.00%	0.82%	0.00%	0.50%	0.21%	0.00%	0.56%	0.00%	0.00%	0.00%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
