Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
Наименование Избирательной комиссии:    Яйская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №1634	УИК №1635	УИК №1636	УИК №1637	УИК №1638	УИК №1639	УИК №1640	УИК №1641	УИК №1642	УИК №1643	УИК №1644	УИК №1645	УИК №1646	УИК №1647	УИК №1648	УИК №1649	УИК №1650	УИК №1651	УИК №1652	УИК №1653	УИК №1654	УИК №1655	УИК №1656	УИК №1657	УИК №1658	УИК №1659	УИК №1660	УИК №1661	УИК №1662	УИК №1663	УИК №1664	УИК №1665	УИК №1666	УИК №1667	УИК №1668	УИК №1669	УИК №1670	УИК №1671	УИК №1672	УИК №1673					
20	3.Политическая партия «Демократическая партия России»	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0					
		0.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1115	16	6	9	2	30	23	3	49	21	1	3	15	10	32	9	15	2	12	18	2	8	7	15	14	4	51	35	58	10	28	54	35	35	76	68	76	58	81	95	29					
		8.37%	5.93%	5.45%	8.04%	1.71%	7.89%	11.62%	3.00%	15.22%	11.05%	2.13%	5.36%	3.13%	3.45%	5.47%	3.72%	3.50%	2.53%	3.02%	6.62%	2.47%	1.83%	5.00%	2.50%	4.88%	4.26%	9.51%	6.34%	12.58%	3.91%	10.22%	11.82%	9.72%	9.11%	13.74%	13.39%	17.31%	12.21%	14.24%	10.88%	9.45%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	10	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	2	0					
		0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	4.26%	0.00%	0.21%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.26%	0.00%	0.00%	0.23%	0.00%	0.00%	0.23%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	11	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0					
		0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.53%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.18%	0.00%	0.39%	0.00%	0.00%	0.28%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.11%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	842	7	3	10	7	29	4	0	13	19	1	6	29	10	30	21	20	0	24	9	8	20	12	17	7	3	51	58	42	15	16	42	37	26	7	67	32	56	10	54	20					
		6.32%	2.59%	2.73%	8.93%	5.98%	7.63%	2.02%	0.00%	4.04%	10.00%	2.13%	10.71%	6.04%	3.45%	5.13%	8.68%	4.67%	0.00%	6.05%	3.31%	9.88%	4.59%	8.57%	2.83%	2.44%	3.19%	9.51%	10.51%	9.11%	5.86%	5.84%	9.19%	10.28%	6.77%	1.27%	13.19%	7.29%	11.79%	1.76%	6.19%	6.51%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	251	1	3	3	2	5	0	0	3	1	0	0	6	3	23	2	9	2	7	3	3	3	1	9	1	1	10	11	18	12	1	8	7	18	1	19	19	13	4	14	5					
		1.88%	0.37%	2.73%	2.68%	1.71%	1.32%	0.00%	0.00%	0.93%	0.53%	0.00%	0.00%	1.25%	1.03%	3.93%	0.83%	2.10%	2.53%	1.76%	1.10%	3.70%	0.69%	0.71%	1.50%	0.35%	1.06%	1.87%	1.99%	3.90%	4.69%	0.36%	1.75%	1.94%	4.69%	0.18%	3.74%	4.33%	2.74%	0.70%	1.60%	1.63%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	38	1	0	0	0	0	0	0	3	0	1	2	2	1	0	1	0	0	1	0	0	2	0	0	0	0	0	4	2	0	1	4	3	2	1	2	3	0	0	1	1					
		0.29%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.93%	0.00%	2.13%	3.57%	0.42%	0.34%	0.00%	0.41%	0.00%	0.00%	0.25%	0.00%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.72%	0.43%	0.00%	0.36%	0.88%	0.83%	0.52%	0.18%	0.39%	0.68%	0.00%	0.00%	0.11%	0.33%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10671	243	82	83	105	301	171	96	249	144	42	45	418	260	470	202	357	73	346	226	67	383	115	522	262	79	408	424	329	216	224	341	268	287	458	335	297	331	467	696	249					
		80.13%	90.00%	74.55%	74.11%	89.74%	79.21%	86.36%	96.00%	77.33%	75.79%	89.36%	80.36%	87.08%	89.66%	80.34%	83.47%	83.41%	92.41%	87.15%	83.09%	82.72%	87.84%	82.14%	87.00%	91.29%	84.04%	76.12%	76.81%	71.37%	84.38%	81.75%	74.62%	74.44%	74.74%	82.82%	65.94%	67.65%	69.68%	82.07%	79.73%	81.11%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	29	0	1	0	0	2	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	1	0	0	4	3	1	1	0	0	4	1	2	2	1	0	1	0					
		0.22%	0.00%	0.91%	0.00%	0.00%	0.53%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.21%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.17%	0.35%	0.00%	0.00%	0.72%	0.65%	0.39%	0.36%	0.00%	0.00%	1.04%	0.18%	0.39%	0.46%	0.21%	0.00%	0.11%	0.00%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
