Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																															
Дата голосования: 04.12.2011																																															
																																															
Наименование Избирательной комиссии:    Усольская 																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №1472	УИК №1473	УИК №1474	УИК №1475	УИК №1476	УИК №1477	УИК №1478	УИК №1479	УИК №1480	УИК №1481	УИК №1482	УИК №1483	УИК №1484	УИК №1485	УИК №1486	УИК №1487	УИК №1488	УИК №1489	УИК №1490	УИК №1491	УИК №1492	УИК №1493	УИК №1494	УИК №1495	УИК №1496	УИК №1497	УИК №1498	УИК №1499	УИК №1500	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511					
14	Число погашенных неиспользованных открепительных удостоверений	26	0	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0	5	3	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1838	38	34	7	133	46	111	9	57	78	79	56	15	64	12	10	10	45	89	53	4	17	142	84	82	2	106	77	58	46	15	39	15	21	56	8	17	47	7	46	3					
		8.66%	10.03%	12.98%	11.11%	11.45%	13.41%	8.85%	3.16%	6.29%	6.31%	5.95%	4.55%	4.75%	11.29%	5.43%	6.49%	5.95%	10.51%	13.05%	10.17%	2.80%	5.45%	10.03%	7.87%	14.24%	1.90%	10.58%	12.24%	9.60%	10.50%	10.42%	6.20%	9.49%	7.42%	7.88%	8.60%	9.09%	9.14%	8.43%	7.94%	5.77%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3233	73	42	17	138	56	258	42	108	95	166	138	36	80	26	37	24	62	90	87	37	68	274	212	96	17	163	111	70	80	15	106	31	55	110	13	24	75	20	71	10					
		15.23%	19.26%	16.03%	26.98%	11.88%	16.33%	20.57%	14.74%	11.92%	7.68%	12.50%	11.22%	11.39%	14.11%	11.76%	24.03%	14.29%	14.49%	13.20%	16.70%	25.87%	21.79%	19.35%	19.87%	16.67%	16.19%	16.27%	17.65%	11.59%	18.26%	10.42%	16.85%	19.62%	19.43%	15.47%	13.98%	12.83%	14.59%	24.10%	12.26%	19.23%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	226	4	4	0	13	1	26	2	7	6	7	6	0	9	2	3	3	8	5	8	2	4	26	18	4	0	10	5	6	3	3	7	5	4	2	1	1	4	0	7	0					
		1.06%	1.06%	1.53%	0.00%	1.12%	0.29%	2.07%	0.70%	0.77%	0.49%	0.53%	0.49%	0.00%	1.59%	0.90%	1.95%	1.79%	1.87%	0.73%	1.54%	1.40%	1.28%	1.84%	1.69%	0.69%	0.00%	0.99%	0.79%	0.99%	0.68%	2.08%	1.11%	3.16%	1.41%	0.28%	1.08%	0.53%	0.78%	0.00%	1.21%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	6610	93	90	12	386	100	279	63	381	623	592	634	141	198	88	36	45	125	203	147	34	67	358	256	125	18	311	157	201	78	40	99	24	53	206	22	40	122	23	127	13					
		31.13%	24.54%	34.35%	19.05%	33.22%	29.15%	22.25%	22.11%	42.05%	50.36%	44.58%	51.54%	44.62%	34.92%	39.82%	23.38%	26.79%	29.21%	29.77%	28.21%	23.78%	21.47%	25.28%	23.99%	21.70%	17.14%	31.04%	24.96%	33.28%	17.81%	27.78%	15.74%	15.19%	18.73%	28.97%	23.66%	21.39%	23.74%	27.71%	21.93%	25.00%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	214	5	2	1	9	6	16	0	11	6	10	10	11	5	0	0	1	1	10	9	0	5	24	15	10	1	9	6	5	3	0	3	0	0	5	0	2	6	1	3	3					
		1.01%	1.32%	0.76%	1.59%	0.77%	1.75%	1.28%	0.00%	1.21%	0.49%	0.75%	0.81%	3.48%	0.88%	0.00%	0.00%	0.60%	0.23%	1.47%	1.73%	0.00%	1.60%	1.69%	1.41%	1.74%	0.95%	0.90%	0.95%	0.83%	0.68%	0.00%	0.48%	0.00%	0.00%	0.70%	0.00%	1.07%	1.17%	1.20%	0.52%	5.77%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8537	159	87	25	457	123	510	161	330	408	447	354	106	193	88	64	81	168	268	203	64	147	547	446	240	65	375	257	249	215	68	350	76	142	313	48	91	240	31	318	23					
		40.21%	41.95%	33.21%	39.68%	39.33%	35.86%	40.67%	56.49%	36.42%	32.98%	33.66%	28.78%	33.54%	34.04%	39.82%	41.56%	48.21%	39.25%	39.30%	38.96%	44.76%	47.12%	38.63%	41.80%	41.67%	61.90%	37.43%	40.86%	41.23%	49.09%	47.22%	55.64%	48.10%	50.18%	44.02%	51.61%	48.66%	46.69%	37.35%	54.92%	44.23%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	99	4	0	1	3	3	13	0	7	3	2	6	0	4	0	0	0	1	2	0	1	0	10	8	3	0	4	2	3	1	1	4	0	2	5	1	0	5	0	0	0					
		0.47%	1.06%	0.00%	1.59%	0.26%	0.87%	1.04%	0.00%	0.77%	0.24%	0.15%	0.49%	0.00%	0.71%	0.00%	0.00%	0.00%	0.23%	0.29%	0.00%	0.70%	0.00%	0.71%	0.75%	0.52%	0.00%	0.40%	0.32%	0.50%	0.23%	0.69%	0.64%	0.00%	0.71%	0.70%	1.08%	0.00%	0.97%	0.00%	0.00%	0.00%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
