Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Неверкинская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851					
19	2.Всероссийская политическая партия «Гражданская Сила»	19	0	1	0	0	0	2	1	1	0	2	0	0	0	0	0	1	3	0	4	0	0	4	0	0	0	0					
		0.17%	0.00%	0.39%	0.00%	0.00%	0.00%	0.52%	0.12%	0.47%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.55%	0.00%	0.74%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	5	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0					
		0.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.19%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1483	13	56	73	43	61	37	97	20	33	47	10	31	27	39	25	153	136	127	106	41	7	102	88	81	17	13					
		13.29%	1.43%	21.96%	14.31%	12.87%	14.99%	9.54%	11.20%	9.43%	29.46%	10.78%	3.45%	10.73%	5.08%	36.79%	8.93%	25.00%	25.09%	19.63%	19.74%	18.47%	3.83%	8.40%	23.78%	15.40%	6.23%	12.38%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	6	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	1	0	0					
		0.05%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.89%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.19%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	9	0	0	0	0	4	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0					
		0.08%	0.00%	0.00%	0.00%	0.00%	0.98%	0.52%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	321	18	8	14	5	3	15	14	10	4	8	5	13	3	6	7	37	25	20	18	12	14	21	18	15	5	3					
		2.88%	1.98%	3.14%	2.75%	1.50%	0.74%	3.87%	1.62%	4.72%	3.57%	1.83%	1.72%	4.50%	0.56%	5.66%	2.50%	6.05%	4.61%	3.09%	3.35%	5.41%	7.65%	1.73%	4.86%	2.85%	1.83%	2.86%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	179	0	5	0	3	3	13	20	0	4	6	3	2	0	2	0	15	17	17	20	4	6	19	3	11	2	4					
		1.60%	0.00%	1.96%	0.00%	0.90%	0.74%	3.35%	2.31%	0.00%	3.57%	1.38%	1.03%	0.69%	0.00%	1.89%	0.00%	2.45%	3.14%	2.63%	3.72%	1.80%	3.28%	1.56%	0.81%	2.09%	0.73%	3.81%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	34	0	3	0	1	2	1	1	1	1	3	0	0	0	0	0	5	4	0	4	0	0	4	2	1	1	0					
		0.30%	0.00%	1.18%	0.00%	0.30%	0.49%	0.26%	0.12%	0.47%	0.89%	0.69%	0.00%	0.00%	0.00%	0.00%	0.00%	0.82%	0.74%	0.00%	0.74%	0.00%	0.00%	0.33%	0.54%	0.19%	0.37%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8799	879	167	421	274	327	287	696	178	70	346	239	238	499	55	244	378	336	478	373	150	152	1038	253	404	233	84					
		78.85%	96.59%	65.49%	82.55%	82.04%	80.34%	73.97%	80.37%	83.96%	62.50%	79.36%	82.41%	82.35%	93.80%	51.89%	87.14%	61.76%	61.99%	73.88%	69.46%	67.57%	83.06%	85.43%	68.38%	76.81%	85.35%	80.00%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	35	0	1	0	0	1	2	6	1	0	0	1	1	0	0	0	4	4	0	5	4	0	2	0	2	0	1					
		0.31%	0.00%	0.39%	0.00%	0.00%	0.25%	0.52%	0.69%	0.47%	0.00%	0.00%	0.34%	0.35%	0.00%	0.00%	0.00%	0.65%	0.74%	0.00%	0.93%	1.80%	0.00%	0.16%	0.00%	0.38%	0.00%	0.95%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
