Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Дальнереченская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290					
		0.29%	0.0%	0.32%	0.16%	0.0%	0.0%	0.0%	0.0%	0.44%	0.81%	0.0%	0.35%	0.0%	1.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.44%	0.0%	0.0%	2.44%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	60	8	3	9	2	2	0	0	0	4	2	0	1	0	2	6	1	3	2	8	2	1	2	1	1					
		0.92%	1.43%	0.96%	1.45%	1.45%	0.51%	0.0%	0.0%	0.0%	3.25%	0.87%	0.0%	0.95%	0.0%	0.45%	2.59%	0.58%	1.75%	0.81%	1.42%	0.88%	0.43%	0.8%	0.24%	0.8%					
30	"13. ""Демократическая партия России"""	27	0	0	5	0	1	0	0	2	0	2	4	0	0	1	2	2	1	0	2	1	0	1	3	0					
		0.41%	0.0%	0.0%	0.80%	0.0%	0.25%	0.0%	0.0%	0.89%	0.0%	0.87%	0.71%	0.0%	0.0%	0.22%	0.86%	1.16%	0.58%	0.0%	0.35%	0.44%	0.0%	0.4%	0.73%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	6	1	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0					
		0.09%	0.17%	0.32%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	4	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0					
		0.06%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	197	16	6	12	7	12	2	0	6	4	1	33	1	1	3	5	5	12	6	29	8	5	7	11	5					
		3.02%	2.87%	1.92%	1.94%	5.10%	3.06%	3.03%	0.0%	2.67%	3.25%	0.43%	5.87%	0.95%	1.03%	0.68%	2.16%	2.92%	7.01%	2.43%	5.16%	3.55%	2.16%	2.8%	2.68%	4.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	16	4	0	0	0	2	0	0	0	0	0	3	0	0	1	0	0	1	0	0	0	3	0	1	1					
		0.24%	0.71%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.22%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	1.29%	0.0%	0.24%	0.8%					
35	"18. ""ЛДПР"""	1129	97	62	147	18	54	11	6	42	15	39	99	13	7	86	36	25	32	32	93	21	25	30	114	25					
		17.33%	17.41%	19.93%	23.78%	13.13%	13.81%	16.66%	16.66%	18.74%	12.19%	17.10%	17.61%	12.38%	7.21%	19.77%	15.58%	14.61%	18.71%	13.00%	16.54%	9.33%	10.82%	12.0%	27.87%	20.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	111	6	4	9	5	9	0	0	2	2	7	14	1	4	4	3	2	3	5	12	1	5	6	5	2					
		1.70%	1.07%	1.28%	1.45%	3.64%	2.30%	0.0%	0.0%	0.89%	1.62%	3.07%	2.49%	0.95%	4.12%	0.91%	1.29%	1.16%	1.75%	2.03%	2.13%	0.44%	2.16%	2.4%	1.22%	1.6%					
37	"20. ""Политическая партия ""Единая Россия"""	2569	216	108	246	58	156	8	24	106	52	80	178	38	37	170	71	78	68	94	209	125	109	106	172	60					
		39.45%	38.77%	34.72%	39.80%	42.33%	39.89%	12.12%	66.66%	47.32%	42.27%	35.08%	31.67%	36.19%	38.14%	39.08%	30.73%	45.61%	39.76%	38.21%	37.18%	55.55%	47.18%	42.4%	42.05%	48.0%					
38	"21. ""Российская Конституционно-демократическая партия"""	24	3	0	1	0	1	1	2	0	1	1	2	0	1	1	1	0	1	0	6	0	1	0	0	1					
		0.36%	0.53%	0.0%	0.16%	0.0%	0.25%	1.51%	5.55%	0.0%	0.81%	0.43%	0.35%	0.0%	1.03%	0.22%	0.43%	0.0%	0.58%	0.0%	1.06%	0.0%	0.43%	0.0%	0.0%	0.8%					
39	"22. ""Развитие предпринимательства"""	11	0	2	2	1	1	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0					
		0.16%	0.0%	0.64%	0.32%	0.72%	0.25%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.95%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1078	101	61	58	33	56	24	2	34	15	34	121	29	12	84	33	30	19	73	78	19	35	73	45	9					
		16.55%	18.13%	19.61%	9.38%	24.08%	14.32%	36.36%	5.55%	15.17%	12.19%	14.91%	21.53%	27.61%	12.37%	19.31%	14.28%	17.54%	11.11%	29.67%	13.87%	8.44%	15.15%	29.2%	11.00%	7.2%					
																															
41	Против всех	314	16	20	38	3	16	6	0	8	4	18	30	6	9	21	12	10	9	14	30	6	16	4	14	4					
		4.82%	2.87%	6.43%	6.14%	2.18%	4.09%	9.09%	0.0%	3.57%	3.25%	7.89%	5.33%	5.71%	9.27%	4.82%	5.19%	5.84%	5.26%	5.69%	5.33%	2.66%	6.92%	1.6%	3.42%	3.2%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
