Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Питкярантская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №556	УИК №563					
		24.55%	33.13%	25.91%	25.94%	26.38%	27.41%	20.73%	29.17%	22.73%	13.30%	18.71%	15.41%	19.35%	21.02%	23.61%	25.15%	19.37%	21.62%	31.25%	33.33%	17.93%	23.14%	17.83%	11.76%	9.09%	14.29%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1209	127	192	61	184	84	71	1	24	34	41	48	86	64	8	20	19	6	11	5	25	38	46	10	2	2					
		13.99%	9.48%	16.31%	12.08%	14.76%	12.86%	19.89%	4.17%	18.18%	18.09%	13.23%	16.44%	16.48%	17.25%	11.11%	12.27%	7.51%	16.22%	17.19%	12.82%	17.24%	14.90%	11.89%	19.61%	18.18%	4.08%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	54	9	4	0	11	3	1	0	2	2	2	0	6	3	1	2	0	0	2	0	0	2	4	0	0	0					
		0.62%	0.67%	0.34%	0.00%	0.88%	0.46%	0.28%	0.00%	1.52%	1.06%	0.65%	0.00%	1.15%	0.81%	1.39%	1.23%	0.00%	0.00%	3.13%	0.00%	0.00%	0.78%	1.03%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1747	251	246	121	256	129	56	6	25	55	89	74	93	68	11	23	50	6	3	9	25	49	75	13	2	12					
		20.21%	18.73%	20.90%	23.96%	20.53%	19.75%	15.69%	25.00%	18.94%	29.26%	28.71%	25.34%	17.82%	18.33%	15.28%	14.11%	19.76%	16.22%	4.69%	23.08%	17.24%	19.22%	19.38%	25.49%	18.18%	24.49%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	267	44	45	31	33	39	10	2	3	1	3	6	8	6	0	1	7	0	2	2	4	5	11	4	0	0					
		3.09%	3.28%	3.82%	6.14%	2.65%	5.97%	2.80%	8.33%	2.27%	0.53%	0.97%	2.05%	1.53%	1.62%	0.00%	0.61%	2.77%	0.00%	3.13%	5.13%	2.76%	1.96%	2.84%	7.84%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3015	421	358	147	389	205	131	5	47	65	112	114	214	145	35	73	118	17	26	10	60	99	175	16	6	27					
		34.88%	31.42%	30.42%	29.11%	31.19%	31.39%	36.69%	20.83%	35.61%	34.57%	36.13%	39.04%	40.99%	39.08%	48.61%	44.79%	46.64%	45.95%	40.63%	25.64%	41.38%	38.82%	45.22%	31.37%	54.55%	55.10%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	58	12	9	3	9	2	3	1	1	3	1	0	6	1	0	0	3	0	0	0	2	1	1	0	0	0					
		0.67%	0.90%	0.76%	0.59%	0.72%	0.31%	0.84%	4.17%	0.76%	1.60%	0.32%	0.00%	1.15%	0.27%	0.00%	0.00%	1.19%	0.00%	0.00%	0.00%	1.38%	0.39%	0.26%	0.00%	0.00%	0.00%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
