Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																							
Дата голосования: 07.12.2003 0:00:00																																							
																																							
Наименование Избирательной комиссии:    Нытвенская																																							
																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																							
																																							
		Сумма	УИК №2101	УИК №2102	УИК №2103	УИК №2104	УИК №2105	УИК №2106	УИК №2107	УИК №2108	УИК №2109	УИК №2110	УИК №2111	УИК №2112	УИК №2113	УИК №2114	УИК №2115	УИК №2116	УИК №2117	УИК №2118	УИК №2119	УИК №2120	УИК №2121	УИК №2122	УИК №2123	УИК №2124	УИК №2125	УИК №2126	УИК №2127	УИК №2128	УИК №2129	УИК №2130	УИК №2131	УИК №2132					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	441	9	15	10	27	23	20	11	6	15	20	7	13	5	19	17	11	8	10	5	5	5	5	8	40	15	35	15	5	15	30	2	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	424	9	12	10	27	23	20	11	6	15	20	7	13	5	19	17	10	8	8	5	1	3	3	7	40	15	35	15	5	15	30	0	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	171	8	12	8	10	8	8	5	6	5	4	4	3	6	5	4	3	4	3	2	1	2	6	0	7	6	10	8	4	6	7	5	1					
14	Число погашенных открепительных удостоверений	17	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	4	2	2	1	0	0	0	0	0	0	0	2	0					
15	Число открепительных удостоверений выданных ТИК	59	8	0	2	3	2	3	8	1	5	1	1	0	0	4	3	3	2	0	0	0	2	0	1	5	3	1	0	0	1	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
18	"1. ""ЕДИНЕНИЕ"""	483	7	11	14	36	17	23	26	5	22	7	14	9	8	36	32	21	46	18	5	10	5	7	8	14	17	16	12	5	6	10	8	8					
		2.10%	1.11%	1.92%	2.14%	2.17%	1.13%	1.52%	2.18%	2.85%	1.73%	1.37%	2.54%	1.54%	1.53%	3.15%	2.53%	1.81%	3.00%	2.92%	1.67%	2.68%	1.24%	2.66%	2.80%	1.51%	3.04%	1.90%	2.88%	2.95%	1.11%	3.38%	2.97%	2.91%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1990	60	27	69	159	149	163	94	16	108	57	60	58	59	90	80	72	110	38	22	19	40	32	26	90	31	79	58	14	25	24	19	42					
		8.68%	9.56%	4.72%	10.58%	9.62%	9.97%	10.80%	7.88%	9.14%	8.53%	11.17%	10.90%	9.94%	11.34%	7.89%	6.34%	6.23%	7.18%	6.17%	7.35%	5.09%	9.95%	12.16%	9.12%	9.74%	5.54%	9.42%	13.94%	8.28%	4.63%	8.13%	7.06%	15.32%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1216	25	35	36	92	71	88	69	14	53	30	28	36	33	43	54	68	39	22	8	20	21	29	19	52	48	49	36	15	10	16	31	26					
		5.30%	3.98%	6.12%	5.52%	5.56%	4.75%	5.83%	5.78%	8.0%	4.18%	5.88%	5.09%	6.17%	6.34%	3.77%	4.28%	5.88%	2.54%	3.57%	2.67%	5.36%	5.22%	11.02%	6.66%	5.62%	8.58%	5.84%	8.65%	8.87%	1.85%	5.42%	11.52%	9.48%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	749	20	11	34	71	49	68	55	3	57	13	16	25	16	42	52	30	50	14	5	3	18	1	4	17	18	19	12	6	6	2	7	5					
		3.27%	3.18%	1.92%	5.21%	4.29%	3.27%	4.50%	4.61%	1.71%	4.50%	2.54%	2.90%	4.28%	3.07%	3.68%	4.12%	2.59%	3.26%	2.27%	1.67%	0.80%	4.47%	0.38%	1.40%	1.83%	3.22%	2.26%	2.88%	3.55%	1.11%	0.67%	2.60%	1.82%					
22	"5. ""За Русь Святую"""	168	6	6	0	9	10	4	12	1	4	0	4	3	2	10	13	9	13	5	1	1	8	6	2	8	0	11	7	3	7	2	0	1					
		0.73%	0.95%	1.05%	0.0%	0.54%	0.66%	0.26%	1.00%	0.57%	0.31%	0.0%	0.72%	0.51%	0.38%	0.87%	1.03%	0.77%	0.84%	0.81%	0.33%	0.26%	1.99%	2.28%	0.70%	0.86%	0.0%	1.31%	1.68%	1.77%	1.29%	0.67%	0.0%	0.36%					
23	"6. ""Объединенная Российская партия ""Русь"""	108	2	3	2	10	2	7	3	1	7	0	4	1	1	4	10	3	11	2	2	2	3	1	0	1	12	1	4	2	3	2	2	0					
		0.47%	0.31%	0.52%	0.30%	0.60%	0.13%	0.46%	0.25%	0.57%	0.55%	0.0%	0.72%	0.17%	0.19%	0.35%	0.79%	0.25%	0.71%	0.32%	0.66%	0.53%	0.74%	0.38%	0.0%	0.10%	2.14%	0.11%	0.96%	1.18%	0.55%	0.67%	0.74%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	424	18	9	11	36	23	24	21	3	26	12	17	10	13	17	22	17	27	9	6	6	2	1	8	23	14	13	8	4	12	4	5	3					
		1.85%	2.87%	1.57%	1.68%	2.17%	1.53%	1.59%	1.76%	1.71%	2.05%	2.35%	3.09%	1.71%	2.5%	1.49%	1.74%	1.47%	1.76%	1.46%	2.00%	1.60%	0.49%	0.38%	2.80%	2.48%	2.50%	1.55%	1.92%	2.36%	2.22%	1.35%	1.85%	1.09%					
25	"8. ""Народно-республиканская партия России"""	45	1	2	1	2	3	0	2	0	4	1	2	1	0	4	1	2	3	0	1	2	0	0	0	3	5	3	0	0	2	0	0	0					
		0.19%	0.15%	0.35%	0.15%	0.12%	0.20%	0.0%	0.16%	0.0%	0.31%	0.19%	0.36%	0.17%	0.0%	0.35%	0.07%	0.17%	0.19%	0.0%	0.33%	0.53%	0.0%	0.0%	0.0%	0.32%	0.89%	0.35%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	85	1	3	3	6	6	7	6	1	4	1	1	2	2	1	7	0	10	0	0	0	2	1	0	4	7	4	0	0	2	1	3	0					
		0.37%	0.15%	0.52%	0.46%	0.36%	0.40%	0.46%	0.50%	0.57%	0.31%	0.19%	0.18%	0.34%	0.38%	0.08%	0.55%	0.0%	0.65%	0.0%	0.0%	0.0%	0.49%	0.38%	0.0%	0.43%	1.25%	0.47%	0.0%	0.0%	0.37%	0.33%	1.11%	0.0%					
27	"10. ""Аграрная партия России"""	1887	30	30	0	60	57	61	48	4	72	19	34	22	18	32	66	44	44	157	40	65	76	36	45	193	43	183	40	22	156	99	43	48					
		8.23%	4.78%	5.25%	0.0%	3.63%	3.81%	4.04%	4.02%	2.28%	5.69%	3.72%	6.18%	3.77%	3.46%	2.80%	5.23%	3.80%	2.87%	25.52%	13.37%	17.42%	18.90%	13.68%	15.78%	20.88%	7.69%	21.83%	9.61%	13.01%	28.94%	33.55%	15.98%	17.51%					
28	"11. ""Истинные патриоты России"""	44	0	0	16	0	3	0	2	0	3	0	0	4	1	1	2	0	3	0	0	0	1	1	0	2	2	1	0	0	1	1	0	0					
		0.19%	0.0%	0.0%	2.45%	0.0%	0.20%	0.0%	0.16%	0.0%	0.23%	0.0%	0.0%	0.68%	0.19%	0.08%	0.15%	0.0%	0.19%	0.0%	0.0%	0.0%	0.24%	0.38%	0.0%	0.21%	0.35%	0.11%	0.0%	0.0%	0.18%	0.33%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	224	9	2	7	17	12	10	11	0	13	5	9	3	6	14	16	15	16	6	3	1	3	0	6	5	4	9	8	4	0	4	2	4					
		0.97%	1.43%	0.35%	1.07%	1.02%	0.80%	0.66%	0.92%	0.0%	1.02%	0.98%	1.63%	0.51%	1.15%	1.22%	1.26%	1.29%	1.04%	0.97%	1.00%	0.26%	0.74%	0.0%	2.10%	0.54%	0.71%	1.07%	1.92%	2.36%	0.0%	1.35%	0.74%	1.45%					
30	"13. ""Демократическая партия России"""	78	6	4	1	8	5	1	2	1	6	1	2	0	2	3	1	7	3	1	1	1	1	1	0	7	5	2	1	0	1	4	0	0					
		0.34%	0.95%	0.70%	0.15%	0.48%	0.33%	0.06%	0.16%	0.57%	0.47%	0.19%	0.36%	0.0%	0.38%	0.26%	0.07%	0.60%	0.19%	0.16%	0.33%	0.26%	0.24%	0.38%	0.0%	0.75%	0.89%	0.23%	0.24%	0.0%	0.18%	1.35%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	56	3	0	0	3	4	5	1	2	5	0	1	6	1	4	3	5	2	0	0	1	1	0	0	1	1	2	0	2	1	0	1	1					
		0.24%	0.47%	0.0%	0.0%	0.18%	0.26%	0.33%	0.08%	1.14%	0.39%	0.0%	0.18%	1.02%	0.19%	0.35%	0.23%	0.43%	0.13%	0.0%	0.0%	0.26%	0.24%	0.0%	0.0%	0.10%	0.17%	0.23%	0.0%	1.18%	0.18%	0.0%	0.37%	0.36%					
32	"15. ""Партия СЛОН"""	32	1	0	3	2	3	4	4	0	0	4	0	1	0	2	2	0	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1					
		0.13%	0.15%	0.0%	0.46%	0.12%	0.20%	0.26%	0.33%	0.0%	0.0%	0.78%	0.0%	0.17%	0.0%	0.17%	0.15%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%					
33	"16. ""Родина"" (народно-патриотический союз)"""	884	32	34	34	73	71	58	43	7	62	25	24	18	24	44	51	58	65	19	4	4	7	5	8	26	11	16	21	10	8	6	10	6					
		3.85%	5.10%	5.95%	5.21%	4.41%	4.75%	3.84%	3.60%	4.0%	4.90%	4.90%	4.36%	3.08%	4.61%	3.85%	4.04%	5.02%	4.24%	3.08%	1.33%	1.07%	1.74%	1.90%	2.80%	2.81%	1.96%	1.90%	5.04%	5.91%	1.48%	2.03%	3.71%	2.18%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	84	2	3	6	3	1	5	3	0	4	5	0	2	2	10	3	3	5	1	0	1	4	0	4	6	1	5	2	1	0	0	1	1					
		0.36%	0.31%	0.52%	0.92%	0.18%	0.06%	0.33%	0.25%	0.0%	0.31%	0.98%	0.0%	0.34%	0.38%	0.87%	0.23%	0.25%	0.32%	0.16%	0.0%	0.26%	0.99%	0.0%	1.40%	0.64%	0.17%	0.59%	0.48%	0.59%	0.0%	0.0%	0.37%	0.36%					
35	"18. ""ЛДПР"""	2840	102	89	91	216	222	198	143	31	167	52	56	55	52	142	136	140	231	67	45	42	47	22	37	96	76	80	50	22	55	20	34	24					
		12.39%	16.26%	15.58%	13.95%	13.07%	14.85%	13.12%	11.99%	17.71%	13.20%	10.19%	10.18%	9.43%	10.0%	12.45%	10.79%	12.12%	15.09%	10.89%	15.05%	11.26%	11.69%	8.36%	12.98%	10.38%	13.59%	9.54%	12.01%	13.01%	10.20%	6.77%	12.63%	8.75%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	443	9	14	11	42	29	37	26	3	32	10	6	14	10	14	11	25	27	15	4	8	9	7	2	20	13	15	6	4	7	5	6	2					
		1.93%	1.43%	2.45%	1.68%	2.54%	1.94%	2.45%	2.18%	1.71%	2.52%	1.96%	1.09%	2.40%	1.92%	1.22%	0.87%	2.16%	1.76%	2.43%	1.33%	2.14%	2.23%	2.66%	0.70%	2.16%	2.32%	1.78%	1.44%	2.36%	1.29%	1.69%	2.23%	0.72%					
37	"20. ""Политическая партия ""Единая Россия"""	6766	189	177	186	532	492	480	355	49	371	155	148	137	139	378	435	410	513	147	104	138	102	72	72	170	145	194	96	35	157	53	66	69					
		29.54%	30.14%	30.99%	28.52%	32.20%	32.93%	31.83%	29.78%	28.0%	29.32%	30.39%	26.90%	23.49%	26.73%	33.15%	34.52%	35.49%	33.52%	23.90%	34.78%	36.99%	25.37%	27.37%	25.26%	18.39%	25.93%	23.15%	23.07%	20.71%	29.12%	17.96%	24.53%	25.18%					
38	"21. ""Российская Конституционно-демократическая партия"""	41	0	1	1	2	6	3	4	4	1	0	0	1	0	2	1	0	1	1	1	0	1	1	0	0	0	5	1	0	0	3	1	0					
		0.17%	0.0%	0.17%	0.15%	0.12%	0.40%	0.19%	0.33%	2.28%	0.07%	0.0%	0.0%	0.17%	0.0%	0.17%	0.07%	0.0%	0.06%	0.16%	0.33%	0.0%	0.24%	0.38%	0.0%	0.0%	0.0%	0.59%	0.24%	0.0%	0.0%	1.01%	0.37%	0.0%					
39	"22. ""Развитие предпринимательства"""	69	2	1	2	9	7	4	2	0	2	1	0	2	0	7	2	0	7	2	2	0	0	1	0	2	1	7	3	0	1	1	0	1					
		0.30%	0.31%	0.17%	0.30%	0.54%	0.46%	0.26%	0.16%	0.0%	0.15%	0.19%	0.0%	0.34%	0.0%	0.61%	0.15%	0.0%	0.45%	0.32%	0.66%	0.0%	0.0%	0.38%	0.0%	0.21%	0.17%	0.83%	0.72%	0.0%	0.18%	0.33%	0.0%	0.36%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1921	54	69	72	105	91	80	123	16	121	55	82	120	83	100	133	102	103	54	13	21	15	11	18	67	36	51	19	13	46	24	11	13					
		8.38%	8.61%	12.08%	11.04%	6.35%	6.09%	5.30%	10.31%	9.14%	9.56%	10.78%	14.90%	20.58%	15.96%	8.77%	10.55%	8.83%	6.73%	8.78%	4.34%	5.63%	3.73%	4.18%	6.31%	7.25%	6.44%	6.08%	4.56%	7.69%	8.53%	8.13%	4.08%	4.74%					
																																							
41	Против всех	1770	32	29	39	132	151	138	91	11	98	52	23	40	33	113	105	88	166	25	20	23	34	18	21	95	47	54	21	3	24	13	19	12					
		7.72%	5.10%	5.07%	5.98%	7.99%	10.10%	9.15%	7.63%	6.28%	7.74%	10.19%	4.18%	6.86%	6.34%	9.91%	8.33%	7.61%	10.84%	4.06%	6.68%	6.16%	8.45%	6.84%	7.36%	10.28%	8.40%	6.44%	5.04%	1.77%	4.45%	4.40%	7.06%	4.37%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
