Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации седьмого созыва																																																
Дата голосования: 18.09.2016																																																
																																																
Наименование Избирательной комиссии:    Городищенская																																																
																																																
Сводная таблица итогов голосования по федеральному избирательному округу																																																
																																																
		Сумма	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449									
		0.66%	0.00%	1.12%	2.89%	1.29%	0.43%	0.98%	0.47%	0.29%	0.00%	0.55%	0.00%	1.31%	1.34%	0.48%	0.50%	0.00%	0.40%	0.00%	1.17%	0.24%	0.93%	0.10%	0.54%	1.42%	1.37%	1.12%	1.45%	1.07%	1.72%	0.88%	0.00%	0.00%	0.00%	0.34%	0.12%	0.39%	0.05%									
22	"4. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	24377	345	505	584	462	878	1259	381	304	454	166	146	343	360	188	178	69	225	232	1225	1200	1076	1004	306	827	114	580	471	237	305	483	110	1324	228	1914	1501	2373	2020									
		79.91%	86.03%	80.67%	84.27%	49.57%	76.02%	77.00%	89.65%	87.11%	85.50%	91.71%	88.48%	90.03%	80.54%	90.38%	89.45%	84.15%	90.73%	60.42%	75.34%	71.77%	71.35%	95.89%	83.15%	78.54%	78.08%	53.95%	56.75%	50.75%	52.41%	60.45%	89.43%	90.99%	97.44%	91.62%	89.45%	92.44%	94.13%									
23	"5. Политическая партия ""Российская экологическая партия ""Зеленые"""	75	0	2	3	2	4	6	1	2	0	0	0	1	2	0	0	1	0	5	9	6	2	0	0	6	0	2	5	2	0	1	0	0	0	2	2	9	0									
		0.25%	0.00%	0.32%	0.43%	0.21%	0.35%	0.37%	0.24%	0.57%	0.00%	0.00%	0.00%	0.26%	0.45%	0.00%	0.00%	1.22%	0.00%	1.30%	0.55%	0.36%	0.13%	0.00%	0.00%	0.57%	0.00%	0.19%	0.60%	0.43%	0.00%	0.13%	0.00%	0.00%	0.00%	0.10%	0.12%	0.35%	0.00%									
24	"6. Политическая партия ""Гражданская Платформа"""	32	0	0	0	0	0	3	0	0	1	1	0	0	1	0	0	0	0	1	0	3	2	0	0	1	0	2	0	1	0	0	0	0	0	8	3	5	0									
		0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.19%	0.55%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.18%	0.13%	0.00%	0.00%	0.09%	0.00%	0.19%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.18%	0.19%	0.00%									
25	7. Политическая партия ЛДПР - Либерально-демократическая партия России	1533	21	60	43	111	61	83	12	13	31	4	5	10	29	3	8	4	11	55	127	101	140	13	19	75	7	59	76	40	14	75	5	121	6	17	16	27	31									
		5.03%	5.24%	9.58%	6.20%	11.91%	5.28%	5.08%	2.82%	3.72%	5.84%	2.21%	3.03%	2.62%	6.49%	1.44%	4.02%	4.88%	4.44%	14.32%	7.81%	6.04%	9.28%	1.24%	5.16%	7.12%	4.79%	5.49%	9.16%	8.57%	2.41%	9.39%	4.07%	8.32%	2.56%	0.81%	0.95%	1.05%	1.44%									
26	"8. Политическая партия ""Партия народной свободы"" (ПАРНАС)"	47	1	0	3	5	2	5	1	1	0	0	0	0	0	0	0	0	0	0	3	5	3	0	2	1	1	6	2	1	2	1	0	0	0	0	0	2	0									
		0.15%	0.25%	0.00%	0.43%	0.54%	0.17%	0.31%	0.24%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.30%	0.20%	0.00%	0.54%	0.09%	0.68%	0.56%	0.24%	0.21%	0.34%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%									
27	"9. Всероссийская политическая партия ""ПАРТИЯ РОСТА"""	60	0	0	0	2	2	2	0	0	1	0	0	0	1	0	0	0	0	3	7	4	4	1	1	3	0	7	7	1	2	1	0	0	0	6	4	1	0									
		0.20%	0.00%	0.00%	0.00%	0.21%	0.17%	0.12%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.78%	0.43%	0.24%	0.27%	0.10%	0.27%	0.28%	0.00%	0.65%	0.84%	0.21%	0.34%	0.13%	0.00%	0.00%	0.00%	0.29%	0.24%	0.04%	0.00%									
28	"10. Общественная организация Всероссийская политическая партия ""Гражданская Сила"""	18	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	3	0	1	0	0	0	0	0	0	0	1	2	0	0	0	3	4	0	0									
		0.06%	0.00%	0.00%	0.00%	0.11%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.26%	0.18%	0.00%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.25%	0.00%	0.00%	0.00%	0.14%	0.24%	0.00%	0.00%									
29	"11. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	94	4	3	1	7	4	10	0	1	3	0	0	0	4	0	0	0	0	4	4	5	9	0	0	3	0	0	6	4	2	4	0	0	0	6	3	6	1									
		0.31%	0.99%	0.48%	0.14%	0.75%	0.35%	0.61%	0.00%	0.29%	0.56%	0.00%	0.00%	0.00%	0.89%	0.00%	0.00%	0.00%	0.00%	1.04%	0.25%	0.30%	0.60%	0.00%	0.00%	0.28%	0.00%	0.00%	0.72%	0.86%	0.34%	0.50%	0.00%	0.00%	0.00%	0.29%	0.18%	0.23%	0.05%									
30	"12. Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""	2703	21	24	23	219	129	168	19	14	31	8	9	9	25	7	6	5	7	50	124	305	171	20	23	72	14	343	192	148	191	134	8	9	0	49	69	25	32									
		8.86%	5.24%	3.83%	3.32%	23.50%	11.17%	10.28%	4.47%	4.01%	5.84%	4.42%	5.45%	2.36%	5.59%	3.37%	3.02%	6.10%	2.82%	13.02%	7.63%	18.24%	11.34%	1.91%	6.25%	6.84%	9.59%	31.91%	23.13%	31.69%	32.82%	16.77%	6.50%	0.62%	0.00%	2.35%	4.11%	0.97%	1.49%									
31	"13. Политическая партия ""ПАТРИОТЫ РОССИИ"""	57	0	1	0	3	5	4	0	0	0	0	1	2	1	1	0	0	1	1	2	5	2	0	0	3	0	2	7	2	1	4	0	0	0	0	1	0	8									
		0.19%	0.00%	0.16%	0.00%	0.32%	0.43%	0.24%	0.00%	0.00%	0.00%	0.00%	0.61%	0.52%	0.22%	0.48%	0.00%	0.00%	0.40%	0.26%	0.12%	0.30%	0.13%	0.00%	0.00%	0.28%	0.00%	0.19%	0.84%	0.43%	0.17%	0.50%	0.00%	0.00%	0.00%	0.00%	0.06%	0.00%	0.37%									
32	14. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	353	1	9	4	23	12	15	2	6	2	1	0	5	8	4	0	3	1	11	42	9	36	3	1	5	5	14	20	3	11	19	0	1	0	12	14	11	40									
		1.16%	0.25%	1.44%	0.58%	2.47%	1.04%	0.92%	0.47%	1.72%	0.38%	0.55%	0.00%	1.31%	1.79%	1.92%	0.00%	3.66%	0.40%	2.86%	2.58%	0.54%	2.39%	0.29%	0.27%	0.47%	3.42%	1.30%	2.41%	0.64%	1.89%	2.38%	0.00%	0.07%	0.00%	0.57%	0.83%	0.43%	1.86%									
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
