7	Число избирательных бюллетеней в переносных ящиках для голосования	697	35	47	27	47	19	33	41	27	34	22	28	3	23	10	25	12	15	12	4	11	27	16	26	19	63	47	15	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	34584	913	1221	1290	1150	1114	1361	1053	1322	1168	1272	1108	983	1301	1014	1232	1055	1231	1366	1208	1751	1339	1037	1081	748	1392	858	759	1884	355	156	45	45	81	76	42	45	12	12	11	17	17	18	17	21	9	9	14	14	13	13	13	13	13	13	13	13	13	13	10	7	16	10	13	29	19	20	28	20	12	11	18	14									
9	Число недействительных избирательных бюллетеней	356	8	17	12	17	7	16	7	9	15	16	11	6	17	9	10	7	12	14	16	8	19	14	21	5	21	5	5	18	7	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0									
10	Число действительных избирательных бюллетеней	34925	940	1251	1305	1180	1126	1378	1087	1340	1187	1278	1125	980	1307	1015	1247	1060	1234	1364	1196	1754	1347	1039	1086	762	1434	900	769	1875	348	156	45	44	81	76	42	44	12	12	11	17	17	18	16	20	9	9	14	14	13	13	13	13	13	13	13	13	13	13	10	7	15	10	13	29	19	20	26	20	12	11	18	14									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																			
13	Бабурин Сергей Николаевич	306	10	5	8	8	13	15	11	15	16	7	8	7	18	6	14	11	13	11	11	10	12	11	5	8	14	4	6	15	1	2	0	0	1	1	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0									
		0.87%	1.05%	0.39%	0.61%	0.67%	1.15%	1.08%	1.01%	1.11%	1.33%	0.54%	0.70%	0.71%	1.36%	0.59%	1.11%	1.03%	1.04%	0.80%	0.91%	0.57%	0.88%	1.04%	0.45%	1.04%	0.96%	0.44%	0.78%	0.79%	0.28%	1.28%	0.00%	0.00%	1.23%	1.32%	4.76%	0.00%	0.00%	0.00%	0.00%	5.88%	0.00%	5.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	7.69%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	10.00%	7.69%	0.00%	0.00%	0.00%	3.57%	0.00%	0.00%	9.09%	0.00%	0.00%									
14	Грудинин Павел Николаевич	3443	77	116	114	87	93	141	120	145	116	146	105	108	142	88	126	86	124	135	133	219	146	92	111	72	138	95	63	195	3	9	5	6	4	9	4	5	2	0	1	1	0	0	2	1	3	1	2	0	1	2	2	3	2	2	0	1	5	1	0	0	1	2	5	6	2	4	3	2	0	4	1	3									
		9.76%	8.12%	9.15%	8.66%	7.27%	8.21%	10.11%	10.97%	10.75%	9.65%	11.28%	9.24%	10.95%	10.73%	8.59%	10.02%	8.06%	9.95%	9.80%	10.97%	12.43%	10.69%	8.74%	10.03%	9.39%	9.48%	10.50%	8.14%	10.30%	0.85%	5.77%	11.11%	13.33%	4.94%	11.84%	9.52%	11.11%	16.67%	0.00%	9.09%	5.88%	0.00%	0.00%	11.76%	4.76%	33.33%	11.11%	14.29%	0.00%	7.69%	15.38%	15.38%	23.08%	15.38%	15.38%	0.00%	7.69%	38.46%	7.69%	0.00%	0.00%	6.25%	20.00%	38.46%	20.69%	10.53%	20.00%	10.71%	10.00%	0.00%	36.36%	5.56%	21.43%									
15	Жириновский Владимир Вольфович	2793	86	119	101	104	70	117	83	99	107	90	99	72	121	89	79	81	76	84	81	131	98	94	81	55	114	66	77	118	64	8	8	4	9	14	4	10	5	3	4	2	4	1	3	4	1	1	1	1	0	3	1	2	2	1	1	1	3	1	1	1	3	3	1	4	3	4	6	5	0	1	2	1									
		7.92%	9.07%	9.38%	7.67%	8.69%	6.18%	8.39%	7.59%	7.34%	8.90%	6.96%	8.71%	7.30%	9.14%	8.69%	6.28%	7.59%	6.10%	6.10%	6.68%	7.43%	7.17%	8.93%	7.32%	7.17%	7.84%	7.29%	9.95%	6.23%	18.03%	5.13%	17.78%	8.89%	11.11%	18.42%	9.52%	22.22%	41.67%	25.00%	36.36%	11.76%	23.53%	5.56%	17.65%	19.05%	11.11%	11.11%	7.14%	7.14%	0.00%	23.08%	7.69%	15.38%	15.38%	7.69%	7.69%	7.69%	23.08%	7.69%	10.00%	14.29%	18.75%	30.00%	7.69%	13.79%	15.79%	20.00%	21.43%	25.00%	0.00%	9.09%	11.11%	7.14%									
16	Путин Владимир Владимирович	26316	718	935	1007	908	880	1043	809	1018	897	978	841	749	934	759	937	827	964	1058	863	1272	1019	781	840	599	1087	704	576	1390	251	130	30	31	57	46	30	24	5	9	6	7	11	13	11	11	4	7	10	13	12	6	8	7	7	10	9	7	4	10	8	6	9	4	6	18	13	11	16	11	12	4	10	9									
		74.59%	75.74%	73.74%	76.46%	75.86%	77.67%	74.82%	73.95%	75.46%	74.63%	75.58%	74.03%	75.96%	70.54%	74.12%	74.54%	77.51%	77.37%	76.78%	71.20%	72.19%	74.60%	74.17%	75.88%	78.10%	74.71%	77.79%	74.42%	73.43%	70.70%	83.33%	66.67%	68.89%	70.37%	60.53%	71.43%	53.33%	41.67%	75.00%	54.55%	41.18%	64.71%	72.22%	64.71%	52.38%	44.44%	77.78%	71.43%	92.86%	92.31%	46.15%	61.54%	53.85%	53.85%	76.92%	69.23%	53.85%	30.77%	76.92%	80.00%	85.71%	56.25%	40.00%	46.15%	62.07%	68.42%	55.00%	57.14%	55.00%	100.00%	36.36%	55.56%	64.29%									
17	Собчак Ксения Анатольевна	906	15	36	29	26	24	29	31	31	19	29	24	17	40	29	46	17	23	37	56	56	32	33	12	14	30	14	19	69	25	1	0	1	6	5	2	1	0	0	0	4	1	1	0	3	1	0	0	0	0	1	0	0	1	0	2	4	1	1	0	0	1	0	0	0	0	1	0	1	0	1	4	0									
		2.57%	1.58%	2.84%	2.20%	2.17%	2.12%	2.08%	2.83%	2.30%	1.58%	2.24%	2.11%	1.72%	3.02%	2.83%	3.66%	1.59%	1.85%	2.69%	4.62%	3.18%	2.34%	3.13%	1.08%	1.83%	2.06%	1.55%	2.45%	3.65%	7.04%	0.64%	0.00%	2.22%	7.41%	6.58%	4.76%	2.22%	0.00%	0.00%	0.00%	23.53%	5.88%	5.56%	0.00%	14.29%	11.11%	0.00%	0.00%	0.00%	0.00%	7.69%	0.00%	0.00%	7.69%	0.00%	15.38%	30.77%	7.69%	7.69%	0.00%	0.00%	6.25%	0.00%	0.00%	0.00%	0.00%	5.00%	0.00%	5.00%	0.00%	9.09%	22.22%	0.00%									
18	Сурайкин Максим Александрович	247	9	10	9	15	8	9	7	4	8	6	11	8	12	4	10	4	8	5	7	7	9	6	11	3	14	5	10	14	0	4	0	1	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0									
		0.70%	0.95%	0.79%	0.68%	1.25%	0.71%	0.65%	0.64%	0.30%	0.67%	0.46%	0.97%	0.81%	0.91%	0.39%	0.80%	0.37%	0.64%	0.36%	0.58%	0.40%	0.66%	0.57%	0.99%	0.39%	0.96%	0.55%	1.29%	0.74%	0.00%	2.56%	0.00%	2.22%	2.47%	0.00%	0.00%	2.22%	0.00%	0.00%	0.00%	5.88%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	7.69%	7.69%	0.00%	0.00%	0.00%	7.69%	0.00%	0.00%	0.00%	10.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	5.00%	0.00%	0.00%	0.00%	0.00%									
19	Титов Борис Юрьевич	358	7	10	14	12	15	6	12	9	10	8	8	9	18	17	15	10	8	15	18	24	10	8	13	7	14	5	11	34	2	1	1	1	1	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
		1.01%	0.74%	0.79%	1.06%	1.00%	1.32%	0.43%	1.10%	0.67%	0.83%	0.62%	0.70%	0.91%	1.36%	1.66%	1.19%	0.94%	0.64%	1.09%	1.49%	1.36%	0.73%	0.76%	1.17%	0.91%	0.96%	0.55%	1.42%	1.80%	0.56%	0.64%	2.22%	2.22%	1.23%	1.32%	0.00%	4.44%	0.00%	0.00%	0.00%	0.00%	0.00%	5.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	7.69%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	556	18	20	23	20	23	18	14	19	14	14	29	10	22	23	20	24	18	19	27	35	21	14	13	4	23	7	7	40	2	1	1	0	1	0	0	1	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	1									
		1.58%	1.90%	1.58%	1.75%	1.67%	2.03%	1.29%	1.28%	1.41%	1.16%	1.08%	2.55%	1.01%	1.66%	2.25%	1.59%	2.25%	1.44%	1.38%	2.23%	1.99%	1.54%	1.33%	1.17%	0.52%	1.58%	0.77%	0.90%	2.11%	0.56%	0.64%	2.22%	0.00%	1.23%	0.00%	0.00%	2.22%	0.00%	0.00%	0.00%	5.88%	5.88%	5.56%	0.00%	4.76%	0.00%	0.00%	7.14%	0.00%	0.00%	0.00%	0.00%	0.00%	7.69%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	6.25%	0.00%	0.00%	3.45%	5.26%	0.00%	0.00%	0.00%	0.00%	0.00%	5.56%	7.14%									
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
