Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации седьмого созыва																																															
Дата голосования: 18.09.2016																																															
																																															
Наименование Избирательной комиссии:    Белозерская																																															
																																															
Сводная таблица итогов голосования по федеральному избирательному округу																																															
																																															
		Сумма	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №212	УИК №213	УИК №214	УИК №215	УИК №217	УИК №218	УИК №219	УИК №221	УИК №222	УИК №223	УИК №224	УИК №226	УИК №227	УИК №230	УИК №232	УИК №234	УИК №236	УИК №238	УИК №239	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №247	УИК №249	УИК №250	УИК №251	УИК №252	УИК №254	УИК №255									
12	"Число открепительных удостоверений, выданных на избирательном участке до дня голосования"	404	19	2	30	25	21	29	6	20	12	18	10	12	14	10	4	16	2	12	6	8	20	8	10	6	6	4	4	12	17	4	4	4	8	14	4	3									
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	120	4	2	12	9	8	6	4	2	4	3	2	3	1	3	3	4	2	4	1	4	5	2	1	2	3	2	2	8	2	0	2	1	2	2	3	2									
14	Число погашенных неиспользованных открепительных удостоверений	29	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	0	0	0	0	11									
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	47	0	0	10	20	7	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																															
19	"1. ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	58	1	0	4	0	4	2	1	1	3	5	3	0	0	5	0	1	1	2	4	0	3	1	2	1	3	1	0	1	3	0	0	0	0	2	2	2									
		0.88%	0.82%	0.00%	0.81%	0.00%	0.99%	0.66%	0.72%	0.38%	1.89%	1.68%	3.00%	0.00%	0.00%	3.91%	0.00%	0.63%	0.80%	0.80%	2.82%	0.00%	1.20%	1.37%	0.88%	1.01%	2.42%	1.15%	0.00%	0.58%	1.18%	0.00%	0.00%	0.00%	0.00%	1.20%	1.22%	0.80%									
20	2. Политическая партия КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ	209	4	1	12	15	13	7	2	10	6	10	1	5	6	3	1	3	5	8	7	9	1	3	6	5	4	5	2	4	14	3	9	2	6	4	7	6									
		3.17%	3.28%	2.04%	2.44%	3.41%	3.20%	2.30%	1.45%	3.80%	3.77%	3.36%	1.00%	3.13%	5.08%	2.34%	1.79%	1.89%	4.00%	3.20%	4.93%	6.38%	0.40%	4.11%	2.63%	5.05%	3.23%	5.75%	2.63%	2.33%	5.49%	2.80%	3.70%	2.94%	3.31%	2.41%	4.27%	2.39%									
21	"3. Политическая партия ""Российская партия пенсионеров за справедливость"""	119	6	0	9	4	5	6	2	5	2	7	1	1	0	2	0	2	4	5	5	1	5	3	6	2	2	0	1	3	2	3	4	3	2	7	4	5									
		1.80%	4.92%	0.00%	1.83%	0.91%	1.23%	1.97%	1.45%	1.90%	1.26%	2.35%	1.00%	0.63%	0.00%	1.56%	0.00%	1.26%	3.20%	2.00%	3.52%	0.71%	1.99%	4.11%	2.63%	2.02%	1.61%	0.00%	1.32%	1.74%	0.78%	2.80%	1.65%	4.41%	1.10%	4.22%	2.44%	1.99%									
22	"4. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3063	59	32	194	176	190	102	79	102	83	132	65	99	64	72	37	64	55	134	52	49	113	39	97	56	78	45	43	83	123	64	89	42	104	89	56	102									
		46.44%	48.36%	65.31%	39.51%	40.00%	46.80%	33.44%	57.25%	38.78%	52.20%	44.30%	65.00%	61.88%	54.24%	56.25%	66.07%	40.25%	44.00%	53.60%	36.62%	34.75%	45.02%	53.42%	42.54%	56.57%	62.90%	51.72%	56.58%	48.26%	48.24%	59.81%	36.63%	61.76%	57.46%	53.61%	34.15%	40.64%									
23	"5. Политическая партия ""Российская экологическая партия ""Зеленые"""	23	1	0	3	2	2	1	0	1	0	0	0	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	2	0	2	2									
		0.35%	0.82%	0.00%	0.61%	0.45%	0.49%	0.33%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.85%	0.78%	0.00%	0.00%	0.80%	0.00%	0.70%	0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.32%	0.00%	0.39%	0.00%	0.00%	0.00%	1.10%	0.00%	1.22%	0.80%									
24	"6. Политическая партия ""Гражданская Платформа"""	17	0	0	1	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	0	1	5									
		0.26%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.38%	0.63%	0.00%	1.00%	0.63%	0.00%	0.00%	0.00%	0.63%	0.00%	0.00%	0.00%	0.00%	0.80%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.78%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%	1.99%									
25	7. Политическая партия ЛДПР - Либерально-демократическая партия России	1312	33	12	117	75	84	58	29	59	33	51	13	34	23	24	7	28	22	47	28	19	54	24	57	10	19	29	10	38	67	19	40	10	34	24	42	39									
		19.89%	27.05%	24.49%	23.83%	17.05%	20.69%	19.02%	21.01%	22.43%	20.75%	17.11%	13.00%	21.25%	19.49%	18.75%	12.50%	17.61%	17.60%	18.80%	19.72%	13.48%	21.51%	32.88%	25.00%	10.10%	15.32%	33.33%	13.16%	22.09%	26.27%	17.76%	16.46%	14.71%	18.78%	14.46%	25.61%	15.54%									
26	"8. Политическая партия ""Партия народной свободы"" (ПАРНАС)"	16	0	0	2	2	0	0	1	0	0	2	0	2	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	1	0	2	0	0	0	0	0									
		0.24%	0.00%	0.00%	0.41%	0.45%	0.00%	0.00%	0.72%	0.00%	0.00%	0.67%	0.00%	1.25%	0.00%	0.00%	0.00%	0.63%	0.00%	0.00%	0.00%	0.71%	0.00%	0.00%	0.00%	0.00%	0.81%	1.15%	0.00%	0.00%	0.39%	0.00%	0.82%	0.00%	0.00%	0.00%	0.00%	0.00%									
27	"9. Всероссийская политическая партия ""ПАРТИЯ РОСТА"""	21	2	0	0	3	2	3	0	0	1	0	0	0	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	1	2	0	0	1	0	0	0	1									
		0.32%	1.64%	0.00%	0.00%	0.68%	0.49%	0.98%	0.00%	0.00%	0.63%	0.00%	0.00%	0.00%	0.85%	0.00%	0.00%	0.63%	0.00%	0.00%	0.00%	1.42%	0.00%	0.00%	0.00%	1.01%	0.00%	0.00%	0.00%	0.58%	0.78%	0.00%	0.00%	1.47%	0.00%	0.00%	0.00%	0.40%									
28	"10. Общественная организация Всероссийская политическая партия ""Гражданская Сила"""	10	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3									
		0.15%	0.00%	0.00%	0.00%	0.91%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.71%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.20%									
29	"11. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	29	0	0	4	0	2	2	1	1	0	2	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0	1	2	4	2									
		0.44%	0.00%	0.00%	0.81%	0.00%	0.49%	0.66%	0.72%	0.38%	0.00%	0.67%	2.00%	0.00%	0.00%	0.00%	0.00%	0.63%	0.00%	0.00%	0.00%	0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.18%	0.00%	0.41%	0.00%	0.55%	1.20%	2.44%	0.80%									
30	"12. Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""	852	4	3	70	72	35	37	15	39	20	34	5	11	16	15	10	32	20	28	29	50	28	2	24	19	10	0	12	13	15	12	63	7	22	19	20	41									
		12.92%	3.28%	6.12%	14.26%	16.36%	8.62%	12.13%	10.87%	14.83%	12.58%	11.41%	5.00%	6.88%	13.56%	11.72%	17.86%	20.13%	16.00%	11.20%	20.42%	35.46%	11.16%	2.74%	10.53%	19.19%	8.06%	0.00%	15.79%	7.56%	5.88%	11.21%	25.93%	10.29%	12.15%	11.45%	12.20%	16.33%									
31	"13. Политическая партия ""ПАТРИОТЫ РОССИИ"""	22	0	0	0	2	1	3	0	1	0	1	0	1	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	3									
		0.33%	0.00%	0.00%	0.00%	0.45%	0.25%	0.98%	0.00%	0.38%	0.00%	0.34%	0.00%	0.63%	0.85%	0.78%	0.00%	0.00%	0.80%	0.00%	0.70%	0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.80%	0.00%	0.00%	0.00%	0.60%	0.61%	1.20%									
32	14. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	722	8	0	72	77	56	73	6	36	9	40	7	3	2	3	1	22	16	22	7	4	36	1	33	4	6	5	7	27	18	3	35	1	8	14	21	39									
		10.95%	6.56%	0.00%	14.66%	17.50%	13.79%	23.93%	4.35%	13.69%	5.66%	13.42%	7.00%	1.88%	1.69%	2.34%	1.79%	13.84%	12.80%	8.80%	4.93%	2.84%	14.34%	1.37%	14.47%	4.04%	4.84%	5.75%	9.21%	15.70%	7.06%	2.80%	14.40%	1.47%	4.42%	8.43%	12.80%	15.54%									
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
