7	Число избирательных бюллетеней в переносных ящиках для голосования	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	4	0	0	0	0	0	0	0	0	0	0	0	0	2	3	7	3	5	1	2	4	2	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	12081	300	309	462	205	716	403	446	465	29	175	429	157	200	310	247	37	368	309	160	89	272	86	497	420	361	288	236	193	161	120	251	20	153	47	192	118	310	170	38	68	84	35	372	170	187	539	320	34	162	103	69	43	146					
9	Число недействительных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
10	Число действительных избирательных бюллетеней	12125	300	309	462	205	716	403	446	465	29	175	429	157	200	310	247	37	368	309	160	89	272	86	497	420	361	288	236	202	163	124	251	20	153	47	192	118	310	170	38	68	84	35	374	173	194	542	325	35	164	107	71	43	146					
11	Число полученных открепительных  удостоверений	270	6	7	6	6	15	10	10	11	2	4	5	4	6	4	10	2	6	6	4	4	5	4	6	6	6	5	4	5	4	4	5	2	4	2	5	10	5	10	2	2	2	2	5	4	5	5	5	2	4	4	2	2	4					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	27	0	0	0	0	2	0	5	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	6	0	2	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	2	0	0	0	1	0	0	0					
14	Число неиспользованных открепительных удостоверений	243	6	7	6	6	13	10	5	11	2	3	5	4	5	4	9	2	6	5	4	4	4	4	5	6	6	5	3	5	4	4	5	2	4	2	4	4	5	8	1	2	2	2	5	4	5	5	4	2	3	3	2	2	4					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																												
18	Богданов Андрей Владимирович	20	0	1	0	0	2	0	0	1	0	0	0	0	0	1	0	0	2	1	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0					
		0.16%	0.00%	0.32%	0.00%	0.00%	0.28%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.54%	0.32%	0.63%	0.00%	0.00%	1.16%	0.00%	0.24%	0.28%	0.00%	0.00%	0.00%	0.00%	0.81%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.59%	0.00%	0.00%	1.19%	0.00%	0.00%	0.00%	0.52%	0.00%	0.31%	0.00%	0.00%	0.93%	0.00%	0.00%	0.00%					
19	Жириновский Владимир Вольфович	194	2	7	10	2	9	2	0	6	1	4	3	3	4	9	1	0	7	4	2	0	1	1	4	7	10	10	4	4	2	3	1	0	2	1	0	2	6	4	1	0	9	0	5	7	3	3	6	1	0	4	3	2	12					
		1.60%	0.67%	2.27%	2.16%	0.98%	1.26%	0.50%	0.00%	1.29%	3.45%	2.29%	0.70%	1.91%	2.00%	2.90%	0.40%	0.00%	1.90%	1.29%	1.25%	0.00%	0.37%	1.16%	0.80%	1.67%	2.77%	3.47%	1.69%	1.98%	1.23%	2.42%	0.40%	0.00%	1.31%	2.13%	0.00%	1.69%	1.94%	2.35%	2.63%	0.00%	10.71%	0.00%	1.34%	4.05%	1.55%	0.55%	1.85%	2.86%	0.00%	3.74%	4.23%	4.65%	8.22%					
20	Зюганов Геннадий Андреевич	890	8	46	67	10	23	14	40	11	2	10	19	18	16	15	10	6	14	20	10	10	12	13	16	69	25	28	24	19	19	12	14	2	10	1	10	4	10	12	5	5	14	5	21	18	19	19	29	7	15	11	9	11	33					
		7.34%	2.67%	14.89%	14.50%	4.88%	3.21%	3.47%	8.97%	2.37%	6.90%	5.71%	4.43%	11.46%	8.00%	4.84%	4.05%	16.22%	3.80%	6.47%	6.25%	11.24%	4.41%	15.12%	3.22%	16.43%	6.93%	9.72%	10.17%	9.41%	11.66%	9.68%	5.58%	10.00%	6.54%	2.13%	5.21%	3.39%	3.23%	7.06%	13.16%	7.35%	16.67%	14.29%	5.61%	10.40%	9.79%	3.51%	8.92%	20.00%	9.15%	10.28%	12.68%	25.58%	22.60%					
21	Медведев Дмитрий Анатольевич	11021	290	255	385	193	682	387	406	447	26	161	407	136	180	285	236	31	345	284	147	79	259	71	477	343	325	250	208	179	142	108	236	18	141	45	182	112	292	153	32	63	60	30	348	148	171	520	289	27	149	91	59	30	101					
		90.89%	96.67%	82.52%	83.33%	94.15%	95.25%	96.03%	91.03%	96.13%	89.66%	92.00%	94.87%	86.62%	90.00%	91.94%	95.55%	83.78%	93.75%	91.91%	91.88%	88.76%	95.22%	82.56%	95.98%	81.67%	90.03%	86.81%	88.14%	88.61%	87.12%	87.10%	94.02%	90.00%	92.16%	95.74%	94.79%	94.92%	94.19%	90.00%	84.21%	92.65%	71.43%	85.71%	93.05%	85.55%	88.14%	95.94%	88.92%	77.14%	90.85%	85.05%	83.10%	69.77%	69.18%					
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
