18	Богданов Андрей Владимирович	52	0	0	1	0	1	1	0	1	0	0	0	0	8	0	1	2	1	2	0	0	1	0	0	2	0	1	1	0	0	1	1	3	1	0	2	0	0	0	2	0	2	0	1	2	1	2	1	1	0	2	2	0	1	0	0	1	0	1	0	1	1					
		0.29%	0.00%	0.00%	0.35%	0.00%	0.36%	0.42%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.88%	0.00%	0.12%	0.41%	0.19%	0.40%	0.00%	0.00%	0.25%	0.00%	0.00%	0.63%	0.00%	0.55%	0.28%	0.00%	0.00%	0.79%	0.42%	0.65%	0.35%	0.00%	0.57%	0.00%	0.00%	0.00%	0.82%	0.00%	0.60%	0.00%	0.25%	0.49%	0.24%	0.28%	0.41%	0.32%	0.00%	0.59%	0.90%	0.00%	0.32%	0.00%	0.00%	0.96%	0.00%	0.58%	0.00%	0.26%	0.90%					
19	Жириновский Владимир Вольфович	188	0	3	2	1	1	1	1	2	3	1	1	5	4	6	9	9	2	5	8	1	4	1	0	6	2	3	1	1	1	3	2	3	4	2	4	4	1	3	3	4	7	3	3	6	7	14	4	1	1	2	5	3	2	2	2	0	1	3	1	2	2					
		1.07%	0.00%	1.92%	0.71%	0.49%	0.36%	0.42%	0.57%	0.69%	0.79%	0.89%	0.76%	1.52%	0.44%	1.22%	1.08%	1.87%	0.37%	0.99%	1.60%	0.34%	0.99%	0.85%	0.00%	1.89%	0.49%	1.65%	0.28%	0.83%	1.27%	2.36%	0.85%	0.65%	1.40%	1.23%	1.14%	1.10%	0.77%	2.65%	1.22%	2.45%	2.11%	1.49%	0.75%	1.48%	1.66%	1.98%	1.64%	0.32%	0.87%	0.59%	2.25%	3.19%	0.64%	0.66%	1.55%	0.00%	0.86%	1.74%	0.59%	0.52%	1.80%					
20	Зюганов Геннадий Андреевич	330	1	4	2	1	1	2	6	3	3	3	5	2	6	17	29	10	6	6	11	1	6	2	2	9	4	7	5	0	1	2	2	8	2	6	6	7	6	2	4	5	6	3	6	7	11	19	6	4	1	2	10	3	10	11	3	4	4	4	6	3	2					
		1.87%	0.43%	2.56%	0.71%	0.49%	0.36%	0.84%	3.43%	1.04%	0.79%	2.68%	3.82%	0.61%	0.66%	3.46%	3.49%	2.07%	1.12%	1.19%	2.20%	0.34%	1.49%	1.71%	4.65%	2.83%	0.98%	3.85%	1.39%	0.00%	1.27%	1.57%	0.85%	1.72%	0.70%	3.70%	1.70%	1.92%	4.62%	1.77%	1.63%	3.07%	1.81%	1.49%	1.50%	1.73%	2.61%	2.69%	2.46%	1.27%	0.87%	0.59%	4.50%	3.19%	3.19%	3.64%	2.33%	3.85%	3.45%	2.33%	3.53%	0.79%	1.80%					
21	Медведев Дмитрий Анатольевич	16998	233	149	274	202	276	234	168	283	372	108	125	321	892	468	792	461	527	489	478	291	391	114	41	299	402	166	353	120	77	121	231	451	278	154	340	354	123	108	230	149	316	195	390	390	403	672	233	305	113	334	204	88	300	288	110	99	111	162	163	371	106					
		96.43%	99.57%	95.51%	96.82%	99.02%	98.92%	98.32%	96.00%	97.92%	98.41%	96.43%	95.42%	97.87%	98.02%	95.32%	95.31%	95.64%	98.32%	96.64%	95.41%	99.32%	97.26%	97.44%	95.35%	94.03%	98.05%	91.21%	98.06%	99.17%	97.47%	95.28%	97.88%	96.99%	97.54%	95.06%	96.59%	96.99%	94.62%	95.58%	93.88%	91.41%	95.47%	97.01%	97.50%	96.30%	95.50%	95.05%	95.49%	96.83%	98.26%	97.95%	91.89%	93.62%	95.85%	95.36%	85.27%	95.19%	95.69%	94.19%	95.88%	97.12%	95.50%					
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
