7	Число избирательных бюллетеней в переносных ящиках для голосования	2053	28	22	31	26	39	19	61	30	27	18	34	20	50	80	51	50	38	50	49	14	30	12	36	36	56	13	23	60	79	74	40	6	58	25	12	13	61	51	32	34	38	28	69	50	71	27	25	59	7	24	15	15	10	14	28	17	10	25	21	12									
8	Число бюллетеней в стационарных ящиках для голосования	12887	122	228	232	154	144	99	205	219	255	77	264	87	481	581	542	443	462	361	383	122	156	86	199	83	347	201	116	241	230	277	186	87	258	81	51	85	190	293	87	221	135	275	272	309	457	204	192	266	90	98	270	256	84	181	125	127	106	89	317	98									
9	Число недействительных избирательных бюллетеней	94	3	1	0	0	0	0	1	2	0	0	3	0	5	5	8	3	3	3	5	2	5	0	0	0	1	0	0	1	1	2	0	0	2	0	0	0	3	7	0	1	0	0	0	6	3	4	3	1	0	2	2	0	0	1	2	1	1	0	1	0									
10	Число действительных избирательных бюллетеней	14846	147	249	263	180	183	118	265	247	282	95	295	107	526	656	585	490	497	408	427	134	181	98	235	119	402	214	139	300	308	349	226	93	314	106	63	98	248	337	119	254	173	303	341	353	525	227	214	324	97	120	283	271	94	194	151	143	115	114	337	110									
11	Число полученных открепительных  удостоверений	2387	40	72	30	15	30	30	30	35	60	25	31	7	37	105	115	64	40	60	30	11	40	20	45	10	35	15	20	50	50	120	45	12	45	20	20	19	25	17	15	40	30	79	80	60	105	40	20	10	26	20	58	80	14	32	45	28	27	30	48	25									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2387	40	72	30	15	30	30	30	35	60	25	31	7	37	105	115	64	40	60	30	11	40	20	45	10	35	15	20	50	50	120	45	12	45	20	20	19	25	17	15	40	30	79	80	60	105	40	20	10	26	20	58	80	14	32	45	28	27	30	48	25									
13	Число избирателей, проголосовавших по открепительным удостоверениям	296	5	11	7	2	4	3	4	4	2	3	7	2	5	6	13	10	8	11	6	1	3	2	6	1	7	2	2	2	6	5	14	7	3	5	2	3	6	2	2	3	9	16	3	5	9	6	1	3	1	8	6	6	5	6	0	5	2	1	5	2									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	613	0	0	2	0	16	0	21	3	5	2	1	7	5	5	14	2	3	1	0	9	1	17	16	16	59	62	14	0	0	0	67	25	3	0	0	0	1	35	4	62	10	21	4	4	0	26	16	14	0	6	3	14	12	2	1	1	0	0	0	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																							
19	Жириновский Владимир Вольфович	595	5	2	9	3	5	2	7	8	13	6	23	2	20	17	30	15	17	15	20	1	14	13	1	7	23	11	6	22	17	8	8	2	4	1	0	0	10	10	3	13	6	26	5	8	37	6	8	7	9	5	15	16	8	10	14	1	3	2	14	2									
		3.98%	3.33%	0.80%	3.42%	1.67%	2.73%	1.69%	2.63%	3.21%	4.61%	6.32%	7.72%	1.87%	3.77%	2.57%	5.06%	3.04%	3.40%	3.65%	4.63%	0.74%	7.53%	13.27%	0.43%	5.88%	5.71%	5.14%	4.32%	7.31%	5.50%	2.28%	3.54%	2.15%	1.27%	0.94%	0.00%	0.00%	3.98%	2.91%	2.52%	5.10%	3.47%	8.58%	1.47%	2.23%	7.01%	2.60%	3.69%	2.15%	9.28%	4.10%	5.26%	5.90%	8.51%	5.13%	9.15%	0.69%	2.59%	1.75%	4.14%	1.82%									
20	Зюганов Геннадий Андреевич	2082	43	2	16	18	33	32	39	24	12	14	31	5	75	104	71	88	66	73	62	22	13	17	1	9	41	16	10	40	26	55	7	5	50	1	2	3	40	15	13	52	9	37	20	48	160	30	55	38	15	26	81	72	19	56	16	24	14	5	83	28									
		13.94%	28.67%	0.80%	6.08%	10.00%	18.03%	27.12%	14.66%	9.64%	4.26%	14.74%	10.40%	4.67%	14.12%	15.73%	11.97%	17.85%	13.20%	17.76%	14.35%	16.18%	6.99%	17.35%	0.43%	7.56%	10.17%	7.48%	7.19%	13.29%	8.41%	15.67%	3.10%	5.38%	15.82%	0.94%	3.17%	3.06%	15.94%	4.36%	10.92%	20.39%	5.20%	12.21%	5.87%	13.37%	30.30%	12.99%	25.35%	11.69%	15.46%	21.31%	28.42%	26.57%	20.21%	28.72%	10.46%	16.67%	12.07%	4.39%	24.56%	25.45%									
21	Миронов Сергей Михайлович	274	2	2	3	1	1	2	4	4	4	2	7	1	15	15	7	8	14	6	1	0	7	0	23	2	12	4	0	4	6	2	1	1	9	1	1	1	5	6	0	9	1	7	3	3	11	6	2	2	2	6	13	7	1	5	3	1	1	1	6	0									
		1.83%	1.33%	0.80%	1.14%	0.56%	0.55%	1.69%	1.50%	1.61%	1.42%	2.11%	2.35%	0.93%	2.82%	2.27%	1.18%	1.62%	2.80%	1.46%	0.23%	0.00%	3.76%	0.00%	9.79%	1.68%	2.98%	1.87%	0.00%	1.33%	1.94%	0.57%	0.44%	1.08%	2.85%	0.94%	1.59%	1.02%	1.99%	1.74%	0.00%	3.53%	0.58%	2.31%	0.88%	0.84%	2.08%	2.60%	0.92%	0.62%	2.06%	4.92%	4.56%	2.58%	1.06%	2.56%	1.96%	0.69%	0.86%	0.88%	1.78%	0.00%									
22	Прохоров Михаил Дмитриевич	338	1	1	3	5	1	3	7	3	9	1	9	2	13	23	26	18	15	19	15	2	7	7	2	3	8	2	3	9	9	0	4	1	7	0	2	1	2	5	1	9	5	4	6	6	13	4	7	3	1	0	7	11	1	1	2	0	0	1	5	3									
		2.26%	0.67%	0.40%	1.14%	2.78%	0.55%	2.54%	2.63%	1.20%	3.19%	1.05%	3.02%	1.87%	2.45%	3.48%	4.38%	3.65%	3.00%	4.62%	3.47%	1.47%	3.76%	7.14%	0.85%	2.52%	1.99%	0.93%	2.16%	2.99%	2.91%	0.00%	1.77%	1.08%	2.22%	0.00%	3.17%	1.02%	0.80%	1.45%	0.84%	3.53%	2.89%	1.32%	1.76%	1.67%	2.46%	1.73%	3.23%	0.92%	1.03%	0.00%	2.46%	4.06%	1.06%	0.51%	1.31%	0.00%	0.00%	0.88%	1.48%	2.73%									
23	Путин Владимир Владимирович	11557	96	242	232	153	143	79	208	208	244	72	225	97	403	497	451	361	385	295	329	109	140	61	208	98	318	181	120	225	250	284	206	84	244	103	58	93	191	301	102	171	152	229	307	288	304	181	142	274	70	83	167	165	65	122	116	117	97	105	229	77									
		77.36%	64.00%	96.80%	88.21%	85.00%	78.14%	66.95%	78.20%	83.53%	86.52%	75.79%	75.50%	90.65%	75.89%	75.19%	76.05%	73.23%	77.00%	71.78%	76.16%	80.15%	75.27%	62.24%	88.51%	82.35%	78.91%	84.58%	86.33%	74.75%	80.91%	80.91%	91.15%	90.32%	77.22%	97.17%	92.06%	94.90%	76.10%	87.50%	85.71%	67.06%	87.86%	75.58%	90.03%	80.22%	57.58%	78.35%	65.44%	84.31%	72.16%	68.03%	58.60%	60.89%	69.15%	62.56%	75.82%	81.25%	83.62%	92.11%	67.75%	70.00%									
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
