Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																		
Дата голосования: 07.12.2003 0:00:00																																																		
																																																		
Наименование Избирательной комиссии:    Кашинская																																																		
																																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																		
																																																		
		Сумма	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446					
		0.40%	1.35%	0.44%	0.28%	0.45%	0.68%	0.58%	0.33%	0.39%	0.10%	0.23%	0.0%	0.0%	0.62%	0.0%	0.57%	0.16%	0.37%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.76%	1.06%	0.81%	0.71%	0.55%	0.0%	0.0%	0.30%	1.01%	0.0%	0.0%	0.82%	3.12%	0.66%	0.0%	0.0%	0.0%	0.68%	0.0%					
27	"10. ""Аграрная партия России"""	1493	11	49	44	95	63	59	31	44	61	38	2	4	18	15	32	55	31	38	13	41	48	39	33	23	76	36	11	10	53	85	39	40	43	24	28	23	21	26	10	10	26	12	33					
		9.11%	3.72%	4.37%	6.20%	7.21%	4.79%	6.86%	5.21%	4.36%	6.63%	4.44%	6.06%	2.43%	11.25%	12.82%	18.49%	9.07%	5.80%	19.28%	10.23%	14.80%	15.84%	11.96%	17.27%	14.46%	29.23%	12.72%	8.94%	7.14%	14.76%	17.74%	17.72%	12.38%	14.52%	9.48%	21.21%	19.00%	13.12%	17.21%	8.47%	8.06%	17.21%	8.16%	17.83%					
28	"11. ""Истинные патриоты России"""	16	0	1	2	1	0	2	0	0	0	1	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.09%	0.0%	0.08%	0.28%	0.07%	0.0%	0.23%	0.0%	0.0%	0.0%	0.11%	0.0%	0.60%	0.0%	0.85%	0.0%	0.16%	0.18%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	1.06%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	267	5	20	17	32	15	12	9	35	16	5	0	1	2	0	1	16	11	3	1	2	3	8	3	2	5	3	0	2	4	5	2	1	10	2	3	0	5	1	0	2	2	0	1					
		1.62%	1.69%	1.78%	2.39%	2.42%	1.14%	1.39%	1.51%	3.47%	1.74%	0.58%	0.0%	0.60%	1.25%	0.0%	0.57%	2.64%	2.05%	1.52%	0.78%	0.72%	0.99%	2.45%	1.57%	1.25%	1.92%	1.06%	0.0%	1.42%	1.11%	1.04%	0.90%	0.30%	3.37%	0.79%	2.27%	0.0%	3.12%	0.66%	0.0%	1.61%	1.32%	0.0%	0.54%					
30	"13. ""Демократическая партия России"""	52	2	2	0	1	2	3	5	2	1	1	0	0	0	0	0	4	2	1	2	2	1	3	0	1	2	4	2	0	4	2	0	0	1	0	0	0	0	0	0	0	0	0	2					
		0.31%	0.67%	0.17%	0.0%	0.07%	0.15%	0.34%	0.84%	0.19%	0.10%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.66%	0.37%	0.50%	1.57%	0.72%	0.33%	0.92%	0.0%	0.62%	0.76%	1.41%	1.62%	0.0%	1.11%	0.41%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.08%					
31	"14. ""Великая Россия - Евразийский Союз"""	34	0	3	0	3	1	2	0	2	2	2	0	0	1	1	1	0	1	0	0	1	2	1	0	0	0	0	1	2	0	2	1	0	0	0	0	0	2	0	1	1	0	1	0					
		0.20%	0.0%	0.26%	0.0%	0.22%	0.07%	0.23%	0.0%	0.19%	0.21%	0.23%	0.0%	0.0%	0.62%	0.85%	0.57%	0.0%	0.18%	0.0%	0.0%	0.36%	0.66%	0.30%	0.0%	0.0%	0.0%	0.0%	0.81%	1.42%	0.0%	0.41%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	1.25%	0.0%	0.84%	0.80%	0.0%	0.68%	0.0%					
32	"15. ""Партия СЛОН"""	27	0	3	1	2	4	1	1	1	3	3	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0					
		0.16%	0.0%	0.26%	0.14%	0.15%	0.30%	0.11%	0.16%	0.09%	0.32%	0.35%	0.0%	0.0%	0.0%	0.85%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.30%	0.33%	0.0%	0.75%	0.82%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1567	27	113	66	153	148	111	85	138	105	117	3	8	14	6	16	54	39	10	4	15	30	20	13	20	8	8	4	10	22	29	24	13	24	11	13	14	16	13	3	16	10	4	10					
		9.56%	9.15%	10.08%	9.30%	11.61%	11.27%	12.90%	14.28%	13.69%	11.42%	13.68%	9.09%	4.87%	8.75%	5.12%	9.24%	8.91%	7.30%	5.07%	3.14%	5.41%	9.90%	6.13%	6.80%	12.57%	3.07%	2.82%	3.25%	7.14%	6.12%	6.05%	10.90%	4.02%	8.10%	4.34%	9.84%	11.57%	10.0%	8.60%	2.54%	12.90%	6.62%	2.72%	5.40%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	70	1	6	2	6	6	1	1	2	5	4	1	0	0	1	2	4	3	2	4	0	1	0	1	2	0	0	0	1	1	3	0	2	0	3	0	0	0	1	0	0	4	0	0					
		0.42%	0.33%	0.53%	0.28%	0.45%	0.45%	0.11%	0.16%	0.19%	0.54%	0.46%	3.03%	0.0%	0.0%	0.85%	1.15%	0.66%	0.56%	1.01%	3.14%	0.0%	0.33%	0.0%	0.52%	1.25%	0.0%	0.0%	0.0%	0.71%	0.27%	0.62%	0.0%	0.61%	0.0%	1.18%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	2.64%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2221	50	203	103	170	190	119	81	138	137	104	2	28	8	9	18	57	90	22	14	25	46	43	25	22	21	45	7	17	26	58	27	41	40	33	28	22	25	24	16	17	24	35	11					
		13.55%	16.94%	18.10%	14.52%	12.90%	14.47%	13.83%	13.61%	13.69%	14.90%	12.16%	6.06%	17.07%	5.0%	7.69%	10.40%	9.40%	16.85%	11.16%	11.02%	9.02%	15.18%	13.19%	13.08%	13.83%	8.07%	15.90%	5.69%	12.14%	7.24%	12.10%	12.27%	12.69%	13.51%	13.04%	21.21%	18.18%	15.62%	15.89%	13.55%	13.70%	15.89%	23.80%	5.94%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	434	6	31	23	26	31	19	15	30	16	27	1	3	5	3	2	18	12	4	2	7	10	13	5	2	6	23	2	2	12	22	2	10	4	9	3	2	7	3	2	7	2	2	3					
		2.64%	2.03%	2.76%	3.24%	1.97%	2.36%	2.20%	2.52%	2.97%	1.74%	3.15%	3.03%	1.82%	3.12%	2.56%	1.15%	2.97%	2.24%	2.03%	1.57%	2.52%	3.30%	3.98%	2.61%	1.25%	2.30%	8.12%	1.62%	1.42%	3.34%	4.59%	0.90%	3.09%	1.35%	3.55%	2.27%	1.65%	4.37%	1.98%	1.69%	5.64%	1.32%	1.36%	1.62%					
37	"20. ""Политическая партия ""Единая Россия"""	5450	104	315	244	436	490	274	189	294	279	291	8	70	60	50	53	211	184	66	43	116	85	106	53	46	76	76	56	51	148	164	81	134	97	87	38	34	52	39	47	34	54	46	69					
		33.26%	35.25%	28.09%	34.41%	33.10%	37.31%	31.86%	31.76%	29.16%	30.35%	34.03%	24.24%	42.68%	37.5%	42.73%	30.63%	34.81%	34.45%	33.50%	33.85%	41.87%	28.05%	32.51%	27.74%	28.93%	29.23%	26.85%	45.52%	36.42%	41.22%	34.23%	36.81%	41.48%	32.77%	34.38%	28.78%	28.09%	32.5%	25.82%	39.83%	27.41%	35.76%	31.29%	37.29%					
38	"21. ""Российская Конституционно-демократическая партия"""	31	1	4	0	2	1	3	1	2	1	0	0	1	2	0	0	1	0	1	0	0	0	0	0	0	0	1	2	0	1	1	2	1	0	0	0	2	0	0	0	1	0	0	0					
		0.18%	0.33%	0.35%	0.0%	0.15%	0.07%	0.34%	0.16%	0.19%	0.10%	0.0%	0.0%	0.60%	1.25%	0.0%	0.0%	0.16%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	1.62%	0.0%	0.27%	0.20%	0.90%	0.30%	0.0%	0.0%	0.0%	1.65%	0.0%	0.0%	0.0%	0.80%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	37	1	7	0	6	2	3	0	1	1	6	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0					
		0.22%	0.33%	0.62%	0.0%	0.45%	0.15%	0.34%	0.0%	0.09%	0.10%	0.70%	0.0%	0.60%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.71%	0.27%	0.0%	0.0%	0.30%	0.33%	0.0%	0.0%	0.0%	0.62%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1767	27	91	90	156	136	69	55	119	135	102	6	25	32	17	22	81	46	20	18	21	31	50	24	16	10	45	12	18	28	22	14	29	25	49	7	8	11	28	11	20	11	9	21					
		10.78%	9.15%	8.11%	12.69%	11.84%	10.35%	8.02%	9.24%	11.80%	14.68%	11.92%	18.18%	15.24%	20.0%	14.52%	12.71%	13.36%	8.61%	10.15%	14.17%	7.58%	10.23%	15.33%	12.56%	10.06%	3.84%	15.90%	9.75%	12.85%	7.79%	4.59%	6.36%	8.97%	8.44%	19.36%	5.30%	6.61%	6.87%	18.54%	9.32%	16.12%	7.28%	6.12%	11.35%					
																																																		
41	Против всех	646	8	81	19	41	56	38	25	37	33	30	3	7	3	3	5	16	22	3	4	6	7	5	8	10	14	12	5	8	20	27	5	10	10	6	7	10	4	3	8	4	7	8	8					
		3.94%	2.71%	7.22%	2.67%	3.11%	4.26%	4.41%	4.20%	3.67%	3.59%	3.50%	9.09%	4.26%	1.87%	2.56%	2.89%	2.64%	4.11%	1.52%	3.14%	2.16%	2.31%	1.53%	4.18%	6.28%	5.38%	4.24%	4.06%	5.71%	5.57%	5.63%	2.27%	3.09%	3.37%	2.37%	5.30%	8.26%	2.5%	1.98%	6.77%	3.22%	4.63%	5.44%	4.32%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
