Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																				
Дата голосования: 04.12.2011																																																				
																																																				
Наименование Избирательной комиссии:    Первомайская																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
		Сумма	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298	УИК №1299	УИК №1300	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1327	УИК №1328	УИК №1329	УИК №1330	УИК №1331	УИК №1332	УИК №1333	УИК №1334	УИК №1335	УИК №1336	УИК №1337	УИК №1338					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1321	10	32	20	40	4	24	8	21	25	11	13	51	4	5	11	82	15	15	3	10	37	4	8	18	8	38	8	69	139	90	131	72	17	12	4	5	10	24	33	45	29	29	14	46	27					
		11.33%	10.10%	10.03%	9.71%	12.94%	3.36%	8.36%	5.48%	7.07%	12.20%	11.34%	11.40%	9.06%	7.41%	7.25%	17.46%	18.39%	14.56%	12.61%	5.08%	8.00%	10.45%	4.55%	10.26%	12.95%	12.31%	8.98%	10.39%	17.34%	13.10%	15.57%	15.94%	9.56%	7.98%	7.69%	3.70%	9.62%	10.20%	11.21%	15.42%	11.17%	11.20%	8.41%	6.17%	11.25%	8.39%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1606	10	38	30	56	7	35	8	32	20	0	27	65	3	2	3	44	17	8	5	19	55	3	10	12	4	68	12	57	195	97	128	120	15	15	14	7	16	30	25	57	51	35	15	93	43					
		13.78%	10.10%	11.91%	14.56%	18.12%	5.88%	12.20%	5.48%	10.77%	9.76%	0.00%	23.68%	11.55%	5.56%	2.90%	4.76%	9.87%	16.50%	6.72%	8.47%	15.20%	15.54%	3.41%	12.82%	8.63%	6.15%	16.08%	15.58%	14.32%	18.38%	16.78%	15.57%	15.94%	7.04%	9.62%	12.96%	13.46%	16.33%	14.02%	11.68%	14.14%	19.69%	10.14%	6.61%	22.74%	13.35%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	124	1	2	3	2	1	4	0	0	1	3	0	10	0	1	0	4	0	0	2	0	2	0	0	1	0	10	1	4	9	8	11	14	1	2	2	1	0	1	1	4	2	5	6	1	4					
		1.06%	1.01%	0.63%	1.46%	0.65%	0.84%	1.39%	0.00%	0.00%	0.49%	3.09%	0.00%	1.78%	0.00%	1.45%	0.00%	0.90%	0.00%	0.00%	3.39%	0.00%	0.56%	0.00%	0.00%	0.72%	0.00%	2.36%	1.30%	1.01%	0.85%	1.38%	1.34%	1.86%	0.47%	1.28%	1.85%	1.92%	0.00%	0.47%	0.47%	0.99%	0.77%	1.45%	2.64%	0.24%	1.24%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2931	14	83	27	79	30	62	23	72	31	17	29	164	15	16	18	94	34	21	15	36	61	22	7	40	17	126	15	93	317	197	268	262	77	20	17	6	17	18	36	102	46	58	22	93	114					
		25.15%	14.14%	26.02%	13.11%	25.57%	25.21%	21.60%	15.75%	24.24%	15.12%	17.53%	25.44%	29.13%	27.78%	23.19%	28.57%	21.08%	33.01%	17.65%	25.42%	28.80%	17.23%	25.00%	8.97%	28.78%	26.15%	29.79%	19.48%	23.37%	29.88%	34.08%	32.60%	34.79%	36.15%	12.82%	15.74%	11.54%	17.35%	8.41%	16.82%	25.31%	17.76%	16.81%	9.69%	22.74%	35.40%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	142	4	1	0	1	0	0	0	4	0	0	0	12	0	0	0	8	1	3	0	2	4	0	2	1	0	9	0	9	21	11	18	9	0	0	0	0	0	0	0	4	1	6	2	4	5					
		1.22%	4.04%	0.31%	0.00%	0.32%	0.00%	0.00%	0.00%	1.35%	0.00%	0.00%	0.00%	2.13%	0.00%	0.00%	0.00%	1.79%	0.97%	2.52%	0.00%	1.60%	1.13%	0.00%	2.56%	0.72%	0.00%	2.13%	0.00%	2.26%	1.98%	1.90%	2.19%	1.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.99%	0.39%	1.74%	0.88%	0.98%	1.55%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5361	59	156	126	127	75	154	107	164	124	65	44	255	32	45	30	204	35	71	34	57	194	58	50	65	36	161	40	153	365	167	257	264	100	102	68	32	55	140	118	183	122	210	164	167	126					
		45.99%	59.60%	48.90%	61.17%	41.10%	63.03%	53.66%	73.29%	55.22%	60.49%	67.01%	38.60%	45.29%	59.26%	65.22%	47.62%	45.74%	33.98%	59.66%	57.63%	45.60%	54.80%	65.91%	64.10%	46.76%	55.38%	38.06%	51.95%	38.44%	34.40%	28.89%	31.27%	35.06%	46.95%	65.38%	62.96%	61.54%	56.12%	65.42%	55.14%	45.41%	47.10%	60.87%	72.25%	40.83%	39.13%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	24	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	4	2	3	1	0	0	0	0	0	1	0	1	0	1	1	1	2					
		0.21%	0.00%	0.31%	0.00%	0.32%	0.00%	0.70%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.38%	0.35%	0.36%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.25%	0.00%	0.29%	0.44%	0.24%	0.62%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
