Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																				
Дата голосования: 02.12.2007																																																				
																																																				
Наименование Избирательной комиссии:    Первомайская																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
		Сумма	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298	УИК №1299	УИК №1300	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1327	УИК №1328	УИК №1329	УИК №1330	УИК №1331	УИК №1332	УИК №1333	УИК №1334	УИК №1335	УИК №1336	УИК №1337	УИК №1338					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																				
18	1.Политическая партия «Аграрная партия России»	530	3	31	16	15	5	18	13	22	14	11	4	46	2	0	1	30	7	10	0	3	13	0	6	7	14	1	21	34	16	22	37	7	4	0	5	2	1	2	5	18	9	5	3	23	24					
		3.79%	2.36%	7.05%	6.43%	3.46%	2.98%	4.52%	7.65%	5.42%	4.65%	8.94%	2.72%	7.55%	3.33%	0.00%	1.35%	5.49%	5.00%	7.04%	0.00%	1.99%	2.85%	0.00%	4.92%	2.78%	2.50%	1.16%	4.65%	3.00%	2.71%	2.56%	3.99%	2.30%	2.02%	0.00%	4.90%	1.75%	1.67%	1.08%	1.72%	4.08%	3.37%	1.42%	1.24%	4.64%	5.24%					
19	2.Всероссийская политическая партия «Гражданская Сила»	64	0	1	1	0	1	1	0	1	1	1	0	3	0	0	0	2	0	0	0	1	0	0	0	3	2	0	5	11	9	12	1	2	0	0	0	0	0	0	2	0	1	1	1	1	0					
		0.46%	0.00%	0.23%	0.40%	0.00%	0.60%	0.25%	0.00%	0.25%	0.33%	0.81%	0.00%	0.49%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.66%	0.00%	0.00%	0.00%	1.19%	0.36%	0.00%	1.11%	0.97%	1.52%	1.40%	0.11%	0.66%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.69%	0.00%	0.37%	0.28%	0.41%	0.20%	0.00%					
20	3.Политическая партия «Демократическая партия России»	15	2	0	1	1	0	0	0	2	1	1	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.11%	1.57%	0.00%	0.40%	0.23%	0.00%	0.00%	0.00%	0.49%	0.33%	0.81%	0.00%	0.33%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1452	10	40	14	40	16	41	10	55	18	11	13	100	3	5	10	34	20	15	3	5	47	9	13	41	40	6	52	146	95	118	142	19	12	7	20	2	6	10	13	37	26	21	6	44	57					
		10.37%	7.87%	9.09%	5.62%	9.22%	9.52%	10.30%	5.88%	13.55%	5.98%	8.94%	8.84%	16.42%	5.00%	6.49%	13.51%	6.23%	14.29%	10.56%	4.11%	3.31%	10.31%	9.68%	10.66%	16.27%	7.16%	6.98%	11.50%	12.90%	16.07%	13.75%	15.33%	6.23%	6.06%	5.51%	19.61%	1.75%	10.00%	5.38%	4.47%	8.39%	9.74%	5.97%	2.48%	8.87%	12.45%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	32	0	2	1	1	1	1	0	2	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	2	0	0	4	3	1	3	0	1	0	0	0	0	0	0	3	0	2	0	0	1					
		0.23%	0.00%	0.45%	0.40%	0.23%	0.60%	0.25%	0.00%	0.49%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.70%	0.00%	0.66%	0.00%	1.08%	0.00%	0.00%	0.36%	0.00%	0.00%	0.35%	0.51%	0.12%	0.32%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.68%	0.00%	0.57%	0.00%	0.00%	0.22%					
23	6.Политическая партия «Партия социальной справедливости»	28	0	1	0	0	0	1	0	5	0	0	0	3	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	4	1	3	1	0	0	0	0	0	0	0	0	1	2	1	0	0	1					
		0.20%	0.00%	0.23%	0.00%	0.00%	0.00%	0.25%	0.00%	1.23%	0.00%	0.00%	0.00%	0.49%	0.00%	0.00%	0.00%	0.18%	0.00%	1.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.35%	0.17%	0.35%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.75%	0.28%	0.00%	0.00%	0.22%					
24	7.Политическая партия «Либерально-демократическая партия России»	1010	4	26	20	19	13	26	4	25	13	5	15	38	3	0	1	22	10	6	1	13	25	1	8	16	52	13	35	113	64	95	94	17	6	8	3	8	2	8	19	50	43	20	6	21	19					
		7.21%	3.15%	5.91%	8.03%	4.38%	7.74%	6.53%	2.35%	6.16%	4.32%	4.07%	10.20%	6.24%	5.00%	0.00%	1.35%	4.03%	7.14%	4.23%	1.37%	8.61%	5.48%	1.08%	6.56%	6.35%	9.30%	15.12%	7.74%	9.98%	10.83%	11.07%	10.15%	5.57%	3.03%	6.30%	2.94%	7.02%	3.33%	4.30%	6.53%	11.34%	16.10%	5.68%	2.48%	4.23%	4.15%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	795	8	21	6	13	6	15	2	61	11	3	3	39	7	0	1	29	16	3	1	2	20	0	8	12	26	2	40	84	46	55	26	6	6	9	0	3	0	18	35	51	26	14	7	14	40					
		5.68%	6.30%	4.77%	2.41%	2.99%	3.57%	3.77%	1.18%	15.02%	3.65%	2.44%	2.04%	6.40%	11.67%	0.00%	1.35%	5.31%	11.43%	2.11%	1.37%	1.32%	4.39%	0.00%	6.56%	4.76%	4.65%	2.33%	8.85%	7.42%	7.78%	6.41%	2.81%	1.97%	3.03%	7.09%	0.00%	2.63%	0.00%	9.68%	12.03%	11.56%	9.74%	3.98%	2.89%	2.82%	8.73%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	160	0	7	1	6	0	5	4	9	5	0	3	3	1	1	0	2	1	0	2	1	2	1	3	1	13	0	4	10	12	9	11	0	2	2	1	1	0	0	0	7	6	18	6	0	0					
		1.14%	0.00%	1.59%	0.40%	1.38%	0.00%	1.26%	2.35%	2.22%	1.66%	0.00%	2.04%	0.49%	1.67%	1.30%	0.00%	0.37%	0.71%	0.00%	2.74%	0.66%	0.44%	1.08%	2.46%	0.40%	2.33%	0.00%	0.88%	0.88%	2.03%	1.05%	1.19%	0.00%	1.01%	1.57%	0.98%	0.88%	0.00%	0.00%	0.00%	1.59%	2.25%	5.11%	2.48%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9759	99	306	183	339	125	290	136	217	230	88	106	369	43	71	61	412	86	100	66	123	330	81	83	170	406	63	286	711	341	535	601	250	165	99	73	98	51	147	216	270	152	270	210	391	310					
		69.70%	77.95%	69.55%	73.49%	78.11%	74.40%	72.86%	80.00%	53.45%	76.41%	71.54%	72.11%	60.59%	71.67%	92.21%	82.43%	75.46%	61.43%	70.42%	90.41%	81.46%	72.37%	87.10%	68.03%	67.46%	72.63%	73.26%	63.27%	62.81%	57.70%	62.35%	64.90%	81.97%	83.33%	77.95%	71.57%	85.96%	85.00%	79.03%	74.23%	61.22%	56.93%	76.70%	86.78%	78.83%	67.69%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	34	0	2	1	0	0	0	0	0	1	1	1	2	0	0	0	3	0	1	0	0	5	0	0	0	2	0	1	5	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0					
		0.24%	0.00%	0.45%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.81%	0.68%	0.33%	0.00%	0.00%	0.00%	0.55%	0.00%	0.70%	0.00%	0.00%	1.10%	0.00%	0.00%	0.00%	0.36%	0.00%	0.22%	0.44%	0.34%	0.23%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
