Выборы Президента Российской Федерации																																											
																																											
Наименование Избирательной комиссии:    Звениговская																																											
																																											
Итоги голосования 																																											
																																											
		Сумма	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273					
11	Число полученных открепительных  удостоверений	543	20	20	30	20	20	20	5	10	15	20	25	15	5	20	35	10	15	14	15	15	15	10	10	15	10	15	10	19	20	10	10	10	10	10	10	10					
12	Число выданных открепительных удостоверений	334	19	16	30	18	18	3	4	7	9	20	18	0	1	13	35	3	7	10	6	8	3	0	0	6	0	15	0	18	20	4	0	8	10	0	0	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	305	9	13	15	21	18	6	8	9	36	13	9	6	3	14	13	13	2	7	2	2	2	4	2	8	7	12	2	4	4	11	5	3	4	5	8	5					
14	Число неиспользованных открепительных удостоверений	209	1	4	0	2	2	17	1	3	6	0	7	15	4	7	0	7	8	4	9	7	12	10	10	9	10	0	10	1	0	6	10	2	0	10	10	5					
15	"Число открепительных удостоверений, выданных в ТИК"	19	3	1	2	0	3	0	1	0	0	0	1	0	0	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																											
18	. Глазьев Сергей Юрьевич	736	75	48	76	45	53	37	29	36	18	34	49	2	1	25	25	1	5	21	16	10	9	4	1	15	1	5	2	6	28	20	8	6	8	1	0	16					
		3.26%	5.09%	4.42%	5.56%	3.97%	4.73%	4.80%	3.03%	4.24%	2.12%	4.53%	4.17%	0.54%	1.00%	2.03%	2.92%	0.36%	3.60%	1.97%	2.77%	1.83%	2.16%	1.91%	1.96%	2.92%	1.41%	1.60%	5.56%	1.54%	2.21%	3.11%	1.69%	1.73%	1.33%	0.74%	0.00%	6.11%					
19	. Малышкин Олег Александрович	626	49	36	43	50	26	12	8	16	16	18	32	5	8	17	28	9	3	35	15	16	8	8	1	6	0	8	0	14	55	20	13	5	15	8	5	18					
		2.77%	3.33%	3.31%	3.14%	4.41%	2.32%	1.56%	0.84%	1.88%	1.88%	2.40%	2.72%	1.34%	8.00%	1.38%	3.27%	3.24%	2.16%	3.28%	2.60%	2.94%	1.92%	3.83%	1.96%	1.17%	0.00%	2.56%	0.00%	3.60%	4.34%	3.11%	2.74%	1.44%	2.49%	5.93%	3.40%	6.87%					
20	. Миронов Сергей Михайлович	157	11	9	13	8	18	4	5	2	1	6	10	3	1	8	8	1	1	7	6	1	3	1	0	4	3	2	0	1	9	3	1	2	2	1	1	1					
		0.70%	0.75%	0.83%	0.95%	0.71%	1.61%	0.52%	0.52%	0.24%	0.12%	0.80%	0.85%	0.81%	1.00%	0.65%	0.93%	0.36%	0.72%	0.66%	1.04%	0.18%	0.72%	0.48%	0.00%	0.78%	4.23%	0.64%	0.00%	0.26%	0.71%	0.47%	0.21%	0.58%	0.33%	0.74%	0.68%	0.38%					
21	. Путин Владимир Владимирович	15298	925	703	842	717	668	635	665	644	599	488	744	267	70	851	566	187	107	785	422	361	269	156	32	410	47	245	30	239	857	423	328	279	380	96	89	172					
		67.75%	62.80%	64.67%	61.55%	63.23%	59.59%	82.36%	69.56%	75.76%	70.39%	65.07%	63.27%	71.77%	70.00%	69.02%	66.12%	67.27%	76.98%	73.64%	73.01%	66.24%	64.66%	74.64%	62.75%	79.77%	66.20%	78.53%	83.33%	61.44%	67.69%	65.68%	69.20%	80.40%	63.02%	71.11%	60.54%	65.65%					
22	. Хакамада Ирина Муцуовна	563	38	24	54	41	36	19	34	34	23	24	27	8	0	24	19	4	3	31	7	6	8	5	0	16	0	5	0	6	25	10	7	2	12	4	4	3					
		2.49%	2.58%	2.21%	3.95%	3.62%	3.21%	2.46%	3.56%	4.00%	2.70%	3.20%	2.30%	2.15%	0.00%	1.95%	2.22%	1.44%	2.16%	2.91%	1.21%	1.10%	1.92%	2.39%	0.00%	3.11%	0.00%	1.60%	0.00%	1.54%	1.97%	1.55%	1.48%	0.58%	1.99%	2.96%	2.72%	1.15%					
23	. Харитонов Николай Михайлович	4388	300	211	272	210	264	49	180	95	162	154	269	82	18	270	178	63	17	162	92	142	107	32	12	44	18	40	4	109	254	155	109	44	167	16	47	40					
		19.43%	20.37%	19.41%	19.88%	18.52%	23.55%	6.36%	18.83%	11.18%	19.04%	20.53%	22.87%	22.04%	18.00%	21.90%	20.79%	22.66%	12.23%	15.20%	15.92%	26.06%	25.72%	15.31%	23.53%	8.56%	25.35%	12.82%	11.11%	28.02%	20.06%	24.07%	23.00%	12.68%	27.69%	11.85%	31.97%	15.27%					
																																											
24	Против всех	527	51	38	60	50	44	12	20	19	17	21	32	1	2	26	23	9	1	15	15	2	9	1	3	4	1	4	0	8	7	11	3	2	5	7	0	4					
		2.33%	3.46%	3.50%	4.39%	4.41%	3.93%	1.56%	2.09%	2.24%	2.00%	2.80%	2.72%	0.27%	2.00%	2.11%	2.69%	3.24%	0.72%	1.41%	2.60%	0.37%	2.16%	0.48%	5.88%	0.78%	1.41%	1.28%	0.00%	2.06%	0.55%	1.71%	0.63%	0.58%	0.83%	5.19%	0.00%	1.53%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
