7	Число избирательных бюллетеней в переносных ящиках для голосования	4203	33	46	59	92	79	33	74	62	79	189	31	45	218	50	189	201	64	45	30	58	53	19	84	191	213	200	122	96	128	105	120	29	101	48	55	99	46	63	72	83	60	58	75	71	38	134	72	41	10	40					
8	Число бюллетеней в стационарных ящиках для голосования	24398	532	547	685	674	761	703	868	747	783	579	663	184	455	230	934	840	535	839	599	232	321	115	341	1090	459	1042	491	373	921	308	321	426	331	316	164	221	195	505	829	818	361	574	249	86	96	505	346	86	43	75					
9	Число недействительных избирательных бюллетеней	163	2	0	1	0	3	0	4	0	0	1	0	0	2	0	1	5	0	5	5	0	0	2	5	1	0	0	13	4	22	16	2	8	0	0	0	0	1	13	3	3	1	2	0	0	0	28	3	4	1	2					
10	Число действительных избирательных бюллетеней	28438	563	593	743	766	837	736	938	809	862	767	694	229	671	280	1122	1036	599	879	624	290	374	132	420	1280	672	1242	600	465	1027	397	439	447	432	364	219	320	240	555	898	898	420	630	324	157	134	611	415	123	52	113					
11	Число полученных открепительных  удостоверений	1064	10	20	20	40	25	20	24	35	35	40	20	5	10	10	10	15	10	27	23	13	13	10	10	60	80	50	20	10	29	32	17	34	20	15	12	10	13	25	25	30	18	25	15	7	10	10	20	5	5	22					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	969	9	20	20	40	25	20	24	35	35	40	16	5	5	4	10	13	10	22	16	13	13	10	10	45	70	50	14	7	29	26	17	34	20	15	12	10	13	25	25	30	18	25	15	3	7	10	12	2	1	19					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	620	8	6	55	19	11	13	17	15	16	14	27	3	21	15	9	6	6	13	15	10	9	1	6	11	24	20	5	9	13	6	13	11	5	11	7	5	7	4	9	10	8	65	9	5	18	11	7	6	4	2					
14	Число неиспользованных открепительных удостоверений	95	1	0	0	0	0	0	0	0	0	0	4	0	5	6	0	2	0	5	7	0	0	0	0	15	10	0	6	3	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	8	3	4	3					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	69	1	2	3	7	7	4	6	5	7	4	4	0	0	0	1	1	0	0	0	0	0	0	0	2	5	1	1	0	1	0	1	0	0	2	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																									
18	Богданов Андрей Владимирович	105	4	2	1	0	4	0	5	2	1	0	0	1	5	0	2	6	0	11	6	0	0	1	2	0	0	3	5	3	0	2	1	2	3	2	1	3	2	3	4	5	1	2	1	3	0	4	1	0	0	1					
		0.37%	0.71%	0.34%	0.13%	0.00%	0.48%	0.00%	0.53%	0.25%	0.12%	0.00%	0.00%	0.44%	0.74%	0.00%	0.18%	0.58%	0.00%	1.24%	0.95%	0.00%	0.00%	0.75%	0.47%	0.00%	0.00%	0.24%	0.82%	0.64%	0.00%	0.48%	0.23%	0.44%	0.69%	0.55%	0.46%	0.94%	0.83%	0.53%	0.44%	0.55%	0.24%	0.32%	0.31%	1.91%	0.00%	0.63%	0.24%	0.00%	0.00%	0.87%					
19	Жириновский Владимир Вольфович	704	23	10	6	3	13	7	28	5	3	0	0	10	29	0	9	38	4	86	40	0	3	20	18	0	5	24	5	7	34	15	5	9	19	7	9	11	18	19	43	30	12	12	5	11	1	16	12	10	5	5					
		2.46%	4.07%	1.69%	0.81%	0.39%	1.55%	0.95%	2.97%	0.62%	0.35%	0.00%	0.00%	4.37%	4.31%	0.00%	0.80%	3.65%	0.67%	9.73%	6.36%	0.00%	0.80%	14.93%	4.24%	0.00%	0.74%	1.93%	0.82%	1.49%	3.24%	3.63%	1.13%	1.98%	4.40%	1.92%	4.11%	3.44%	7.47%	3.35%	4.77%	3.33%	2.85%	1.90%	1.54%	7.01%	0.75%	2.50%	2.87%	7.87%	9.43%	4.35%					
20	Зюганов Геннадий Андреевич	3550	45	66	113	55	86	97	88	154	209	120	122	28	44	57	190	140	109	215	50	71	86	6	39	134	95	74	91	23	89	22	47	48	34	61	14	34	14	48	85	99	47	104	32	35	23	40	53	5	0	9					
		12.41%	7.96%	11.13%	15.19%	7.18%	10.24%	13.18%	9.34%	19.04%	24.25%	15.63%	17.58%	12.23%	6.54%	20.36%	16.92%	13.45%	18.20%	24.32%	7.95%	24.48%	22.99%	4.48%	9.18%	10.46%	14.14%	5.96%	14.85%	4.90%	8.48%	5.33%	10.66%	10.55%	7.87%	16.76%	6.39%	10.63%	5.81%	8.45%	9.43%	10.99%	11.16%	16.46%	9.88%	22.29%	17.16%	6.26%	12.68%	3.94%	0.00%	7.83%					
21	Медведев Дмитрий Анатольевич	24079	491	515	623	708	734	632	817	648	649	647	572	190	593	223	921	852	486	567	528	219	285	105	361	1146	572	1141	499	432	904	358	386	388	376	294	195	272	206	485	766	764	360	512	286	108	110	551	349	108	47	98					
		84.19%	86.90%	86.85%	83.74%	92.43%	87.38%	85.87%	86.73%	80.10%	75.29%	84.24%	82.42%	82.97%	88.11%	79.64%	82.01%	81.84%	81.14%	64.14%	83.94%	75.52%	76.20%	78.36%	84.94%	89.46%	85.12%	91.87%	81.40%	92.11%	86.18%	86.68%	87.53%	85.27%	87.04%	80.77%	89.04%	85.00%	85.48%	85.39%	85.02%	84.79%	85.51%	81.01%	88.27%	68.79%	82.09%	86.23%	83.49%	85.04%	88.68%	85.22%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
