Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Вяземская																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563					
		1.24%	0.0%	1.73%	1.24%	2.80%	0.55%	2.00%	0.87%	0.91%	2.66%	2.06%	1.31%	4.78%	0.68%	2.14%	1.65%	1.16%	2.27%	0.0%	1.53%	2.43%	1.19%	0.46%	0.26%	0.74%	0.25%	0.18%	1.63%	1.01%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	161	3	2	7	0	2	1	2	1	7	2	3	0	4	7	0	0	1	2	9	4	6	13	8	28	25	4	10	10					
		1.63%	2.85%	1.15%	2.17%	0.0%	1.10%	0.40%	0.87%	0.30%	2.07%	0.82%	0.78%	0.0%	2.72%	1.15%	0.0%	0.0%	0.56%	1.35%	1.72%	1.21%	1.79%	2.00%	2.08%	3.49%	3.14%	0.72%	1.63%	1.68%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	337	0	4	11	4	7	9	6	14	4	3	10	8	4	24	8	10	8	3	21	13	11	24	12	24	28	30	21	16					
		3.42%	0.0%	2.31%	3.41%	3.73%	3.86%	3.61%	2.63%	4.28%	1.18%	1.23%	2.63%	3.47%	2.72%	3.96%	3.31%	11.62%	4.54%	2.02%	4.02%	3.95%	3.28%	3.69%	3.13%	2.99%	3.52%	5.44%	3.43%	2.70%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	298	0	6	2	0	1	6	2	16	4	5	2	8	1	15	3	1	0	0	22	16	13	32	16	38	28	26	27	8					
		3.02%	0.0%	3.46%	0.62%	0.0%	0.55%	2.40%	0.87%	4.89%	1.18%	2.06%	0.52%	3.47%	0.68%	2.47%	1.24%	1.16%	0.0%	0.0%	4.21%	4.86%	3.88%	4.93%	4.17%	4.73%	3.52%	4.71%	4.41%	1.35%					
22	"5. ""За Русь Святую"""	35	0	0	0	0	0	3	0	1	1	2	3	0	1	1	0	0	2	0	5	1	1	2	3	1	1	3	1	3					
		0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	1.20%	0.0%	0.30%	0.29%	0.82%	0.78%	0.0%	0.68%	0.16%	0.0%	0.0%	1.13%	0.0%	0.95%	0.30%	0.29%	0.30%	0.78%	0.12%	0.12%	0.54%	0.16%	0.50%					
23	"6. ""Объединенная Российская партия ""Русь"""	29	0	1	0	0	1	0	2	1	0	1	3	1	1	1	0	3	0	0	2	0	0	2	3	3	1	2	1	0					
		0.29%	0.0%	0.57%	0.0%	0.0%	0.55%	0.0%	0.87%	0.30%	0.0%	0.41%	0.78%	0.43%	0.68%	0.16%	0.0%	3.48%	0.0%	0.0%	0.38%	0.0%	0.0%	0.30%	0.78%	0.37%	0.12%	0.36%	0.16%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	92	1	0	5	0	1	3	1	2	3	3	4	0	2	0	0	0	0	1	11	6	4	8	2	4	10	7	10	4					
		0.93%	0.95%	0.0%	1.55%	0.0%	0.55%	1.20%	0.43%	0.61%	0.88%	1.23%	1.05%	0.0%	1.36%	0.0%	0.0%	0.0%	0.0%	0.67%	2.10%	1.82%	1.19%	1.23%	0.52%	0.49%	1.25%	1.27%	1.63%	0.67%					
25	"8. ""Народно-республиканская партия России"""	23	0	0	0	0	0	0	0	2	0	1	2	1	1	2	2	1	0	0	4	0	0	1	2	3	0	0	0	1					
		0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%	0.41%	0.52%	0.43%	0.68%	0.33%	0.82%	1.16%	0.0%	0.0%	0.76%	0.0%	0.0%	0.15%	0.52%	0.37%	0.0%	0.0%	0.0%	0.16%					
26	"9. ""Российская экологическая партия ""Зеленые"""	46	0	0	6	0	1	0	1	2	0	1	1	1	0	1	0	0	0	2	3	1	2	3	1	6	4	2	2	6					
		0.46%	0.0%	0.0%	1.86%	0.0%	0.55%	0.0%	0.43%	0.61%	0.0%	0.41%	0.26%	0.43%	0.0%	0.16%	0.0%	0.0%	0.0%	1.35%	0.57%	0.30%	0.59%	0.46%	0.26%	0.74%	0.50%	0.36%	0.32%	1.01%					
27	"10. ""Аграрная партия России"""	331	3	12	31	13	14	21	16	12	12	6	13	15	8	15	29	0	4	6	5	7	6	10	7	22	21	7	10	6					
		3.35%	2.85%	6.93%	9.62%	12.14%	7.73%	8.43%	7.01%	3.66%	3.55%	2.47%	3.42%	6.52%	5.44%	2.47%	12.03%	0.0%	2.27%	4.05%	0.95%	2.12%	1.79%	1.54%	1.82%	2.74%	2.64%	1.27%	1.63%	1.01%					
28	"11. ""Истинные патриоты России"""	32	0	2	0	1	0	0	0	0	0	0	0	0	0	4	1	0	0	0	1	0	0	1	0	2	0	0	2	18					
		0.32%	0.0%	1.15%	0.0%	0.93%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.66%	0.41%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.15%	0.0%	0.24%	0.0%	0.0%	0.32%	3.04%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	69	0	0	1	0	1	0	5	3	3	1	5	1	0	3	0	2	1	4	1	1	2	7	1	6	7	3	3	8					
		0.70%	0.0%	0.0%	0.31%	0.0%	0.55%	0.0%	2.19%	0.91%	0.88%	0.41%	1.31%	0.43%	0.0%	0.49%	0.0%	2.32%	0.56%	2.70%	0.19%	0.30%	0.59%	1.07%	0.26%	0.74%	0.88%	0.54%	0.49%	1.35%					
30	"13. ""Демократическая партия России"""	23	0	0	0	0	0	0	1	0	0	0	3	0	1	1	0	0	2	1	0	0	0	3	2	0	3	1	1	4					
		0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.78%	0.0%	0.68%	0.16%	0.0%	0.0%	1.13%	0.67%	0.0%	0.0%	0.0%	0.46%	0.52%	0.0%	0.37%	0.18%	0.16%	0.67%					
31	"14. ""Великая Россия - Евразийский Союз"""	16	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	2	1	5	0					
		0.16%	0.0%	0.0%	0.0%	0.93%	0.0%	0.40%	0.0%	0.30%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.37%	0.25%	0.18%	0.81%	0.0%					
32	"15. ""Партия СЛОН"""	9	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	1	1	0	0	1	0	0	1	0	1					
		0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.19%	0.30%	0.0%	0.0%	0.26%	0.0%	0.0%	0.18%	0.0%	0.16%					
33	"16. ""Родина"" (народно-патриотический союз)"""	626	2	14	5	6	1	19	13	37	21	11	21	15	5	17	7	1	7	7	28	33	28	57	31	62	58	44	44	32					
		6.35%	1.90%	8.09%	1.55%	5.60%	0.55%	7.63%	5.70%	11.31%	6.21%	4.54%	5.52%	6.52%	3.40%	2.80%	2.90%	1.16%	3.97%	4.72%	5.36%	10.03%	8.35%	8.78%	8.09%	7.73%	7.30%	7.98%	7.20%	5.40%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	26	2	2	4	0	1	0	0	0	0	1	3	0	1	1	0	0	0	1	0	1	1	2	1	0	0	1	1	3					
		0.26%	1.90%	1.15%	1.24%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.41%	0.78%	0.0%	0.68%	0.16%	0.0%	0.0%	0.0%	0.67%	0.0%	0.30%	0.29%	0.30%	0.26%	0.0%	0.0%	0.18%	0.16%	0.50%					
35	"18. ""ЛДПР"""	1778	29	38	102	22	18	29	32	39	80	60	69	51	57	91	28	19	22	18	98	60	63	111	69	127	131	102	110	103					
		18.04%	27.61%	21.96%	31.67%	20.56%	9.94%	11.64%	14.03%	11.92%	23.66%	24.79%	18.15%	22.17%	38.77%	15.04%	11.61%	22.09%	12.5%	12.16%	18.77%	18.23%	18.80%	17.10%	18.01%	15.83%	16.49%	18.51%	18.00%	17.39%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	202	2	8	4	2	4	4	3	4	6	5	14	4	6	23	6	2	5	3	3	6	1	19	13	12	15	7	9	12					
		2.05%	1.90%	4.62%	1.24%	1.86%	2.20%	1.60%	1.31%	1.22%	1.77%	2.06%	3.68%	1.73%	4.08%	3.80%	2.48%	2.32%	2.84%	2.02%	0.57%	1.82%	0.29%	2.92%	3.39%	1.49%	1.88%	1.27%	1.47%	2.02%					
37	"20. ""Политическая партия ""Единая Россия"""	3584	42	67	90	35	108	112	89	111	107	105	125	80	41	242	129	29	70	60	186	106	123	217	139	282	264	198	223	204					
		36.37%	40.0%	38.72%	27.95%	32.71%	59.66%	44.97%	39.03%	33.94%	31.65%	43.38%	32.89%	34.78%	27.89%	40.0%	53.52%	33.72%	39.77%	40.54%	35.63%	32.21%	36.71%	33.43%	36.29%	35.16%	33.24%	35.93%	36.49%	34.45%					
38	"21. ""Российская Конституционно-демократическая партия"""	16	0	0	0	0	1	0	0	1	3	0	0	0	1	1	1	1	2	0	1	0	0	0	0	0	0	0	0	4					
		0.16%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.30%	0.88%	0.0%	0.0%	0.0%	0.68%	0.16%	0.41%	1.16%	1.13%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.67%					
39	"22. ""Развитие предпринимательства"""	24	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0	2	0	0	4	2	2	2	1	6	0					
		0.24%	0.0%	0.0%	0.0%	0.93%	0.0%	0.0%	0.0%	0.0%	0.29%	0.41%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.56%	0.0%	0.38%	0.0%	0.0%	0.61%	0.52%	0.24%	0.25%	0.18%	0.98%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1269	14	5	38	7	3	16	33	48	45	15	66	17	7	101	13	6	35	28	87	51	54	92	50	124	122	82	74	36					
		12.87%	13.33%	2.89%	11.80%	6.54%	1.65%	6.42%	14.47%	14.67%	13.31%	6.19%	17.36%	7.39%	4.76%	16.69%	5.39%	6.97%	19.88%	18.91%	16.66%	15.50%	16.11%	14.17%	13.05%	15.46%	15.36%	14.88%	12.11%	6.08%					
																																			
41	Против всех	574	7	8	10	6	14	16	19	18	22	12	16	10	4	30	8	10	8	9	20	14	14	32	13	39	64	24	34	93					
		5.82%	6.66%	4.62%	3.10%	5.60%	7.73%	6.42%	8.33%	5.50%	6.50%	4.95%	4.21%	4.34%	2.72%	4.95%	3.31%	11.62%	4.54%	6.08%	3.83%	4.25%	4.17%	4.93%	3.39%	4.86%	8.06%	4.35%	5.56%	15.70%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
