		1.25%	2.73%	0.55%	1.78%	0.68%	1.11%	1.50%	1.89%	1.32%	1.24%	1.40%	2.83%	1.17%	1.24%	0.82%	1.52%	1.27%	1.58%	1.77%	3.72%	1.60%	0.88%	0.84%	1.09%	0.41%	1.65%	0.44%	0.40%	0.00%	0.61%	0.00%	2.86%	0.84%	0.92%	1.01%	1.13%	1.00%	0.52%	0.23%	0.00%	0.45%	0.00%					
19	Жириновский Владимир Вольфович	3530	20	23	76	135	143	135	136	153	129	151	147	169	106	115	126	118	160	236	48	142	50	46	27	47	16	81	34	9	131	13	10	123	106	12	154	31	79	53	8	29	3					
		12.78%	18.18%	12.71%	12.30%	13.08%	12.22%	12.62%	12.87%	14.47%	10.70%	13.19%	13.44%	15.24%	11.94%	13.43%	14.75%	16.62%	12.67%	13.91%	16.22%	14.24%	10.99%	12.92%	9.78%	19.42%	13.22%	11.84%	13.60%	12.86%	8.89%	18.31%	28.57%	11.48%	13.89%	4.05%	17.42%	7.77%	10.29%	12.16%	8.51%	6.59%	14.29%					
20	Зюганов Геннадий Андреевич	7035	31	45	169	336	376	360	304	301	410	339	323	322	253	227	265	164	315	490	56	253	61	52	63	21	21	134	8	10	477	5	5	298	154	40	95	31	74	28	17	100	2					
		25.48%	28.18%	24.86%	27.35%	32.56%	32.14%	33.64%	28.76%	28.48%	33.99%	29.61%	29.52%	29.04%	28.49%	26.52%	31.03%	23.10%	24.94%	28.87%	18.92%	25.38%	13.41%	14.61%	22.83%	8.68%	17.36%	19.59%	3.20%	14.29%	32.38%	7.04%	14.29%	27.82%	20.18%	13.51%	10.75%	7.77%	9.64%	6.42%	18.09%	22.73%	9.52%					
21	Медведев Дмитрий Анатольевич	16403	55	111	349	536	628	552	579	584	632	624	583	586	508	498	444	411	750	926	171	577	336	249	179	172	81	462	203	51	840	53	19	632	491	238	616	329	609	352	67	304	16					
		59.40%	50.00%	61.33%	56.47%	51.94%	53.68%	51.59%	54.78%	55.25%	52.40%	54.50%	53.29%	52.84%	57.21%	58.18%	51.99%	57.89%	59.38%	54.57%	57.77%	57.87%	73.85%	69.94%	64.86%	71.07%	66.94%	67.54%	81.20%	72.86%	57.03%	74.65%	54.29%	59.01%	64.35%	80.41%	69.68%	82.46%	79.30%	80.73%	71.28%	69.09%	76.19%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
