Выборы Президента Российской Федерации																																																
																																																
Наименование Избирательной комиссии:    Ленинский территориальный округ г. Томска																																																
																																																
Итоги голосования 																																																
																																																
		Сумма	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №261	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744					
15	"Число открепительных удостоверений, выданных в ТИК"	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																
18	. Глазьев Сергей Юрьевич	2251	18	39	48	12	6	70	4	19	20	26	35	31	23	20	90	69	107	73	93	92	46	77	109	79	99	113	118	61	102	26	46	64	58	75	72	47	34	20	23	42	45					
		4.85%	2.83%	5.33%	3.72%	3.00%	2.75%	4.74%	2.58%	2.96%	2.94%	2.45%	3.03%	3.95%	3.32%	3.02%	6.18%	4.44%	7.53%	5.13%	5.86%	5.44%	3.59%	5.98%	6.89%	5.72%	5.92%	7.39%	7.03%	4.05%	6.47%	4.16%	3.77%	4.57%	4.32%	5.12%	4.41%	3.72%	3.33%	3.28%	5.40%	5.22%	3.30%					
19	. Малышкин Олег Александрович	734	11	10	33	14	3	16	2	10	24	23	19	16	16	4	14	31	16	17	13	30	26	20	10	18	28	30	25	29	22	12	9	21	15	18	30	26	19	10	6	9	29					
		1.58%	1.73%	1.37%	2.55%	3.50%	1.38%	1.08%	1.29%	1.56%	3.53%	2.17%	1.65%	2.04%	2.31%	0.60%	0.96%	2.00%	1.13%	1.20%	0.82%	1.78%	2.03%	1.55%	0.63%	1.30%	1.68%	1.96%	1.49%	1.93%	1.40%	1.92%	0.74%	1.50%	1.12%	1.23%	1.84%	2.06%	1.86%	1.64%	1.41%	1.12%	2.13%					
20	. Миронов Сергей Михайлович	508	6	8	12	4	2	21	4	3	7	10	4	12	8	4	8	19	5	13	22	19	38	19	15	15	14	19	24	24	25	9	8	10	14	16	15	16	9	5	5	7	10					
		1.10%	0.94%	1.09%	0.93%	1.00%	0.92%	1.42%	2.58%	0.47%	1.03%	0.94%	0.35%	1.53%	1.16%	0.60%	0.55%	1.22%	0.35%	0.91%	1.39%	1.12%	2.96%	1.48%	0.95%	1.09%	0.84%	1.24%	1.43%	1.59%	1.59%	1.44%	0.66%	0.71%	1.04%	1.09%	0.92%	1.27%	0.88%	0.82%	1.17%	0.87%	0.73%					
21	. Путин Владимир Владимирович	31145	451	486	919	268	163	1042	118	463	490	812	810	525	481	509	1006	1029	941	955	1068	1177	852	813	1001	884	1057	917	1056	949	955	433	833	938	903	963	1072	796	716	455	295	551	993					
		67.14%	71.02%	66.39%	71.13%	67.00%	74.77%	70.55%	76.13%	72.23%	72.06%	76.46%	70.13%	66.96%	69.51%	76.77%	69.05%	66.26%	66.22%	67.16%	67.30%	69.64%	66.41%	63.12%	63.23%	63.97%	63.26%	59.97%	62.89%	63.06%	60.60%	69.28%	68.28%	66.95%	67.29%	65.78%	65.69%	62.97%	70.06%	74.71%	69.25%	68.45%	72.80%					
22	. Хакамада Ирина Муцуовна	3465	45	69	65	26	6	86	6	25	44	56	73	62	30	46	114	94	115	117	110	128	82	109	145	126	155	118	121	108	142	44	91	132	118	154	123	64	77	29	34	72	104					
		7.47%	7.09%	9.43%	5.03%	6.50%	2.75%	5.82%	3.87%	3.90%	6.47%	5.27%	6.32%	7.91%	4.34%	6.94%	7.82%	6.05%	8.09%	8.23%	6.93%	7.57%	6.39%	8.46%	9.16%	9.12%	9.28%	7.72%	7.21%	7.18%	9.01%	7.04%	7.46%	9.42%	8.79%	10.52%	7.54%	5.06%	7.53%	4.76%	7.98%	8.94%	7.62%					
23	. Харитонов Николай Михайлович	5924	69	82	155	57	24	194	16	87	70	96	150	100	89	54	142	222	155	170	196	154	175	189	199	205	232	246	259	236	237	65	183	177	176	172	229	237	112	62	39	75	137					
		12.77%	10.87%	11.20%	12.00%	14.25%	11.01%	13.13%	10.32%	13.57%	10.29%	9.04%	12.99%	12.76%	12.86%	8.14%	9.75%	14.29%	10.91%	11.95%	12.35%	9.11%	13.64%	14.67%	12.57%	14.83%	13.88%	16.09%	15.43%	15.68%	15.04%	10.40%	15.00%	12.63%	13.11%	11.75%	14.03%	18.75%	10.96%	10.18%	9.15%	9.32%	10.04%					
																																																
24	Против всех	1969	27	28	45	16	7	38	5	23	18	28	48	22	31	17	75	67	73	65	76	79	51	54	93	50	73	75	66	83	85	32	43	51	49	61	75	66	43	26	21	43	41					
		4.24%	4.25%	3.83%	3.48%	4.00%	3.21%	2.57%	3.23%	3.59%	2.65%	2.64%	4.16%	2.81%	4.48%	2.56%	5.15%	4.31%	5.14%	4.57%	4.79%	4.67%	3.98%	4.19%	5.87%	3.62%	4.37%	4.91%	3.93%	5.51%	5.39%	5.12%	3.52%	3.64%	3.65%	4.17%	4.60%	5.22%	4.21%	4.27%	4.93%	5.34%	3.01%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
