Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Район Замоскворечье																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №3010	УИК №3011	УИК №3012					
		0.47%	0.48%	0.42%	0.8%	0.40%	0.22%	0.23%	0.59%	0.53%	0.34%	1.19%	0.27%	0.47%	0.42%	0.71%	0.14%	0.51%	0.48%	1.56%	0.0%	1.58%					
23	"6. ""Объединенная Российская партия ""Русь"""	60	3	4	2	3	4	7	2	5	0	3	2	3	4	2	2	2	11	0	0	1					
		0.30%	0.24%	0.33%	0.17%	0.30%	0.45%	0.41%	0.14%	0.53%	0.0%	0.59%	0.13%	0.28%	0.33%	0.23%	0.28%	0.17%	0.66%	0.0%	0.0%	0.79%					
24	"7. ""Новый курс - Автомобильная Россия"""	270	14	17	7	11	12	30	20	13	10	7	34	22	12	6	12	20	18	3	2	0					
		1.35%	1.13%	1.42%	0.62%	1.10%	1.36%	1.78%	1.48%	1.39%	0.68%	1.38%	2.36%	2.07%	1.01%	0.71%	1.72%	1.72%	1.08%	1.56%	1.21%	0.0%					
25	"8. ""Народно-республиканская партия России"""	7	1	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0					
		0.03%	0.08%	0.08%	0.08%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.06%	0.09%	0.0%	0.0%	0.0%	0.0%	0.06%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	176	14	14	6	8	16	10	17	8	15	3	9	4	12	8	5	6	16	0	1	4					
		0.88%	1.13%	1.17%	0.53%	0.80%	1.82%	0.59%	1.26%	0.86%	1.02%	0.59%	0.62%	0.37%	1.01%	0.94%	0.71%	0.51%	0.96%	0.0%	0.60%	3.17%					
27	"10. ""Аграрная партия России"""	306	25	15	20	20	13	20	15	8	28	5	25	21	15	10	7	19	34	2	3	1					
		1.53%	2.02%	1.26%	1.77%	2.01%	1.47%	1.18%	1.11%	0.86%	1.90%	0.99%	1.73%	1.98%	1.27%	1.18%	1.00%	1.63%	2.04%	1.04%	1.82%	0.79%					
28	"11. ""Истинные патриоты России"""	22	0	0	4	2	0	1	2	1	0	1	4	1	0	2	1	2	0	1	0	0					
		0.11%	0.0%	0.0%	0.35%	0.20%	0.0%	0.05%	0.14%	0.10%	0.0%	0.19%	0.27%	0.09%	0.0%	0.23%	0.14%	0.17%	0.0%	0.52%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	244	12	14	11	10	9	17	13	13	13	12	17	16	22	17	7	15	22	2	1	1					
		1.22%	0.97%	1.17%	0.97%	1.00%	1.02%	1.00%	0.96%	1.39%	0.88%	2.38%	1.18%	1.51%	1.86%	2.01%	1.00%	1.29%	1.32%	1.04%	0.60%	0.79%					
30	"13. ""Демократическая партия России"""	27	2	5	2	0	1	1	2	1	1	0	1	0	0	1	1	3	2	2	0	2					
		0.13%	0.16%	0.42%	0.17%	0.0%	0.11%	0.05%	0.14%	0.10%	0.06%	0.0%	0.06%	0.0%	0.0%	0.11%	0.14%	0.25%	0.12%	1.04%	0.0%	1.58%					
31	"14. ""Великая Россия - Евразийский Союз"""	47	0	3	6	0	1	3	3	4	6	0	1	4	5	2	1	3	5	0	0	0					
		0.23%	0.0%	0.25%	0.53%	0.0%	0.11%	0.17%	0.22%	0.43%	0.40%	0.0%	0.06%	0.37%	0.42%	0.23%	0.14%	0.25%	0.30%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	52	0	3	1	1	1	14	2	2	6	2	2	2	1	2	0	4	8	1	0	0					
		0.26%	0.0%	0.25%	0.08%	0.10%	0.11%	0.83%	0.14%	0.21%	0.40%	0.39%	0.13%	0.18%	0.08%	0.23%	0.0%	0.34%	0.48%	0.52%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3120	204	196	192	151	114	253	201	139	224	54	262	173	212	113	98	204	274	31	18	7					
		15.69%	16.50%	16.47%	17.06%	15.19%	12.96%	15.01%	14.92%	14.94%	15.26%	10.71%	18.20%	16.33%	17.95%	13.38%	14.10%	17.57%	16.47%	16.14%	10.97%	5.55%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	22	2	0	2	1	0	1	2	1	0	2	2	2	1	2	0	0	2	0	1	1					
		0.11%	0.16%	0.0%	0.17%	0.10%	0.0%	0.05%	0.14%	0.10%	0.0%	0.39%	0.13%	0.18%	0.08%	0.23%	0.0%	0.0%	0.12%	0.0%	0.60%	0.79%					
35	"18. ""ЛДПР"""	1155	75	63	58	54	56	146	57	52	67	27	77	45	73	53	51	75	93	17	8	8					
		5.80%	6.06%	5.29%	5.15%	5.43%	6.37%	8.66%	4.23%	5.59%	4.56%	5.35%	5.35%	4.24%	6.18%	6.27%	7.33%	6.45%	5.59%	8.85%	4.87%	6.34%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	163	9	13	6	7	7	13	15	5	16	5	8	6	16	6	4	13	11	0	2	1					
		0.81%	0.72%	1.09%	0.53%	0.70%	0.79%	0.77%	1.11%	0.53%	1.09%	0.99%	0.55%	0.56%	1.35%	0.71%	0.57%	1.11%	0.66%	0.0%	1.21%	0.79%					
37	"20. ""Политическая партия ""Единая Россия"""	5648	350	278	288	240	260	538	353	227	442	220	416	292	331	223	229	353	452	60	52	44					
		28.40%	28.31%	23.36%	25.6%	24.14%	29.57%	31.92%	26.20%	24.40%	30.12%	43.65%	28.90%	27.57%	28.02%	26.42%	32.94%	30.40%	27.17%	31.25%	31.70%	34.92%					
38	"21. ""Российская Конституционно-демократическая партия"""	20	1	0	1	0	0	3	1	1	4	0	2	1	3	0	1	2	0	0	0	0					
		0.10%	0.08%	0.0%	0.08%	0.0%	0.0%	0.17%	0.07%	0.10%	0.27%	0.0%	0.13%	0.09%	0.25%	0.0%	0.14%	0.17%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	56	3	4	2	1	1	7	4	4	6	0	2	2	3	5	2	2	7	1	0	0					
		0.28%	0.24%	0.33%	0.17%	0.10%	0.11%	0.41%	0.29%	0.43%	0.40%	0.0%	0.13%	0.18%	0.25%	0.59%	0.28%	0.17%	0.42%	0.52%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1553	103	101	92	82	43	116	118	77	113	29	126	96	76	56	55	86	144	19	19	2					
		7.81%	8.33%	8.48%	8.17%	8.24%	4.89%	6.88%	8.76%	8.27%	7.70%	5.75%	8.75%	9.06%	6.43%	6.63%	7.91%	7.40%	8.65%	9.89%	11.58%	1.58%					
																											
41	Против всех	1203	55	70	65	67	59	108	71	54	92	23	86	65	30	52	50	74	106	24	21	31					
		6.05%	4.44%	5.88%	5.77%	6.74%	6.71%	6.40%	5.27%	5.80%	6.27%	4.56%	5.97%	6.13%	2.54%	6.16%	7.19%	6.37%	6.37%	12.5%	12.80%	24.60%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
