Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Пономаревская ТИК																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	93	5	3	0	7	0	6	5	3	0	0	0	3	0	3	5	2	0	0	3	3	0	3	2	10	10	3	10	0	7					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	59	5	3	0	2	0	1	3	2	0	0	0	3	0	2	4	2	0	0	0	0	0	3	2	5	2	3	10	0	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	41	0	0	0	0	0	0	3	1	0	1	1	6	0	3	2	0	1	0	0	1	3	0	1	8	2	0	1	0	7					
14	Число погашенных неиспользованных открепительных удостоверений	34	0	0	0	5	0	5	2	1	0	0	0	0	0	1	1	0	0	0	3	3	0	0	0	5	8	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	975	64	15	11	39	2	59	63	27	7	15	12	40	20	38	17	19	0	12	31	16	8	55	6	127	52	35	148	5	32					
		11.72%	17.11%	6.44%	13.41%	12.07%	6.67%	13.53%	12.55%	17.09%	15.91%	6.36%	15.79%	11.53%	15.38%	10.73%	4.67%	8.37%	0.00%	9.68%	9.75%	7.62%	4.65%	12.28%	7.06%	13.70%	13.54%	8.47%	16.17%	5.49%	11.85%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1164	71	43	9	60	7	39	68	13	11	33	7	54	23	17	17	35	1	9	30	16	28	74	9	149	60	52	158	25	46					
		13.99%	18.98%	18.45%	10.98%	18.58%	23.33%	8.94%	13.55%	8.23%	25.00%	13.98%	9.21%	15.56%	17.69%	4.80%	4.67%	15.42%	2.33%	7.26%	9.43%	7.62%	16.28%	16.52%	10.59%	16.07%	15.63%	12.59%	17.27%	27.47%	17.04%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	76	3	3	1	7	0	5	5	2	0	1	2	3	2	3	1	1	0	0	1	0	1	4	0	12	5	4	8	1	1					
		0.91%	0.80%	1.29%	1.22%	2.17%	0.00%	1.15%	0.99%	1.27%	0.00%	0.42%	2.63%	0.86%	1.54%	0.85%	0.27%	0.44%	0.00%	0.00%	0.31%	0.00%	0.58%	0.89%	0.00%	1.29%	1.30%	0.97%	0.87%	1.10%	0.37%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2281	95	48	17	75	2	190	101	35	11	24	27	117	18	115	0	63	17	37	55	27	47	149	35	305	165	154	295	4	53					
		27.43%	25.40%	20.60%	20.73%	23.22%	6.67%	43.58%	20.12%	22.15%	25.00%	10.17%	35.53%	33.72%	13.85%	32.49%	0.00%	27.75%	39.53%	29.84%	17.30%	12.86%	27.33%	33.26%	41.18%	32.90%	42.97%	37.29%	32.24%	4.40%	19.63%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	74	0	1	0	1	0	4	3	0	0	2	0	2	0	2	0	0	0	3	2	0	1	10	0	17	3	8	14	0	1					
		0.89%	0.00%	0.43%	0.00%	0.31%	0.00%	0.92%	0.60%	0.00%	0.00%	0.85%	0.00%	0.58%	0.00%	0.56%	0.00%	0.00%	0.00%	2.42%	0.63%	0.00%	0.58%	2.23%	0.00%	1.83%	0.78%	1.94%	1.53%	0.00%	0.37%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3634	130	123	43	139	19	133	256	78	15	157	27	123	67	170	329	105	18	63	195	148	87	144	35	308	96	159	275	56	136					
		43.70%	34.76%	52.79%	52.44%	43.03%	63.33%	30.50%	50.99%	49.37%	34.09%	66.53%	35.53%	35.45%	51.54%	48.02%	90.38%	46.26%	41.86%	50.81%	61.32%	70.48%	50.58%	32.14%	41.18%	33.23%	25.00%	38.50%	30.05%	61.54%	50.37%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	22	0	0	1	0	0	0	1	0	0	0	0	5	0	4	0	0	0	0	1	2	0	2	0	1	1	1	3	0	0					
		0.26%	0.00%	0.00%	1.22%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	1.44%	0.00%	1.13%	0.00%	0.00%	0.00%	0.00%	0.31%	0.95%	0.00%	0.45%	0.00%	0.11%	0.26%	0.24%	0.33%	0.00%	0.00%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
