7	Число избирательных бюллетеней в переносных ящиках для голосования	2162	9	24	41	41	41	18	26	29	25	64	51	46	40	36	39	57	36	48	51	33	43	73	39	45	49	61	28	17	48	60	39	49	51	58	31	47	29	40	67	44	47	40	27	44	31	16	6	0	0	278									
8	Число бюллетеней в стационарных ящиках для голосования	56930	1609	1347	1397	1008	1137	1128	1342	1187	1071	1199	1222	1384	1065	1218	1071	1079	1166	1203	1151	1280	1145	1206	1320	1434	1295	1173	1206	1357	1268	1313	1199	1197	1158	1157	1082	1060	1034	723	1202	1299	1112	1167	1167	1244	1116	596	772	743	159	762									
9	Число недействительных избирательных бюллетеней	1229	41	25	45	25	26	26	22	20	20	15	18	36	19	19	25	17	31	27	26	21	23	29	22	32	31	21	24	34	37	31	32	19	25	51	14	21	18	23	26	26	21	21	24	22	28	7	14	11	4	34									
10	Число действительных избирательных бюллетеней	57863	1577	1346	1393	1024	1152	1120	1346	1196	1076	1248	1255	1394	1086	1235	1085	1119	1171	1224	1176	1292	1165	1250	1337	1447	1313	1213	1210	1340	1279	1342	1206	1227	1184	1164	1099	1086	1045	740	1243	1317	1138	1186	1170	1266	1119	605	764	732	155	1006									
11	Число полученных открепительных  удостоверений	2580	65	55	55	40	55	55	55	55	55	55	65	40	55	55	55	55	55	55	40	65	55	75	55	55	45	55	55	70	55	65	60	65	70	55	55	55	50	30	55	80	55	65	55	55	40	50	15	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2224	65	45	49	32	54	55	52	44	34	50	54	28	47	45	34	43	50	44	34	56	34	68	49	52	34	49	47	65	47	64	55	58	65	53	32	51	49	21	51	66	54	58	49	54	36	35	13	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2697	49	40	41	21	28	54	60	48	26	35	26	66	33	43	23	37	38	21	48	63	109	40	29	52	43	26	25	36	29	37	49	41	41	37	11	31	31	65	39	77	48	113	76	80	226	55	150	7	9	285									
14	Число неиспользованных открепительных удостоверений	356	0	10	6	8	1	0	3	11	21	5	11	12	8	10	21	12	5	11	6	9	21	7	6	3	11	6	8	5	8	1	5	7	5	2	23	4	1	9	4	14	1	7	6	1	4	15	2	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	110	6	1	3	4	6	0	1	3	2	9	3	2	3	2	0	3	2	4	0	4	2	2	0	2	1	1	1	2	2	1	1	1	1	7	1	2	3	2	3	5	0	1	0	3	2	5	1	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																													
19	Жириновский Владимир Вольфович	3644	102	71	88	70	77	95	101	75	72	75	91	113	64	82	68	72	76	57	52	84	67	79	80	77	61	78	74	101	58	67	96	90	81	82	61	66	53	26	57	100	72	63	64	77	52	37	109	56	4	71									
		6.17%	6.30%	5.18%	6.12%	6.67%	6.54%	8.29%	7.38%	6.17%	6.57%	5.94%	7.15%	7.90%	5.79%	6.54%	6.13%	6.34%	6.32%	4.56%	4.33%	6.40%	5.64%	6.18%	5.89%	5.21%	4.54%	6.32%	5.99%	7.35%	4.41%	4.88%	7.75%	7.22%	6.70%	6.75%	5.48%	5.96%	4.99%	3.41%	4.49%	7.45%	6.21%	5.22%	5.36%	5.98%	4.53%	6.05%	14.01%	7.54%	2.52%	6.83%									
20	Зюганов Геннадий Андреевич	11525	321	282	295	218	203	187	247	245	191	284	239	235	190	232	223	226	249	276	254	254	237	271	258	261	261	258	261	242	300	252	229	265	219	246	238	224	189	182	316	254	248	257	253	300	241	111	125	14	17	145									
		19.50%	19.84%	20.57%	20.51%	20.78%	17.23%	16.32%	18.06%	20.15%	17.43%	22.49%	18.77%	16.43%	17.19%	18.50%	20.09%	19.89%	20.72%	22.06%	21.13%	19.35%	19.95%	21.19%	18.98%	17.65%	19.42%	20.91%	21.15%	17.61%	22.80%	18.35%	18.50%	21.27%	18.11%	20.25%	21.38%	20.23%	17.78%	23.85%	24.90%	18.91%	21.40%	21.29%	21.19%	23.29%	21.01%	18.14%	16.07%	1.88%	10.69%	13.94%									
21	Миронов Сергей Михайлович	3123	94	84	92	68	63	73	72	61	55	66	70	62	71	74	47	54	71	67	79	63	66	78	72	69	68	67	69	64	78	95	48	70	61	66	51	66	46	36	58	84	66	51	57	64	62	29	35	2	9	50									
		5.28%	5.81%	6.13%	6.40%	6.48%	5.35%	6.37%	5.26%	5.02%	5.02%	5.23%	5.50%	4.34%	6.43%	5.90%	4.23%	4.75%	5.91%	5.36%	6.57%	4.80%	5.56%	6.10%	5.30%	4.67%	5.06%	5.43%	5.59%	4.66%	5.93%	6.92%	3.88%	5.62%	5.05%	5.43%	4.58%	5.96%	4.33%	4.72%	4.57%	6.25%	5.69%	4.23%	4.77%	4.97%	5.41%	4.74%	4.50%	0.27%	5.66%	4.81%									
22	Прохоров Михаил Дмитриевич	12915	452	363	291	197	260	236	272	364	310	248	231	182	265	227	262	225	256	289	291	317	256	311	335	409	364	279	287	328	298	333	248	260	244	234	290	220	283	138	253	276	238	233	342	271	216	143	64	39	32	153									
		21.86%	27.94%	26.48%	20.24%	18.78%	22.07%	20.59%	19.88%	29.93%	28.28%	19.64%	18.15%	12.73%	23.98%	18.10%	23.60%	19.81%	21.30%	23.10%	24.21%	24.14%	21.55%	24.32%	24.65%	27.65%	27.08%	22.61%	23.26%	23.87%	22.64%	24.25%	20.03%	20.87%	20.18%	19.26%	26.06%	19.87%	26.62%	18.09%	19.94%	20.55%	20.53%	19.30%	28.64%	21.04%	18.83%	23.37%	8.23%	5.25%	20.13%	14.71%									
23	Путин Владимир Владимирович	26656	608	546	627	471	549	529	654	451	448	575	624	802	496	620	485	542	519	535	500	574	539	511	592	631	559	531	519	605	545	595	585	542	579	536	459	510	474	358	559	603	514	582	454	554	548	285	431	621	93	587									
		45.11%	37.58%	39.82%	43.60%	44.90%	46.60%	46.16%	47.81%	37.09%	40.88%	45.53%	49.02%	56.08%	44.89%	49.44%	43.69%	47.71%	43.18%	42.77%	41.60%	43.72%	45.37%	39.95%	43.56%	42.66%	41.59%	43.03%	42.06%	44.03%	41.41%	43.34%	47.25%	43.50%	47.89%	44.12%	41.24%	46.07%	44.59%	46.92%	44.05%	44.90%	44.35%	48.22%	38.02%	43.01%	47.78%	46.57%	55.40%	83.58%	58.49%	56.44%									
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
