Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																										
Дата голосования: 04.12.2011																																																										
																																																										
Наименование Избирательной комиссии:    Мензелинская																																																										
																																																										
Сводная таблица результатов выборов																																																										
																																																										
		Сумма	УИК №1941	УИК №1942	УИК №1943	УИК №1944	УИК №1945	УИК №1946	УИК №1947	УИК №1948	УИК №1949	УИК №1950	УИК №1951	УИК №1952	УИК №1953	УИК №1954	УИК №1955	УИК №1956	УИК №1957	УИК №1958	УИК №1959	УИК №1960	УИК №1961	УИК №1962	УИК №1963	УИК №1964	УИК №1965	УИК №1966	УИК №1967	УИК №1968	УИК №1969	УИК №1970	УИК №1971	УИК №1972	УИК №1973	УИК №1974	УИК №1975	УИК №1976	УИК №1977	УИК №1978	УИК №1979	УИК №1980	УИК №1981	УИК №1982	УИК №1983	УИК №1984	УИК №1985	УИК №1986	УИК №1987	УИК №1988	УИК №1989	УИК №1990	УИК №1991					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	284	4	4	4	4	4	4	4	4	4	9	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	7	4	4	4	4	4	4	4	4	4	8	8	8	16	8	8	10	10	8	8	8	8	8	8	8					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	216	4	4	4	4	4	4	4	4	4	9	0	0	0	2	1	3	4	2	4	4	4	4	0	4	4	4	7	0	0	0	0	4	4	4	4	0	8	6	8	16	3	8	9	10	6	8	5	5	8	4	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	112	0	0	0	1	3	1	0	2	2	0	0	0	0	1	1	0	5	1	1	0	0	0	2	5	1	0	2	3	0	0	0	3	1	3	0	0	1	2	1	3	1	2	3	6	0	3	47	1	2	2	0					
14	Число погашенных неиспользованных открепительных удостоверений	68	0	0	0	0	0	0	0	0	0	0	4	4	4	2	3	1	0	2	0	0	0	0	4	0	0	0	0	4	4	4	4	0	0	0	0	4	0	2	0	0	5	0	1	0	2	0	3	3	0	4	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	2	0	0	2					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																										
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	199	0	0	0	1	0	2	0	1	1	2	1	0	3	0	6	9	5	3	5	0	1	0	1	1	0	0	0	5	3	0	0	0	1	1	3	1	6	14	17	3	8	13	15	22	8	4	5	9	13	0	6					
		0.92%	0.00%	0.00%	0.00%	0.25%	0.00%	0.47%	0.00%	0.27%	0.40%	0.48%	0.37%	0.00%	1.23%	0.00%	0.93%	4.57%	0.75%	1.96%	5.68%	0.00%	0.28%	0.00%	0.36%	0.23%	0.00%	0.00%	0.00%	1.69%	2.19%	0.00%	0.00%	0.00%	0.59%	0.38%	1.07%	0.43%	0.62%	2.16%	2.29%	0.40%	1.03%	1.75%	1.59%	2.16%	1.00%	0.42%	0.66%	1.10%	1.26%	0.00%	1.03%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	285	0	0	0	1	1	2	0	1	1	1	2	1	0	0	6	1	7	0	1	0	4	0	2	0	1	0	0	5	4	0	0	0	0	0	3	1	8	16	3	20	28	15	20	27	16	7	33	12	19	6	10					
		1.32%	0.00%	0.00%	0.00%	0.25%	0.93%	0.47%	0.00%	0.27%	0.40%	0.24%	0.74%	0.61%	0.00%	0.00%	0.93%	0.51%	1.05%	0.00%	1.14%	0.00%	1.12%	0.00%	0.72%	0.00%	1.25%	0.00%	0.00%	1.69%	2.92%	0.00%	0.00%	0.00%	0.00%	0.00%	1.07%	0.43%	0.82%	2.47%	0.40%	2.70%	3.59%	2.02%	2.12%	2.65%	2.00%	0.74%	4.37%	1.47%	1.84%	1.48%	1.71%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	0	1	0	3	0	0	3	0	3	0	0					
		0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.40%	0.54%	0.00%	0.13%	0.00%	0.29%	0.00%	0.00%	0.40%	0.00%	0.29%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	425	0	0	0	2	1	13	2	1	2	2	2	2	0	4	15	14	11	3	0	0	5	1	2	2	0	0	0	3	3	1	2	2	1	1	4	2	20	18	26	20	24	27	12	23	8	35	24	19	25	10	31					
		1.97%	0.00%	0.00%	0.00%	0.50%	0.93%	3.08%	3.51%	0.27%	0.79%	0.48%	0.74%	1.22%	0.00%	1.96%	2.33%	7.11%	1.65%	1.96%	0.00%	0.00%	1.40%	1.05%	0.72%	0.46%	0.00%	0.00%	0.00%	1.02%	2.19%	0.40%	1.16%	0.86%	0.59%	0.38%	1.43%	0.87%	2.06%	2.77%	3.51%	2.70%	3.08%	3.64%	1.27%	2.25%	1.00%	3.70%	3.18%	2.32%	2.43%	2.47%	5.30%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	63	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	3	0	3	1	2	3	2	1	0	17	3	1	7	2	6	5	0					
		0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.51%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.07%	0.00%	0.31%	0.15%	0.27%	0.40%	0.26%	0.13%	0.00%	1.67%	0.38%	0.11%	0.93%	0.24%	0.58%	1.23%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	20601	341	282	229	393	106	405	55	362	249	415	267	160	240	199	615	172	640	147	81	314	346	94	274	431	79	364	238	280	127	252	170	231	167	262	267	226	934	599	689	682	718	683	895	928	765	898	679	771	958	384	538					
		95.26%	100.00%	100.00%	100.00%	98.99%	98.15%	95.97%	96.49%	98.91%	98.42%	98.81%	98.16%	97.56%	98.77%	97.55%	95.35%	87.31%	95.95%	96.08%	92.05%	100.00%	97.19%	98.95%	98.21%	99.08%	98.75%	100.00%	100.00%	94.92%	92.70%	99.60%	98.84%	99.14%	98.82%	99.24%	95.36%	98.26%	96.19%	92.30%	92.98%	92.04%	92.05%	92.05%	95.01%	90.98%	95.63%	95.03%	89.93%	94.14%	93.01%	94.81%	91.97%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	16	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	2	4	2	0	0					
		0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%	0.00%	0.00%	0.16%	0.00%	0.15%	0.00%	1.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.26%	0.49%	0.19%	0.00%	0.00%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
