Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																									
Дата голосования: 02.12.2007																																									
																																									
Наименование Избирательной комиссии:    Хостинская г.Сочи																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №4501	УИК №4502	УИК №4503	УИК №4504	УИК №4505	УИК №4506	УИК №4507	УИК №4508	УИК №4509	УИК №4510	УИК №4511	УИК №4512	УИК №4513	УИК №4514	УИК №4515	УИК №4516	УИК №4517	УИК №4518	УИК №4519	УИК №4520	УИК №4521	УИК №4522	УИК №4523	УИК №4524	УИК №4525	УИК №4526	УИК №4527	УИК №4528	УИК №4529	УИК №4530	УИК №4531	УИК №4532	УИК №4533	УИК №4534					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	860	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	200	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	176	0	3	1	4	1	7	0	5	10	6	11	5	6	9	4	3	7	4	12	1	6	5	2	9	2	0	2	7	3	2	12	19	8	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	1179	0	2	8	1	1	1	2	12	22	266	53	25	6	6	6	63	101	152	33	3	31	38	6	27	100	34	22	87	26	9	2	28	6	0					
14	Число погашенных неиспользованных открепительных удостоверений	684	20	17	19	16	19	13	20	15	10	14	9	15	14	11	16	17	13	16	188	19	14	15	18	11	18	20	18	13	17	18	8	1	12	20					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
18	1.Политическая партия «Аграрная партия России»	650	13	8	7	11	5	8	3	23	16	35	31	15	31	56	37	15	25	22	22	12	16	19	7	35	12	7	17	18	27	12	38	18	29	0					
		2.24%	1.07%	1.47%	0.48%	1.35%	1.16%	1.53%	0.49%	2.63%	1.72%	3.36%	3.21%	3.68%	2.36%	4.16%	3.58%	2.55%	4.09%	2.52%	1.66%	2.42%	1.35%	3.63%	1.35%	3.26%	2.39%	2.81%	1.75%	1.73%	2.89%	3.59%	2.65%	1.46%	2.07%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	357	7	9	6	8	4	11	3	26	14	12	13	10	11	24	17	11	10	10	24	13	4	4	9	12	8	1	1	10	7	5	18	16	19	0					
		1.23%	0.57%	1.66%	0.41%	0.98%	0.93%	2.10%	0.49%	2.97%	1.51%	1.15%	1.35%	2.45%	0.84%	1.78%	1.64%	1.87%	1.64%	1.15%	1.81%	2.63%	0.34%	0.76%	1.73%	1.12%	1.59%	0.40%	0.10%	0.96%	0.75%	1.50%	1.26%	1.30%	1.36%	0.00%					
20	3.Политическая партия «Демократическая партия России»	48	1	1	2	0	0	1	2	3	2	2	2	0	3	0	0	1	1	1	5	1	2	0	0	3	5	0	2	3	1	0	1	2	1	0					
		0.17%	0.08%	0.18%	0.14%	0.00%	0.00%	0.19%	0.33%	0.34%	0.22%	0.19%	0.21%	0.00%	0.23%	0.00%	0.00%	0.17%	0.16%	0.11%	0.38%	0.20%	0.17%	0.00%	0.00%	0.28%	0.99%	0.00%	0.21%	0.29%	0.11%	0.00%	0.07%	0.16%	0.07%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3485	58	53	16	68	49	65	50	120	131	179	175	58	148	197	173	102	110	126	101	50	160	64	36	138	79	25	99	153	137	12	187	156	208	2					
		12.00%	4.76%	9.76%	1.10%	8.33%	11.40%	12.40%	8.13%	13.71%	14.12%	17.18%	18.13%	14.22%	11.25%	14.64%	16.73%	17.32%	18.00%	14.43%	7.62%	10.10%	13.51%	12.21%	6.92%	12.86%	15.71%	10.04%	10.21%	14.71%	14.68%	3.59%	13.06%	12.66%	14.84%	0.88%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	340	4	20	9	0	2	1	14	19	23	22	16	3	14	21	16	9	6	13	21	7	14	6	9	20	9	4	6	7	5	1	3	9	7	0					
		1.17%	0.33%	3.68%	0.62%	0.00%	0.47%	0.19%	2.28%	2.17%	2.48%	2.11%	1.66%	0.74%	1.06%	1.56%	1.55%	1.53%	0.98%	1.49%	1.58%	1.41%	1.18%	1.15%	1.73%	1.86%	1.79%	1.61%	0.62%	0.67%	0.54%	0.30%	0.21%	0.73%	0.50%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	55	2	2	0	0	2	0	0	3	1	2	1	0	3	3	2	1	3	1	4	0	3	1	0	3	1	2	0	2	3	1	3	2	3	1					
		0.19%	0.16%	0.37%	0.00%	0.00%	0.47%	0.00%	0.00%	0.34%	0.11%	0.19%	0.10%	0.00%	0.23%	0.22%	0.19%	0.17%	0.49%	0.11%	0.30%	0.00%	0.25%	0.19%	0.00%	0.28%	0.20%	0.80%	0.00%	0.19%	0.32%	0.30%	0.21%	0.16%	0.21%	0.44%					
24	7.Политическая партия «Либерально-демократическая партия России»	2550	24	48	7	73	48	37	32	71	66	95	79	39	119	112	81	26	47	88	170	46	96	54	54	105	49	34	93	111	116	58	150	159	158	5					
		8.78%	1.97%	8.84%	0.48%	8.95%	11.16%	7.06%	5.20%	8.11%	7.11%	9.12%	8.19%	9.56%	9.04%	8.32%	7.83%	4.41%	7.69%	10.08%	12.82%	9.29%	8.11%	10.31%	10.38%	9.79%	9.74%	13.65%	9.59%	10.67%	12.43%	17.37%	10.47%	12.91%	11.27%	2.20%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2205	18	14	11	40	27	27	20	92	94	117	83	25	138	155	94	67	82	71	80	31	74	48	28	78	45	15	70	100	97	18	100	85	121	40					
		7.60%	1.48%	2.58%	0.76%	4.90%	6.28%	5.15%	3.25%	10.51%	10.13%	11.23%	8.60%	6.13%	10.49%	11.52%	9.09%	11.38%	13.42%	8.13%	6.03%	6.26%	6.25%	9.16%	5.38%	7.27%	8.95%	6.02%	7.22%	9.62%	10.40%	5.39%	6.98%	6.90%	8.63%	17.62%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	291	8	6	6	6	4	6	2	8	12	20	10	1	11	15	11	6	12	12	15	11	9	2	4	11	4	5	11	9	15	2	6	19	11	1					
		1.00%	0.66%	1.10%	0.41%	0.74%	0.93%	1.15%	0.33%	0.91%	1.29%	1.92%	1.04%	0.25%	0.84%	1.11%	1.06%	1.02%	1.96%	1.37%	1.13%	2.22%	0.76%	0.38%	0.77%	1.03%	0.80%	2.01%	1.13%	0.87%	1.61%	0.60%	0.42%	1.54%	0.78%	0.44%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17852	1070	330	1371	597	277	340	468	461	524	507	509	241	779	679	541	320	296	484	805	307	759	307	357	622	270	145	649	588	482	219	859	723	788	178					
		61.49%	87.78%	60.77%	94.29%	73.16%	64.42%	64.89%	76.10%	52.69%	56.47%	48.66%	52.75%	59.07%	59.19%	50.45%	52.32%	54.33%	48.45%	55.44%	60.71%	62.02%	64.10%	58.59%	68.65%	57.97%	53.68%	58.23%	66.91%	56.54%	51.66%	65.57%	59.99%	58.69%	56.21%	78.41%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	567	6	16	6	8	4	14	3	32	19	34	27	6	35	48	30	12	12	29	21	5	25	8	10	32	9	7	10	13	20	3	27	16	20	0					
		1.95%	0.49%	2.95%	0.41%	0.98%	0.93%	2.67%	0.49%	3.66%	2.05%	3.26%	2.80%	1.47%	2.66%	3.57%	2.90%	2.04%	1.96%	3.32%	1.58%	1.01%	2.11%	1.53%	1.92%	2.98%	1.79%	2.81%	1.03%	1.25%	2.14%	0.90%	1.89%	1.30%	1.43%	0.00%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
